,transcript_id,EffectiveLength,NumReads,Length,TPM,eq_param,mean,faulty,count,predict_diff,diff,new_std,new_mean,new_deviation
10475,ENST00000269298,746.998,533.899754,946,21.995468,1.5,418.0465794,1,700,263.940193909,281.9534206,21,681,0
305,ENST00000575009,946.991,1847.667333,1146,60.044205,3.125,0.000613129,1,2408,2233.35869269,2407.99938687,0,2233,0
4788,ENST00000504134,461.001,25.504585,660,1.702589,2.0,0.078622268,1,29,100.113823464,28.921377732,0,100,0
306,ENST00000567345,475.001,1286.0,674,83.318173,2.5,0.000402478,1,1738,1550.56714835,1737.99959752,0,1550,0
6792,ENST00000412565,1403.991,9.706248,1603,0.212755,2.0,0.065807541,1,13,74.7365788259,12.934192459,0,74,0
10466,ENST00000449553,586.998,13.741194,786,0.720411,2.5,0.221907377,1,13,89.2170261397,12.778092623,0,89,0
10500,ENST00000489125,130.014,1.717949,329,0.406642,3.5,0.051895726,1,4,86.2050900597,3.948104274,0,86,0
10501,ENST00000341119,3845.991,626.0,4045,5.009093,1.0,486.8076326,1,775,286.230814461,288.1923674,22,773,0
10503,ENST00000404674,574.998,579.417249,774,31.01114,2.0,436.9781174,1,749,298.284747664,312.0218826,24,735,0
303,ENST00000355834,2376.991,29.952115,2576,0.387787,2.8,9.47e-06,1,46,96.765908645,45.99999053,0,96,0
302,ENST00000542715,1816.991,272.539186,2016,4.616037,2.5,6.18e-05,1,312,384.711743146,311.9999382,0,384,0
10526,ENST00000375826,2276.991,612.0,2500,8.271479,1.0,490.975,1,773,261.864336553,282.025,22,752,0
10523,ENST00000586927,380.005,3.0,579,0.242955,1.5,0.115866032,1,5,71.2740805561,4.884133968,0,71,0
4757,ENST00000526758,395.004,31.131718,594,2.42546,6.83333333333,0.150588245,1,42,141.817490406,41.849411755,0,141,0
1347,ENST00000415553,469.001,68.0,668,4.461988,4.75,0.016363444,1,69,168.80684474,68.983636556,0,168,0
1213,ENST00000295754,4421.991,13.0,4621,0.090473,2.0,0.109772072,1,19,54.5438170419,18.890227928,0,54,0
10515,ENST00000594369,2038.991,286.19974,2238,4.319635,2.5,170.2810692,1,398,227.542505996,227.7189308,17,397,0
6790,ENST00000374133,516.0,570.0,715,33.995236,2.0,239.2672809,1,735,485.188301007,495.7327191,18,724,0
10513,ENST00000336233,2582.991,150.274247,2782,1.790419,3.0,1347.807491,1,227,-1121.25648286,-1120.807491,87,226,0
4762,ENST00000381497,1352.991,40.400518,1552,0.918936,14.4680851064,2.40790727,1,46,199.132832625,43.59209273,0,201,0
10512,ENST00000453131,482.001,9.005774,681,0.574998,2.0,0.269702317,1,13,80.8519623393,12.730297683,0,81,0
10510,ENST00000540744,4217.991,178.991448,4417,1.305929,4.5,5.419752837,1,286,265.428167042,280.580247163,21,270,0
4765,ENST00000430625,329.007,31.0,528,2.899681,3.0,0.077535188,1,31,114.199348473,30.922464812,0,114,0
6791,ENST00000330387,7212.991,2520.0,7412,10.751726,3.0,1900.672859,1,2998,1094.40659344,1097.327141,41,2995,0
10509,ENST00000369796,2925.991,862.0,3125,9.066243,2.0,225.3445454,1,1088,842.567876946,862.6554546,67,1067,0
1211,ENST00000528487,575.998,165.051683,775,8.818438,4.0,0.048318678,1,201,275.09186523,200.951681322,0,275,0
307,ENST00000356249,7097.991,7.8e-05,7297,0.0,3.5,1.55e-05,1,6,28.7243340774,5.9999845,0,28,0
4752,ENST00000580947,375.005,1051.0,574,86.249974,2.6,285.5817413,1,1282,982.837288512,996.4182587,22,1268,0
4822,ENST00000542752,1894.991,5315.0,2094,86.315583,2.0,2798.560422,1,6364,3497.9657611,3565.439578,80,6296,0
6812,ENST00000422424,476.001,481.126529,675,31.10604,2.0,1733.174405,1,627,-1125.64709616,-1106.174405,41,607,0
10422,ENST00000257934,6423.991,113.999026,6623,0.546121,2.0,1180.300392,1,174,-1032.53797873,-1006.300392,77,147,0
10419,ENST00000523662,1619.991,0.0,1819,0.0,2.5,0.048570674,1,9,65.2466653499,8.951429326,0,65,0
6818,ENST00000476527,2805.991,0.0,3005,0.0,3.5,0.050974675,1,12,63.0019822231,11.949025325,0,63,0
10416,ENST00000370351,2339.991,303.440635,2539,3.990733,2.0,1074.27535,1,441,-669.920250998,-633.27535,48,404,0
1358,ENST00000422398,526.999,65.391999,726,3.818629,1.5,0.018481127,1,77,142.10054121,76.981518873,0,142,0
1193,ENST00000450351,653.998,217.134968,853,10.217537,3.0,0.058956683,1,308,328.232575879,307.941043317,0,328,0
10401,ENST00000317361,2293.991,1097.446008,2493,14.722601,3.7,609.4125584,1,1377,748.6734009,767.5874416,58,1358,0
308,ENST00000367352,2733.991,175.85512,2933,1.979479,2.0,3.98e-05,1,153,260.507866389,152.9999602,0,260,0
4824,ENST00000304043,881.991,4058.052329,1081,141.594593,2.5,8427.835908,1,4794,-3698.57470228,-3633.835908,82,4729,0
1192,ENST00000458339,690.998,26.155927,890,1.164894,2.75,0.009369799,1,49,104.885847933,48.990630201,0,104,0
6293,ENST00000377798,1668.991,2688.128129,1868,49.566594,2.0,1868.643108,1,3208,1339.3279051,1339.356892,44,3207,0
316,ENST00000473512,750.998,200.378929,950,8.211192,2.33333333333,6.85e-05,1,253,304.030202636,252.9999315,0,304,0
317,ENST00000460620,1594.991,622.0,1794,12.001216,3.77777777778,0.000223857,1,794,806.414147238,793.999776143,0,806,0
4829,ENST00000285021,3632.991,285.945789,3832,2.422214,2.0,2715.866768,1,380,-2356.43264732,-2335.866768,53,359,0
10389,ENST00000320270,1504.991,693.80735,1704,14.187246,1.5,570.47,1,874,298.997870425,303.53,23,869,0
10424,ENST00000317269,3130.991,448.329902,3330,4.406654,3.42857142857,1274.563987,1,623,-696.065588511,-651.563987,50,578,0
10434,ENST00000599657,335.006,2.871739,534,0.263807,4.5,0.018892434,1,2,93.2985116357,1.981107566,0,93,0
1200,ENST00000372815,1744.991,169.0,1944,2.980483,3.5,0.142418624,1,220,270.367296731,219.857581376,0,270,0
315,ENST00000572102,2787.991,637.799612,2987,7.040215,3.28571428571,0.000381426,1,785,815.188882314,784.999618574,0,815,0
309,ENST00000431594,612.998,358.0,812,17.972839,5.5,9.27e-05,1,386,509.27677882,385.9999073,0,509,0
10461,ENST00000377811,1188.991,554.073364,1388,14.341079,2.5,1464.407132,1,742,-759.365118595,-722.407132,55,705,0
10459,ENST00000538763,1446.991,590.581749,1646,12.560511,4.3,75.76128183,1,787,697.251034287,711.23871817,54,773,0
1890,ENST00000509682,1726.991,35.703975,1926,0.636238,2.0,0.037008643,1,57,102.812357382,56.962991357,0,102,0
310,ENST00000433179,2864.991,1.6e-05,3064,0.0,2.0,8.68e-06,1,3,51.7157418291,2.99999132,0,51,0
7119,ENST00000478080,2433.991,12.0,2633,0.151724,3.85714285714,0.136782743,1,12,82.6435371226,11.863217257,0,82,0
311,ENST00000372502,1381.991,429.0,1581,9.553119,5.16666666667,0.000175094,1,544,590.353010668,543.999824906,0,590,0
312,ENST00000526314,487.001,148.688768,686,9.39597,2.0,4.35e-05,1,168,241.559511802,167.9999565,0,241,0
6307,ENST00000310430,9420.991,14.414784,9620,0.047087,2.2,891.0207164,1,22,-881.20992622,-869.0207164,29,9,0
313,ENST00000455990,320.007,23.602377,519,2.269811,2.0,8.65e-06,1,33,98.7087638961,32.99999135,0,98,0
10445,ENST00000377485,230.01,6.489791,429,0.868316,7.33333333333,0.088249099,1,11,118.516151988,10.911750901,0,118,0
1886,ENST00000504099,379.005,30.0,578,2.435957,1.5,0.02047236,1,32,102.091964061,31.97952764,0,102,0
314,ENST00000367960,1936.991,2310.464188,2136,36.708339,4.5,0.00193762,1,2650,2799.98721328,2649.99806238,0,2799,0
4810,ENST00000533861,597.998,641.780453,797,33.027785,2.25,86.90155995,1,825,725.987235284,738.09844005,16,812,0
10437,ENST00000396630,4284.991,14.0,4484,0.100547,3.5,1.08,1,14,66.7084974483,12.92,0,67,0
10532,ENST00000354866,3124.991,253.493765,3324,2.496385,1.66666666667,922.3019762,1,353,-583.693524709,-569.3019762,44,338,0
10541,ENST00000599602,356.005,8.300223,555,0.717507,2.0,0.194691883,1,10,81.0100819504,9.805308117,0,81,0
6639,ENST00000392456,2254.991,684.186152,2454,9.337327,1.5,2228.120776,1,858,-1387.96428052,-1370.120776,49,840,0
10703,ENST00000160740,5911.991,152.618119,6111,0.794448,3.0,27.41015106,1,225,187.803350172,197.58984894,16,215,0
6698,ENST00000369084,1263.991,1429.27091,1463,34.798755,1.5,629.2698319,1,1765,1102.70787719,1135.7301681,41,1731,0
282,ENST00000374435,1852.991,217.0,2052,3.603956,2.25,3.34e-05,1,239,317.244495557,238.9999666,0,317,0
283,ENST00000504367,2110.991,0.732551,2310,0.010679,2.0,4.07e-07,1,4,58.6103967261,3.999999593,0,58,0
4675,ENST00000356413,1466.991,129.590628,1666,2.718562,1.5,2712.689326,1,209,-2525.5195223,-2503.689326,54,187,0
4676,ENST00000505022,367.005,37.358988,566,3.132678,2.66666666667,0.122833795,1,39,118.845005825,38.877166205,0,118,0
10713,ENST00000551379,1289.991,2.0,1489,0.047713,5.0,0.015470031,1,2,88.3760697937,1.984529969,0,88,0
284,ENST00000420111,883.991,61.986891,1083,2.157969,5.90909090909,8.29e-06,1,81,168.190877252,80.99999171,0,168,0
6709,ENST00000548403,197.011,14.0,396,2.186907,4.66666666667,0.119432096,1,14,107.531895835,13.880567904,0,107,0
10660,ENST00000398559,6649.991,1600.0,6849,7.404436,1.5,1073.286705,1,1912,831.656209934,838.713295,67,1904,0
6724,ENST00000236051,1122.991,3596.0,1322,98.545444,1.5,2863.926378,1,4287,1384.07637352,1423.073622,52,4248,0
285,ENST00000310340,3003.991,68.601136,3203,0.70279,5.75,1.01e-05,1,97,158.852980905,96.9999899,0,158,0
6725,ENST00000409564,2190.991,25.676562,2390,0.360653,3.83333333333,0.144837171,1,27,100.52877986,26.855162829,0,100,0
286,ENST00000358835,10589.991,0.00201,10789,6e-06,3.0,9.17e-05,1,240,-2.8258103388,239.9999083,0,-2,0
1238,ENST00000421175,512.0,169.804786,711,10.206407,3.0,0.048771118,1,169,273.140300237,168.951228882,0,273,0
287,ENST00000382902,2863.991,68.0,3063,0.730685,2.0,0.000118795,1,98,132.07636111,97.999881205,0,132,0
4698,ENST00000591779,794.998,387.109905,994,14.985155,5.75,5.365366117,1,550,540.682426853,544.634633883,11,546,0
1339,ENST00000556599,349.005,32.324398,548,2.850306,3.25,0.012196112,1,52,117.519917909,51.987803888,0,117,0
6682,ENST00000371370,1837.991,689.529463,2037,11.545229,2.5,162.818113,1,892,711.468040625,729.181887,26,874,0
4669,ENST00000301490,609.998,230.0,809,11.603583,1.5,16.0241363,1,333,316.030886149,316.9758637,6,332,0
1248,ENST00000513043,405.004,42.503418,604,3.229667,15.0,0.018012552,1,87,214.039943839,86.981987448,0,214,0
6649,ENST00000557766,509.0,7.0,708,0.423227,2.0,0.047559751,1,9,78.5709430599,8.952440249,0,78,0
1255,ENST00000417936,626.998,175.271261,826,8.602753,2.75,0.106666469,1,200,277.850056523,199.893333531,0,277,0
280,ENST00000392667,1815.991,234.0,2015,3.965475,1.5,2.95e-05,1,325,332.083786708,324.9999705,0,332,0
10787,ENST00000254770,4153.991,651.0,4353,4.822903,1.0,542.165,1,809,257.738015009,266.835,21,799,0
4658,ENST00000458529,678.998,16.500018,878,0.74784,2.66666666667,0.066460548,1,18,93.1067005342,17.933539452,0,93,0
6660,ENST00000350437,3524.991,925.076437,3724,8.076304,6.31578947368,59.72061875,1,1181,1111.73262323,1121.27938125,40,1171,0
6662,ENST00000545512,393.004,711.0,592,55.675627,3.5,63.74144887,1,916,828.136332853,852.25855113,31,891,0
10768,ENST00000403682,2589.991,305.0,2789,3.624054,3.0,91.13493776,1,444,329.392906144,352.86506224,28,420,0
10764,ENST00000217429,2229.991,713.0,2429,9.839647,1.0,588.89,1,886,296.521057625,297.11,24,885,0
6669,ENST00000354250,1375.991,1235.981249,1575,27.64327,1.5,773.0197658,1,1524,731.545409363,750.9802342,27,1504,0
10751,ENST00000397625,1403.991,1053.0,1603,23.081135,2.0,943.2294821,1,1313,348.605885749,369.7705179,30,1291,0
10744,ENST00000424143,1405.991,5.217401,1605,0.1142,5.5,0.068880862,1,7,94.7981796742,6.931119138,0,94,0
10741,ENST00000282709,641.998,6.0,841,0.287614,2.0,0.160834971,1,7,76.2882120866,6.839165029,0,76,0
10739,ENST00000541626,3128.991,347.143051,3328,3.414265,1.5,170.5228148,1,465,284.327277286,294.4771852,23,454,0
281,ENST00000303045,6146.991,61.0,6346,0.305394,1.5,0.000102333,1,74,94.143212055,73.999897667,0,94,0
288,ENST00000490113,2186.991,159.0,2386,2.237398,1.5,2.26e-05,1,188,241.069276833,187.9999774,0,241,0
289,ENST00000409223,3526.991,1e-06,3726,0.0,2.0,1.25e-06,1,1,46.4207867329,0.99999875,0,46,0
6783,ENST00000528227,917.991,5.285768,1117,0.1772,4.42857142857,0.101296939,1,16,90.9492344808,15.898703061,0,91,0
10562,ENST00000407029,3891.991,92.708403,4091,0.733061,3.42857142857,1161.304323,1,192,-1008.18912878,-969.304323,76,153,0
297,ENST00000398547,4657.991,0.0,4857,0.0,8.0,2.24e-06,1,14,80.8376994391,13.99999776,0,80,0
10576,ENST00000216259,1098.991,680.0,1298,19.041797,1.5,569.005,1,870,284.27618411,300.995,23,853,0
4736,ENST00000371761,1020.991,30.0,1220,0.904258,2.0,0.10902495,1,39,101.440281897,38.89097505,0,101,0
298,ENST00000368376,1432.991,234.57882,1632,5.037771,2.0,6.97e-05,1,428,338.78570182,427.9999303,0,338,0
10567,ENST00000361953,3170.991,38.779433,3370,0.376357,2.5,1015.241788,1,105,-925.637032828,-910.241788,71,89,0
4740,ENST00000579517,932.991,2.0,1132,0.06597,2.0,0.003119954,1,2,69.50097764,1.996880046,0,69,0
10564,ENST00000412544,908.991,7.428162,1108,0.251487,5.33333333333,0.101660695,1,7,100.074300807,6.898339305,0,100,0
10560,ENST00000529397,1175.991,9.975935,1375,0.261061,2.8,0.153089363,1,12,82.5574837683,11.846910637,0,82,0
290,ENST00000400330,4594.991,928.0,4794,6.215218,3.875,0.000192139,1,1038,1150.39066671,1037.99980786,0,1150,0
1216,ENST00000395479,412.003,3.069666,611,0.229289,1.5,0.001190959,1,6,71.2240295573,5.998809041,0,71,0
299,ENST00000393687,1849.991,1385.0,2049,23.039511,4.84210526316,0.000371729,1,1934,1711.91188861,1933.99962827,0,1711,0
300,ENST00000439151,12692.991,3442.999994,12892,8.347685,4.75,0.002234309,1,3895,4079.40762618,3894.99776569,0,4079,0
1913,ENST00000296955,1779.991,120.0,1979,2.074706,2.0,0.098380051,1,137,201.602162237,136.901619949,0,201,0
301,ENST00000432139,342.005,4.325891,541,0.389256,2.0,1.16e-06,1,6,76.8009420542,5.99999884,0,76,0
10551,ENST00000437911,1179.991,254.059233,1379,6.625969,3.33333333333,727.2508511,1,390,-361.170418161,-337.2508511,26,366,0
6779,ENST00000585552,342.005,21.976108,541,1.977475,2.0,0.237173361,1,26,96.542706741,25.762826639,0,96,0
1220,ENST00000596357,174.012,55.0,373,9.726953,7.8,0.017433009,1,87,174.520703613,86.982566991,0,174,0
10596,ENST00000597483,610.998,1.0,810,0.050368,2.0,0.030000077,1,4,70.8747609326,3.969999923,0,70,0
10604,ENST00000394423,1012.991,3598.324671,1212,109.317054,5.21428571429,5844.997077,1,4322,-1600.01111006,-1522.997077,121,4244,0
296,ENST00000538621,4071.991,0.00012,4271,1e-06,2.0,4.63e-05,1,22,42.0617508032,21.9999537,0,42,0
10651,ENST00000539050,1293.991,13.366554,1493,0.317893,2.0,0.099591387,1,10,79.8663531999,9.900408613,0,79,0
6741,ENST00000452031,421.003,14.695428,620,1.074211,2.0,0.086929708,1,25,87.9744410143,24.913070292,0,88,0
291,ENST00000587532,642.998,451.60605,842,21.614391,1.5,8e-05,1,623,589.021908358,622.99992,0,589,0
292,ENST00000378576,1980.991,6.2e-05,2180,1e-06,6.33333333333,6.38e-06,1,7,90.1764144723,6.99999362,0,90,0
1234,ENST00000445753,2010.991,147.256293,2210,2.253496,2.5,0.30211404,1,191,235.449924567,190.69788596,0,235,0
10636,ENST00000536723,626.998,0.184693,826,0.009065,3.5,0.005955234,1,1,80.6937818346,0.994044766,0,80,0
6745,ENST00000377068,1012.991,17.879544,1212,0.54318,2.0,0.449122099,1,21,86.983374351,20.550877901,0,87,0
293,ENST00000551374,2602.991,2539.0,2802,30.018093,1.5,0.000366369,1,2746,3048.70654702,2745.99963363,0,3048,0
6751,ENST00000367434,3074.991,21.0,3274,0.210169,1.0,0.93,1,26,66.6783590317,25.07,0,67,0
294,ENST00000392507,3149.991,361.452462,3349,3.531303,1.5,6.87e-05,1,477,473.148159454,476.9999313,0,473,0
1919,ENST00000538036,307.007,50.692716,506,5.081481,1.5,0.030544728,1,59,125.593732003,58.969455272,0,125,0
295,ENST00000539642,1612.991,48.910295,1812,0.933171,2.6,7.1e-06,1,49,123.616135279,48.9999929,0,123,0
1227,ENST00000422692,480.001,123.520838,679,7.919384,2.5,0.039538634,1,140,216.212694527,139.960461366,0,216,0
6755,ENST00000438865,668.998,9.713009,868,0.446809,2.0,0.034128218,1,13,80.5129330536,12.965871782,0,80,0
1226,ENST00000400064,997.991,123.0,1197,3.792902,2.0,0.032650419,1,161,210.412858109,160.967349581,0,210,0
1389,ENST00000541771,5118.991,146.297837,5318,0.879522,5.8,0.079597073,1,197,234.441155867,196.920402927,0,234,0
9595,ENST00000561317,328.007,11.0,527,1.032056,1.5,0.285911323,1,14,80.532700251,13.714088677,0,80,0
7123,ENST00000599543,243.009,17.984979,442,2.277613,2.66666666667,0.368779186,1,21,97.1024290089,20.631220814,0,97,0
5998,ENST00000264235,7511.991,27.372653,7711,0.112139,1.5,1484.632667,1,30,-1454.60645273,-1454.632667,45,30,0
963,ENST00000358156,373.005,66.04186,572,5.448764,4.625,0.049402506,1,365,165.693469721,364.950597494,0,165,0
681,ENST00000388777,3801.991,321.492976,4001,2.602277,7.58333333333,0.018830996,1,282,465.075345246,281.981169004,0,465,0
8541,ENST00000428617,374.005,12.0,573,0.987409,3.5,0.229946312,1,12,95.9241246765,11.770053688,0,96,0
684,ENST00000374927,1710.991,544.461965,1910,9.792936,5.6,0.056990104,1,613,727.866284581,612.943009896,0,727,0
686,ENST00000374574,9483.991,490.142185,9683,1.590464,1.5,0.062647819,1,649,576.570862969,648.937352181,0,576,0
7589,ENST00000557411,329.007,7.0,528,0.654767,2.0,0.089573467,1,11,79.8273648778,10.910426533,0,79,0
1595,ENST00000554712,388.005,16.034697,587,1.271794,5.8,0.00637642,1,21,117.315343559,20.99362358,0,117,0
5655,ENST00000545983,2498.991,646.0,2698,7.955379,2.0,114.7627835,1,833,701.564268156,718.2372165,20,816,0
8550,ENST00000370228,2975.991,687.0,3175,7.104249,1.5,133.5144811,1,867,724.463221639,733.4855189,39,857,0
8510,ENST00000540053,1811.991,472.863067,2011,8.031052,4.14285714286,167.1773586,1,656,463.894948514,488.8226414,26,631,0
696,ENST00000395506,2647.991,52.806849,2847,0.613715,2.5,0.01087487,1,56,119.433006529,55.98912513,0,119,0
1580,ENST00000599918,624.998,20.0,824,0.984791,2.0,0.010390483,1,25,92.7769549344,24.989609517,0,92,0
697,ENST00000589941,383.005,112.0,582,8.999262,6.0,0.008096779,1,113,228.008903399,112.991903221,0,228,0
8486,ENST00000542485,2162.991,10.0,2362,0.142278,3.6,0.137165199,1,13,80.5771586503,12.862834801,0,80,0
8485,ENST00000492830,2049.991,1268.0,2249,19.035329,2.0,665.9002149,1,1573,881.29862996,907.0997851,48,1547,0
699,ENST00000326813,2688.991,34.794957,2888,0.398217,3.0,0.001370827,1,19,101.466431514,18.998629173,0,101,0
677,ENST00000317446,3458.991,134.0,3658,1.192198,1.5,0.018214671,1,183,201.821599594,182.981785329,0,201,0
674,ENST00000415603,692.998,169.143075,892,7.511301,1.5,0.014411035,1,206,261.761003428,205.985588965,0,261,0
7621,ENST00000370392,1269.991,7.493299,1469,0.181579,5.5,0.159093448,1,17,98.4574032021,16.840906552,0,98,0
671,ENST00000396435,5811.991,0.006515,6011,3.4e-05,2.5,0.003250541,1,4,31.7707963711,3.996749459,0,31,0
7569,ENST00000415928,521.0,4.0,720,0.236274,2.5,0.030865463,1,5,78.6656058417,4.969134537,0,78,0
5622,ENST00000442107,297.007,11.0,496,1.139774,1.66666666667,0.128031655,1,15,82.079831935,14.871968345,0,82,0
5623,ENST00000518623,738.998,5.0,938,0.208219,1.5,0.010596935,1,5,70.9033447154,4.989403065,0,70,0
5624,ENST00000248142,2675.991,181.046154,2875,2.082081,1.5,9.963153122,1,266,253.401809296,256.036846878,7,263,0
8604,ENST00000264202,683.998,1541.806892,883,69.369417,4.625,775.5183551,1,1922,1094.5195788,1146.4816449,62,1870,0
966,ENST00000488327,342.005,219.0,541,19.706264,7.42857142857,0.053732915,1,308,359.094059704,307.946267085,0,359,0
8579,ENST00000418596,9133.991,8.53181,9333,0.028746,1.66666666667,334.8521553,1,12,-328.584817135,-322.8521553,17,6,0
6005,ENST00000367746,1044.991,7.0,1244,0.206148,2.75,0.027818888,1,7,79.8672990721,6.972181112,0,79,0
8559,ENST00000368910,978.991,789.0,1178,24.802272,1.0,558.12,1,985,418.525037981,426.88,22,976,0
5632,ENST00000458406,4225.991,1005.910794,4425,7.325275,7.54545454545,44.12711862,1,1280,1227.29945747,1235.87288138,35,1271,0
5633,ENST00000400880,906.991,0.415101,1106,0.014085,4.5,0.033789928,1,12,85.9366293823,11.966210072,0,85,0
672,ENST00000559489,363.005,579.0,562,49.086115,2.0,0.055905873,1,643,729.027715629,642.944094127,0,729,0
8570,ENST00000370671,525.0,3.166809,724,0.185633,5.66666666667,0.070806071,1,8,100.573725341,7.929193929,0,100,0
673,ENST00000524158,494.001,80.0,693,4.983741,1.5,0.006706312,1,103,159.008122131,102.993293688,0,159,0
6004,ENST00000064778,7096.991,139.852561,7296,0.606442,2.0,1611.583432,1,178,-1442.39825344,-1433.583432,44,169,0
1600,ENST00000369226,3209.991,0.0,3409,0.0,12.8219178082,0.0055299,1,18,127.343072938,17.9944701,0,127,0
962,ENST00000448162,500.0,268.635554,699,16.53432,10.9473684211,0.060950961,1,374,444.2814327,373.939049039,0,444,0
700,ENST00000374065,648.998,165.505893,848,7.848072,3.77777777778,0.007449947,1,70,274.086664969,69.992550053,0,274,0
706,ENST00000439629,376.005,64.81899,575,5.305202,4.0,0.005241719,1,71,159.823250449,70.994758281,0,159,0
7612,ENST00000456936,3557.991,939.781728,3757,8.12859,3.0,636.3926298,1,1169,523.031757705,532.6073702,23,1159,0
8420,ENST00000261726,6644.991,15.0,6844,0.069469,1.0,0.96,1,20,31.0515470733,19.04,0,32,0
8415,ENST00000530123,725.998,9.069913,925,0.384468,2.0,0.151314721,1,15,79.2135611315,14.848685279,0,79,0
5694,ENST00000562564,165.013,21.0,364,3.916473,3.0,0.31414247,1,26,102.75549061,25.68585753,0,103,0
8411,ENST00000305877,6882.991,53.59605,7082,0.239634,2.25,1166.59291,1,74,-1092.15756858,-1092.59291,57,74,0
7605,ENST00000314616,6318.991,819.929306,6518,3.993206,2.0,3505.966834,1,1052,-2541.53112631,-2453.966834,109,964,0
5698,ENST00000238616,5344.991,1151.589213,5544,6.63046,2.0,3352.109722,1,1368,-1986.01062477,-1984.109722,57,1366,0
958,ENST00000472333,386.005,34.085444,585,2.717499,3.0,0.003985996,1,30,117.597229966,29.996014004,0,117,0
729,ENST00000430798,382.005,78.0,581,6.28375,2.0,0.007581439,1,96,160.336763583,95.992418561,0,160,0
5670,ENST00000276079,2513.991,3554.564328,2713,43.51267,4.40909090909,13653.02505,1,4222,-9506.94323617,-9431.02505,271,4146,0
5702,ENST00000522201,476.001,13.0,675,0.840483,2.66666666667,0.081086825,1,15,90.4999911334,14.918913175,0,90,0
8370,ENST00000569436,919.991,831.509781,1119,27.814865,2.57142857143,2008.359026,1,1024,-984.27528544,-984.359026,51,1024,0
8362,ENST00000242719,2884.991,1369.0,3084,14.603335,1.0,1033.485,1,1675,619.285060258,641.515,33,1652,0
8348,ENST00000434538,1964.991,1036.007535,2164,16.225401,4.83333333333,342.9025734,1,1297,954.469273571,954.0974266,49,1297,0
731,ENST00000381916,4023.991,347.917119,4223,2.660798,5.0,0.042919742,1,538,475.927514706,537.957080258,0,475,0
732,ENST00000601411,178.012,695.549102,377,120.246568,2.5,1.095297074,1,873,827.045768815,871.904702926,0,828,0
5713,ENST00000374171,1991.991,958.843962,2191,14.813363,1.5,48.86299128,1,1211,1135.97626298,1162.13700872,33,1184,0
722,ENST00000376795,2073.991,525.926206,2273,7.803888,1.5,0.064175306,1,567,674.473290192,566.935824694,0,674,0
720,ENST00000374238,1225.991,335.074083,1425,8.410982,2.4,0.047946315,1,387,460.606087275,386.952053685,0,460,0
1575,ENST00000579341,364.005,54.713546,563,4.625729,4.2,0.036946909,1,64,149.752186678,63.963053091,0,149,0
5687,ENST00000245206,2262.991,6888.0,2462,93.670619,2.0,5496.832054,1,8174,2637.19747747,2677.167946,77,8134,0
1579,ENST00000455877,392.004,105.0,591,8.243113,4.33333333333,0.097783996,1,135,207.92739318,134.902216004,0,208,0
707,ENST00000585904,355.005,33.394807,554,2.894924,3.25,0.004947091,1,50,118.723369669,49.995052909,0,118,0
8471,ENST00000373265,2500.991,392.696873,2700,4.832128,2.33333333333,40.58511414,1,537,479.741554251,496.41488586,26,520,0
1577,ENST00000435939,5474.991,4057.980811,5674,22.809702,3.0,51.77163662,1,4860,4794.00902308,4808.22836338,20,4845,0
8468,ENST00000389879,3312.991,789.602766,3524,7.334685,2.5,1989.634355,1,970,-1029.03728891,-1019.634355,53,960,0
5676,ENST00000550945,1226.991,670.982875,1426,16.829189,4.85,101.7697363,1,874,769.627728557,772.2302637,22,871,0
8467,ENST00000436461,1414.991,14.0,1614,0.304486,7.0,0.188324254,1,15,115.789444514,14.811675746,0,115,0
714,ENST00000565809,1718.991,265.003278,1918,4.744285,4.1,0.037073433,1,424,388.012571657,423.962926567,0,388,0
8455,ENST00000264010,3739.991,554.002916,3939,4.558632,1.5,1752.447375,1,712,-1071.60504331,-1040.447375,54,680,0
8453,ENST00000269967,3122.991,405.781243,3322,3.998658,1.66666666667,1137.722384,1,533,-621.000506706,-604.722384,31,516,0
8452,ENST00000380498,1571.991,339.0,1771,6.636556,2.25,45.58734686,1,464,416.57914603,418.41265314,22,462,0
8451,ENST00000575689,523.0,10.0,722,0.588425,1.5,0.26136095,1,12,78.0830592172,11.73863905,0,78,0
8445,ENST00000381898,721.998,637.512777,921,27.173515,3.81818181818,254.4355696,1,826,565.906639616,571.5644304,30,820,0
8444,ENST00000404535,1579.991,486.978062,1779,9.485231,3.63636363636,226.8816647,1,656,417.703889816,429.1183353,22,644,0
8439,ENST00000369889,3904.991,1152.0,4104,9.078738,1.5,259.9952095,1,1440,1140.77671214,1180.0047905,62,1400,0
8611,ENST00000306984,7468.991,1140.0,7668,4.697166,1.0,809.415,1,1382,542.767353971,572.585,31,1352,0
8616,ENST00000274766,1182.991,3.0,1382,0.078043,1.5,0.027537391,1,3,65.0356400527,2.972462609,0,65,0
7565,ENST00000217233,2299.991,267.681402,2499,3.581666,2.0,1166.89183,1,382,-805.289765247,-784.89183,34,361,0
996,ENST00000542899,3432.991,230.0,3632,2.061808,1.5,0.055178464,1,321,315.532811839,320.944821536,0,315,0
6032,ENST00000359218,82204.991,0.0,82404,0.0,6.6,0.867562451,1,14,-550.431449027,13.132437549,0,-549,0
8805,ENST00000395787,1166.991,833.289342,1366,21.974624,1.66666666667,570.6793238,1,1037,463.58101623,466.3206762,26,1034,0
