transcript_id,times
ENST00000471638,0
ENST00000394767,1
ENST00000394764,8
ENST00000394765,4
ENST00000394762,14
ENST00000394768,20
ENST00000335125,26
ENST00000064778,3
ENST00000335123,0
ENST00000490502,0
ENST00000490500,5
ENST00000490506,9
ENST00000490504,14
ENST00000574369,4
ENST00000574367,2
ENST00000574365,0
ENST00000576730,13
ENST00000576739,1
ENST00000576738,2
ENST00000359930,7
ENST00000447007,1
ENST00000359933,2
ENST00000359935,8
ENST00000447001,12
ENST00000430387,0
ENST00000430385,10
ENST00000447008,0
ENST00000447009,1
ENST00000521789,2
ENST00000453032,0
ENST00000453031,1
ENST00000453034,2
ENST00000453035,0
ENST00000519855,1
ENST00000453038,2
ENST00000025008,7
ENST00000310397,1
ENST00000470136,2
ENST00000521780,9
ENST00000355070,6
ENST00000533783,0
ENST00000310394,17
ENST00000533784,3
ENST00000533786,1
ENST00000368156,0
ENST00000368157,0
ENST00000368154,0
ENST00000595401,1
ENST00000368152,0
ENST00000368150,0
ENST00000595405,2
ENST00000595408,0
ENST00000540827,2
ENST00000334654,0
ENST00000381031,4
ENST00000334656,12
ENST00000381033,1
ENST00000389629,2
ENST00000334651,2
ENST00000381036,13
ENST00000381039,10
ENST00000391846,8
ENST00000360708,6
ENST00000391842,8
ENST00000389622,5
ENST00000369823,0
ENST00000369825,2
ENST00000369827,8
ENST00000369829,5
ENST00000564304,16
ENST00000575284,4
ENST00000317623,7
ENST00000522257,2
ENST00000567645,2
ENST00000412290,5
ENST00000567647,0
ENST00000397445,15
ENST00000397442,13
ENST00000397443,12
ENST00000397440,2
ENST00000397441,5
ENST00000567649,0
ENST00000567648,0
ENST00000444495,3
ENST00000608605,1
ENST00000355123,9
ENST00000608609,1
ENST00000485050,7
ENST00000559136,2
ENST00000474884,5
ENST00000454563,0
ENST00000454562,1
ENST00000559132,0
ENST00000603720,0
ENST00000559130,9
ENST00000454569,0
ENST00000261406,1
ENST00000559139,0
ENST00000511160,6
ENST00000511163,5
ENST00000511162,4
ENST00000511165,0
ENST00000511167,0
ENST00000519319,0
ENST00000519316,6
ENST00000519317,1
ENST00000519314,0
ENST00000519315,0
ENST00000519310,7
ENST00000261401,14
ENST00000556015,4
ENST00000549760,1
ENST00000558428,2
ENST00000510694,0
ENST00000549767,0
ENST00000558422,0
ENST00000549769,0
ENST00000558427,0
ENST00000558426,0
ENST00000558425,0
ENST00000469312,0
ENST00000469317,1
ENST00000351581,5
ENST00000448543,0
ENST00000260570,4
ENST00000351589,1
ENST00000446408,1
ENST00000529964,1
ENST00000382566,12
ENST00000382565,6
ENST00000382564,4
ENST00000413163,8
ENST00000413164,7
ENST00000413165,6
ENST00000554083,0
ENST00000413169,1
ENST00000345530,4
ENST00000354297,0
ENST00000354293,5
ENST00000413379,10
ENST00000602454,0
ENST00000602455,1
ENST00000338401,15
ENST00000602452,0
ENST00000602453,0
ENST00000495021,0
ENST00000495027,2
ENST00000495025,3
ENST00000506066,1
ENST00000250360,0
ENST00000303617,2
ENST00000533432,6
ENST00000470347,5
ENST00000470342,0
ENST00000315467,4
ENST00000493074,7
ENST00000493075,0
ENST00000273077,2
ENST00000273075,4
ENST00000591877,0
ENST00000591872,2
ENST00000591871,2
ENST00000606602,1
ENST00000505741,0
ENST00000591879,1
ENST00000505747,2
ENST00000533438,3
ENST00000220812,1
ENST00000339570,6
ENST00000312165,1
ENST00000379802,0
ENST00000379803,6
ENST00000370830,0
ENST00000370832,0
ENST00000370833,0
ENST00000370834,7
ENST00000379800,0
ENST00000370836,0
ENST00000474597,12
ENST00000379806,15
ENST00000562150,4
ENST00000379807,0
ENST00000452109,2
ENST00000379804,2
ENST00000474592,3
ENST00000379805,5
ENST00000452105,4
ENST00000452104,2
ENST00000368268,1
ENST00000341533,2
ENST00000379808,4
ENST00000415028,0
ENST00000381346,19
ENST00000331145,1
ENST00000343979,3
ENST00000476460,0
ENST00000562859,0
ENST00000037869,3
ENST00000343975,4
ENST00000586472,36
ENST00000511901,0
ENST00000511900,3
ENST00000586477,0
ENST00000601372,3
ENST00000601373,11
ENST00000586478,1
ENST00000369799,3
ENST00000355917,9
ENST00000426408,2
ENST00000239125,1
ENST00000426403,0
ENST00000426406,0
ENST00000457059,0
ENST00000432438,0
ENST00000432431,0
ENST00000560948,0
ENST00000457054,3
ENST00000457055,5
ENST00000457056,2
ENST00000432434,0
ENST00000512458,0
ENST00000537039,3
ENST00000537033,2
ENST00000537032,0
ENST00000537031,5
ENST00000512453,2
ENST00000512454,6
ENST00000537035,1
ENST00000512457,0
ENST00000522826,7
ENST00000522824,2
ENST00000522822,3
ENST00000391918,2
ENST00000522820,1
ENST00000522821,2
ENST00000391919,2
ENST00000522828,0
ENST00000343399,0
ENST00000260967,1
ENST00000559354,10
ENST00000374859,2
ENST00000514853,1
ENST00000583560,1
ENST00000583566,16
ENST00000514857,1
ENST00000583564,11
ENST00000514855,1
ENST00000583569,4
ENST00000569080,0
ENST00000356327,5
ENST00000569083,5
ENST00000568363,2
ENST00000509503,0
ENST00000509501,0
ENST00000509506,0
ENST00000509507,18
ENST00000568365,6
ENST00000568364,3
ENST00000456905,6
ENST00000456907,5
ENST00000456906,1
ENST00000579260,7
ENST00000579261,3
ENST00000456903,6
ENST00000579263,0
ENST00000491895,6
ENST00000578502,0
ENST00000578503,0
ENST00000317932,3
ENST00000340281,6
ENST00000562999,3
ENST00000398692,6
ENST00000398696,0
ENST00000346617,3
ENST00000346618,2
ENST00000449081,6
ENST00000449082,0
ENST00000449083,3
ENST00000302930,0
ENST00000449085,8
ENST00000449086,2
ENST00000449088,10
ENST00000449089,5
ENST00000536780,0
ENST00000488718,2
ENST00000302938,0
ENST00000536784,3
ENST00000491000,3
ENST00000491002,6
ENST00000422890,3
ENST00000422892,12
ENST00000422894,0
ENST00000422897,2
ENST00000422899,0
ENST00000465370,2
ENST00000580030,5
ENST00000465372,1
ENST00000465373,5
ENST00000465375,9
ENST00000580037,15
ENST00000580036,2
ENST00000425322,0
ENST00000425327,0
ENST00000425325,0
ENST00000283474,10
ENST00000531060,0
ENST00000531066,1
ENST00000531067,5
ENST00000531068,5
ENST00000551952,5
ENST00000530335,3
ENST00000282701,1
ENST00000551956,0
ENST00000530339,0
ENST00000282709,2
ENST00000607359,0
ENST00000607357,0
ENST00000607350,0
ENST00000607352,1
ENST00000607353,1
ENST00000513865,4
ENST00000609403,0
ENST00000609407,1
ENST00000289081,3
ENST00000434013,4
ENST00000397449,3
ENST00000434016,0
ENST00000434015,3
ENST00000434014,1
ENST00000434018,8
ENST00000464420,1
ENST00000308982,3
ENST00000589517,0
ENST00000308987,3
ENST00000308986,21
ENST00000589512,0
ENST00000586868,5
ENST00000586869,1
ENST00000550607,2
ENST00000586866,6
ENST00000550604,1
ENST00000550603,1
ENST00000586861,7
ENST00000550600,2
ENST00000277010,4
ENST00000537818,6
ENST00000537814,4
ENST00000537817,9
ENST00000537810,11
ENST00000537812,11
ENST00000528560,0
ENST00000553558,3
ENST00000528565,1
ENST00000528564,2
ENST00000528567,0
ENST00000528569,2
ENST00000553553,4
ENST00000553550,1
ENST00000553556,2
ENST00000553554,0
ENST00000594108,2
ENST00000421317,2
ENST00000421312,6
ENST00000416279,0
ENST00000400512,1
ENST00000594100,1
ENST00000594101,0
ENST00000416274,12
ENST00000416273,0
ENST00000416272,0
ENST00000421318,1
ENST00000421319,3
ENST00000366424,1
ENST00000460422,2
ENST00000597454,4
ENST00000597452,0
ENST00000597451,21
ENST00000374819,2
ENST00000374816,0
ENST00000366429,1
ENST00000374810,4
ENST00000374811,5
ENST00000468211,0
ENST00000431140,12
ENST00000431146,1
ENST00000610051,2
ENST00000468218,3
ENST00000431148,5
ENST00000610058,1
ENST00000543566,23
ENST00000534540,2
ENST00000534544,3
ENST00000534548,4
ENST00000534549,0
ENST00000591684,1
ENST00000330628,0
ENST00000591686,1
ENST00000591680,1
ENST00000591682,8
ENST00000330622,5
ENST00000590153,1
ENST00000590151,10
ENST00000590150,8
ENST00000590155,13
ENST00000430817,0
ENST00000513197,0
ENST00000430815,0
ENST00000430814,7
ENST00000430811,24
ENST00000552602,6
ENST00000552604,2
ENST00000357666,2
ENST00000586646,2
ENST00000357665,2
ENST00000357668,8
ENST00000368988,6
ENST00000315323,1
ENST00000533011,2
ENST00000533014,8
ENST00000533016,1
ENST00000533018,1
ENST00000281428,4
ENST00000598309,0
ENST00000404989,3
ENST00000404984,7
ENST00000584150,4
ENST00000368983,0
ENST00000368982,5
ENST00000273695,0
ENST00000327505,8
ENST00000369931,2
ENST00000558752,7
ENST00000302014,1
ENST00000594030,3
ENST00000381861,0
ENST00000305249,1
ENST00000305248,0
ENST00000305242,0
ENST00000356130,0
ENST00000545926,0
ENST00000356132,2
ENST00000356135,2
ENST00000356134,1
ENST00000356136,10
ENST00000477346,2
ENST00000477344,1
ENST00000545928,0
ENST00000545929,1
ENST00000557928,1
ENST00000343366,3
ENST00000525419,2
ENST00000557921,2
ENST00000557920,2
ENST00000518355,0
ENST00000518357,2
ENST00000518351,0
ENST00000518353,3
ENST00000372310,1
ENST00000433569,0
ENST00000433563,0
ENST00000433561,4
ENST00000433566,5
ENST00000438488,0
ENST00000438480,3
ENST00000348983,12
ENST00000438482,1
ENST00000472441,0
ENST00000438485,1
ENST00000438486,3
ENST00000388854,22
ENST00000388857,2
ENST00000397136,6
ENST00000397137,6
ENST00000397134,7
ENST00000397135,6
ENST00000397132,6
ENST00000592012,3
ENST00000397130,2
ENST00000397131,6
ENST00000471182,1
ENST00000471180,5
ENST00000471181,35
ENST00000573382,1
ENST00000484657,2
ENST00000254675,6
ENST00000374049,2
ENST00000374045,2
ENST00000374044,1
ENST00000374040,2
ENST00000484658,2
ENST00000407202,3
ENST00000561590,1
ENST00000366967,5
ENST00000571721,9
ENST00000571723,2
ENST00000474696,0
ENST00000474690,0
ENST00000352909,0
ENST00000392414,0
ENST00000392415,13
ENST00000392413,1
ENST00000326291,1
ENST00000392411,13
ENST00000352903,8
ENST00000352904,0
ENST00000561977,0
ENST00000561976,3
ENST00000561971,4
ENST00000546278,4
ENST00000561973,0
ENST00000438224,3
ENST00000546277,8
ENST00000546276,4
ENST00000546271,5
ENST00000438221,7
ENST00000438222,0
ENST00000438223,4
ENST00000441508,5
ENST00000430031,4
ENST00000430033,0
ENST00000441506,0
ENST00000441500,11
ENST00000473318,2
ENST00000473312,7
ENST00000446045,2
ENST00000446044,5
ENST00000294244,2
ENST00000446046,7
ENST00000446041,7
ENST00000294241,3
ENST00000397203,7
ENST00000535084,2
ENST00000535086,0
ENST00000535087,15
ENST00000377534,5
ENST00000406555,1
ENST00000389879,6
ENST00000377531,3
ENST00000377532,2
ENST00000377533,5
ENST00000311181,1
ENST00000311180,2
ENST00000311183,0
ENST00000520992,0
ENST00000311189,4
ENST00000520999,1
ENST00000497155,1
ENST00000404393,4
ENST00000575712,21
ENST00000541599,2
ENST00000440675,6
ENST00000541593,34
ENST00000541595,5
ENST00000541594,4
ENST00000541597,1
ENST00000259963,1
ENST00000410055,3
ENST00000454697,3
ENST00000454695,4
ENST00000454694,9
ENST00000445534,0
ENST00000356951,2
ENST00000445537,4
ENST00000356957,3
ENST00000356956,1
ENST00000356955,8
ENST00000445533,1
ENST00000356958,9
ENST00000452225,19
ENST00000452226,7
ENST00000505270,0
ENST00000486405,2
ENST00000355472,10
ENST00000272418,1
ENST00000569031,2
ENST00000482897,0
ENST00000482890,7
ENST00000310271,9
ENST00000521641,4
ENST00000521640,13
ENST00000521644,3
ENST00000262812,3
ENST00000335083,0
ENST00000335080,1
ENST00000262811,1
ENST00000262817,0
ENST00000262815,5
ENST00000415899,3
ENST00000522598,0
ENST00000522599,3
ENST00000574447,6
ENST00000415893,1
ENST00000569037,0
ENST00000415896,0
ENST00000415897,9
ENST00000415895,0
ENST00000548246,5
ENST00000216146,6
ENST00000566419,3
ENST00000216144,2
ENST00000566413,1
ENST00000566416,3
ENST00000315985,1
ENST00000315984,11
ENST00000315987,0
ENST00000428941,6
ENST00000428943,4
ENST00000428944,0
ENST00000315988,6
ENST00000453175,5
ENST00000453172,3
ENST00000453170,3
ENST00000600336,5
ENST00000600335,3
ENST00000579714,0
ENST00000579716,3
ENST00000526296,5
ENST00000608100,5
ENST00000608102,0
ENST00000579719,1
ENST00000608107,1
ENST00000548318,1
ENST00000561195,1
ENST00000561193,4
ENST00000561190,2
ENST00000548311,12
ENST00000548312,8
ENST00000548313,0
ENST00000548315,2
ENST00000419619,0
ENST00000519292,2
ENST00000519291,2
ENST00000301935,6
ENST00000519295,3
ENST00000317726,2
ENST00000317721,3
ENST00000404795,2
ENST00000404792,4
ENST00000404790,4
ENST00000449531,0
ENST00000449534,0
ENST00000404798,4
ENST00000369984,6
ENST00000369985,6
ENST00000369982,2
ENST00000369983,1
ENST00000369980,16
ENST00000369981,7
ENST00000523645,0
ENST00000412157,2
ENST00000412155,4
ENST00000412153,0
ENST00000555657,0
ENST00000555656,4
ENST00000555655,0
ENST00000453711,1
ENST00000256925,5
ENST00000413821,0
ENST00000404025,3
ENST00000413823,3
ENST00000587114,0
ENST00000413825,0
ENST00000603682,0
ENST00000569340,2
ENST00000569347,1
ENST00000569344,0
ENST00000520085,1
ENST00000526961,6
ENST00000313115,5
ENST00000313116,3
ENST00000313117,7
ENST00000526968,1
ENST00000549047,20
ENST00000377182,1
ENST00000549043,37
ENST00000549040,0
ENST00000549049,4
ENST00000469299,2
ENST00000488333,0
ENST00000403226,0
ENST00000448666,7
ENST00000448665,1
ENST00000403222,12
ENST00000448662,4
ENST00000514528,0
ENST00000514526,0
ENST00000514527,0
ENST00000514524,0
ENST00000514525,1
ENST00000514523,0
ENST00000514520,1
ENST00000222598,0
ENST00000222597,5
ENST00000502781,2
ENST00000502783,1
ENST00000588919,9
ENST00000417257,2
ENST00000417254,0
ENST00000504376,3
ENST00000565992,0
ENST00000588910,7
ENST00000588911,3
ENST00000565997,2
ENST00000504373,11
ENST00000565995,2
ENST00000566365,5
ENST00000589065,1
ENST00000424303,5
ENST00000424300,3
ENST00000424301,0
ENST00000424307,7
ENST00000589063,2
ENST00000424308,0
ENST00000589068,0
ENST00000432964,3
ENST00000432963,2
ENST00000432962,0
ENST00000551629,0
ENST00000432969,1
ENST00000318266,3
ENST00000606246,0
ENST00000464747,16
ENST00000464744,10
ENST00000514251,1
ENST00000402218,4
ENST00000520529,5
ENST00000303798,2
ENST00000421486,1
ENST00000421487,3
ENST00000303795,1
ENST00000520526,4
ENST00000421482,0
ENST00000520520,1
ENST00000520523,4
ENST00000520522,10
ENST00000263334,3
ENST00000263335,5
ENST00000311227,5
ENST00000416704,0
ENST00000263331,15
ENST00000416701,3
ENST00000416700,0
ENST00000263339,1
ENST00000416708,0
ENST00000552502,1
ENST00000428168,2
ENST00000428169,0
ENST00000468980,2
ENST00000428160,0
ENST00000428161,8
ENST00000428166,0
ENST00000428165,0
ENST00000453959,3
ENST00000453958,9
ENST00000493135,0
ENST00000336517,10
ENST00000493130,4
ENST00000453951,0
ENST00000453950,2
ENST00000453953,1
ENST00000453955,0
ENST00000453954,10
ENST00000602955,1
ENST00000342945,4
ENST00000342944,3
ENST00000342947,2
ENST00000595545,6
ENST00000267115,13
ENST00000602953,0
ENST00000346387,8
ENST00000550973,10
ENST00000512862,0
ENST00000550975,0
ENST00000550974,2
ENST00000456208,0
ENST00000456209,0
ENST00000544241,14
ENST00000224756,2
ENST00000513606,1
ENST00000522458,12
ENST00000513602,5
ENST00000300215,1
ENST00000160373,0
ENST00000552192,0
ENST00000420359,13
ENST00000420358,2
ENST00000552197,3
ENST00000512868,3
ENST00000420354,0
ENST00000420357,0
ENST00000379892,0
ENST00000420353,9
ENST00000449758,7
ENST00000596258,0
ENST00000596256,0
ENST00000596254,0
ENST00000596255,0
ENST00000596253,3
ENST00000596251,5
ENST00000515609,1
ENST00000515600,4
ENST00000515603,3
ENST00000515604,1
ENST00000593354,1
ENST00000589866,6
ENST00000593355,0
ENST00000450498,1
ENST00000555169,4
ENST00000315576,16
ENST00000330912,11
ENST00000330910,0
ENST00000330915,2
ENST00000330914,7
ENST00000261722,1
ENST00000593152,12
ENST00000264433,1
ENST00000264431,0
ENST00000264436,0
ENST00000264434,13
ENST00000295589,0
ENST00000449757,15
ENST00000347034,13
ENST00000399448,16
ENST00000459946,0
ENST00000399440,32
ENST00000309794,22
ENST00000399442,0
ENST00000399443,0
ENST00000399444,2
ENST00000334920,0
ENST00000334928,0
ENST00000381482,1
ENST00000554908,0
ENST00000554906,1
ENST00000554907,0
ENST00000554901,2
ENST00000554903,6
ENST00000514957,0
ENST00000583243,2
ENST00000514952,1
ENST00000514951,11
ENST00000583249,13
ENST00000306682,17
ENST00000532219,27
ENST00000229043,5
ENST00000306687,0
ENST00000437442,13
ENST00000532210,6
ENST00000532211,2
ENST00000306688,1
ENST00000532213,0
ENST00000532217,0
ENST00000434934,1
ENST00000434935,7
ENST00000434937,0
ENST00000531743,19
ENST00000434931,0
ENST00000434938,1
ENST00000434939,3
ENST00000531749,0
ENST00000503665,0
ENST00000503664,4
ENST00000539537,0
ENST00000503660,8
ENST00000539532,0
ENST00000539533,0
ENST00000223864,1
ENST00000592203,0
ENST00000592202,9
ENST00000503669,0
ENST00000503668,0
ENST00000511555,0
ENST00000432194,0
ENST00000432196,0
ENST00000432190,6
ENST00000432191,7
ENST00000432193,8
ENST00000340561,2
ENST00000432198,6
ENST00000398716,0
ENST00000398714,0
ENST00000537590,7
ENST00000537591,3
ENST00000537592,0
ENST00000537593,1
ENST00000379007,0
ENST00000398718,0
ENST00000396575,3
ENST00000536242,6
ENST00000372337,0
ENST00000396576,4
ENST00000372330,1
ENST00000372333,2
ENST00000536244,3
ENST00000378750,8
ENST00000378752,11
ENST00000378755,8
ENST00000396578,1
ENST00000378757,8
ENST00000378756,10
ENST00000461057,0
ENST00000505848,0
ENST00000245255,0
ENST00000505844,1
ENST00000290101,3
ENST00000562632,0
ENST00000493900,7
ENST00000493901,2
ENST00000328189,0
ENST00000328188,0
ENST00000329271,2
ENST00000329276,3
ENST00000586063,0
ENST00000308824,10
ENST00000561325,7
ENST00000584972,9
ENST00000222190,4
ENST00000584975,0
ENST00000585089,16
ENST00000370188,0
ENST00000370189,5
ENST00000550107,11
ENST00000370184,0
ENST00000219069,11
ENST00000370186,0
ENST00000370187,5
ENST00000370181,0
ENST00000585084,16
ENST00000344363,0
ENST00000593685,8
ENST00000478144,3
ENST00000582531,0
ENST00000582535,2
ENST00000395004,4
ENST00000375645,7
ENST00000375646,5
ENST00000375647,5
ENST00000286890,0
ENST00000375641,5
ENST00000395002,8
ENST00000375643,1
ENST00000430130,1
ENST00000430132,10
ENST00000593681,0
ENST00000395008,13
ENST00000395009,2
ENST00000344366,3
ENST00000479899,3
ENST00000560168,2
ENST00000479890,5
ENST00000535534,4
ENST00000535535,1
ENST00000608944,0
ENST00000261173,10
ENST00000331838,3
ENST00000331837,0
ENST00000331835,2
ENST00000392385,2
ENST00000392382,5
ENST00000571816,14
ENST00000392380,0
ENST00000331830,0
ENST00000591168,2
ENST00000376170,14
ENST00000376177,31
ENST00000327098,4
ENST00000327097,0
ENST00000591163,2
ENST00000591164,2
ENST00000591167,9
ENST00000563402,8
ENST00000321801,0
ENST00000321800,0
ENST00000321805,28
ENST00000277198,4
ENST00000442292,1
ENST00000541865,3
ENST00000541864,8
ENST00000541867,0
ENST00000553458,5
ENST00000541869,11
ENST00000553456,0
ENST00000553455,2
ENST00000294732,3
ENST00000553452,8
ENST00000331320,11
ENST00000248378,2
ENST00000331327,1
ENST00000479238,3
ENST00000479230,4
ENST00000479232,2
ENST00000292778,2
ENST00000292779,1
ENST00000374990,1
ENST00000289547,2
ENST00000431262,8
ENST00000374995,0
ENST00000374994,4
ENST00000525126,4
ENST00000525124,1
ENST00000525123,8
ENST00000534666,0
ENST00000534665,0
ENST00000599778,2
ENST00000534662,2
ENST00000534661,0
ENST00000599770,1
ENST00000599771,5
ENST00000288490,5
ENST00000534668,10
ENST00000156109,1
ENST00000324545,2
ENST00000324544,9
ENST00000415702,0
ENST00000415700,0
ENST00000415701,3
ENST00000498469,8
ENST00000415704,0
ENST00000415708,4
ENST00000498460,3
ENST00000273986,2
ENST00000292199,8
ENST00000418089,7
ENST00000418086,0
ENST00000418087,1
ENST00000418082,0
ENST00000409307,5
ENST00000357146,2
ENST00000544999,0
ENST00000409303,5
ENST00000409302,4
ENST00000409301,3
ENST00000409300,7
ENST00000544992,15
ENST00000544993,1
ENST00000544991,10
ENST00000544997,3
ENST00000409309,1
ENST00000357148,5
ENST00000293826,15
ENST00000293825,3
ENST00000293829,5
ENST00000508509,8
ENST00000519728,4
ENST00000508501,0
ENST00000508500,5
ENST00000508502,38
ENST00000508505,0
ENST00000508504,0
ENST00000519724,1
ENST00000187608,4
ENST00000507085,2
ENST00000369478,2
ENST00000369479,3
ENST00000369476,4
ENST00000369477,2
ENST00000369474,1
ENST00000369475,4
ENST00000325630,0
ENST00000325631,6
ENST00000369470,1
ENST00000361669,0
ENST00000361661,3
ENST00000344930,3
ENST00000361665,15
ENST00000361664,0
ENST00000470178,5
ENST00000327809,2
ENST00000334456,1
ENST00000470173,0
ENST00000267257,7
ENST00000333486,1
ENST00000455114,0
ENST00000469039,5
ENST00000396969,4
ENST00000396966,0
ENST00000396967,0
ENST00000396965,1
ENST00000423451,9
ENST00000423456,3
ENST00000423454,4
ENST00000496811,7
ENST00000414895,0
ENST00000414894,0
ENST00000393249,10
ENST00000414893,2
ENST00000414892,1
ENST00000393244,2
ENST00000393245,7
ENST00000321027,12
ENST00000393240,0
ENST00000393241,2
ENST00000393243,5
ENST00000518098,0
ENST00000518090,0
ENST00000518091,3
ENST00000376509,2
ENST00000483888,0
ENST00000518095,5
ENST00000541003,1
ENST00000459820,0
ENST00000541004,3
ENST00000433246,3
ENST00000361085,2
ENST00000361084,1
ENST00000433243,0
ENST00000361082,4
ENST00000454153,0
ENST00000250156,2
ENST00000359783,4
ENST00000359782,4
ENST00000472765,20
ENST00000359787,0
ENST00000359786,8
ENST00000359785,8
ENST00000358438,3
ENST00000358439,3
ENST00000439898,2
ENST00000304534,2
ENST00000358432,1
ENST00000358433,0
ENST00000358430,2
ENST00000358431,3
ENST00000439891,0
ENST00000358434,1
ENST00000439893,0
ENST00000554698,7
ENST00000506852,0
ENST00000471222,0
ENST00000421080,7
ENST00000471229,3
ENST00000221730,0
ENST00000482347,5
ENST00000452765,9
ENST00000286428,2
ENST00000554479,0
ENST00000286424,5
ENST00000448408,10
ENST00000289957,0
ENST00000432879,7
ENST00000289952,8
ENST00000289953,0
ENST00000326558,0
ENST00000601007,4
ENST00000563241,0
ENST00000576346,3
ENST00000475682,0
ENST00000576343,9
ENST00000215838,9
ENST00000402045,5
ENST00000441460,4
ENST00000402042,5
ENST00000401534,0
ENST00000401530,0
ENST00000401533,2
ENST00000238044,0
ENST00000566990,0
ENST00000566996,1
ENST00000566999,3
ENST00000558858,1
ENST00000487257,1
ENST00000254351,4
ENST00000444948,0
ENST00000444942,0
ENST00000444946,4
ENST00000587159,6
ENST00000397073,7
ENST00000450696,0
ENST00000587152,14
ENST00000587150,0
ENST00000587157,3
ENST00000488034,11
ENST00000520819,2
ENST00000520818,0
ENST00000443624,2
ENST00000579036,0
ENST00000443621,0
ENST00000354436,11
ENST00000354437,8
ENST00000354434,3
ENST00000520814,0
ENST00000520817,6
ENST00000354431,5
ENST00000003302,14
ENST00000588231,1
ENST00000441464,1
ENST00000262370,14
ENST00000262376,5
ENST00000262375,5
ENST00000262374,4
ENST00000522413,2
ENST00000522411,5
ENST00000522414,0
ENST00000429979,12
ENST00000429976,2
ENST00000429977,0
ENST00000515845,2
ENST00000429972,9
ENST00000429973,3
ENST00000343529,1
ENST00000343523,11
ENST00000343526,2
ENST00000255008,0
ENST00000255006,2
ENST00000568730,0
ENST00000579698,18
ENST00000333911,0
ENST00000333916,4
ENST00000568739,0
ENST00000579695,4
ENST00000579694,3
ENST00000560123,1
ENST00000559999,0
ENST00000497473,10
ENST00000568856,1
ENST00000497477,0
ENST00000559992,0
ENST00000559993,4
ENST00000578345,1
ENST00000482911,1
ENST00000578340,0
ENST00000262999,0
ENST00000424563,4
ENST00000262995,8
ENST00000482918,7
ENST00000578348,9
ENST00000262992,11
ENST00000405322,0
ENST00000301012,2
ENST00000512824,0
ENST00000301011,11
ENST00000512821,4
ENST00000512820,0
ENST00000489037,1
ENST00000301015,1
ENST00000518841,3
ENST00000518840,2
ENST00000301019,2
ENST00000518845,1
ENST00000512828,5
ENST00000518847,4
ENST00000518846,0
ENST00000504089,5
ENST00000450302,1
ENST00000607140,0
ENST00000480514,1
ENST00000504082,3
ENST00000480516,1
ENST00000504087,1
ENST00000506817,1
ENST00000506816,2
ENST00000506811,7
ENST00000411589,7
ENST00000419686,12
ENST00000411584,0
ENST00000411587,10
ENST00000506819,0
ENST00000411581,0
ENST00000411582,7
ENST00000223341,2
ENST00000419358,2
ENST00000589725,2
ENST00000419354,7
ENST00000419681,1
ENST00000309166,1
ENST00000413984,11
ENST00000413985,0
ENST00000413982,3
ENST00000413981,3
ENST00000551480,1
ENST00000569061,12
ENST00000592591,4
ENST00000592590,8
ENST00000592595,0
ENST00000592594,4
ENST00000561654,1
ENST00000561655,0
ENST00000561656,6
ENST00000561657,1
ENST00000561650,12
ENST00000548293,5
ENST00000335542,7
ENST00000318627,0
ENST00000490126,1
ENST00000458154,0
ENST00000458155,7
ENST00000334497,11
ENST00000404056,5
ENST00000605777,0
ENST00000334493,1
ENST00000334490,0
ENST00000459682,0
ENST00000378223,2
ENST00000318080,4
ENST00000378225,1
ENST00000378226,7
ENST00000378228,4
ENST00000416008,0
ENST00000606235,1
ENST00000514281,0
ENST00000606237,0
ENST00000514287,1
ENST00000416000,4
ENST00000416002,0
ENST00000456986,5
ENST00000416004,0
ENST00000416005,2
ENST00000416007,2
ENST00000595683,21
ENST00000517956,2
ENST00000517957,2
ENST00000517953,0
ENST00000517950,0
ENST00000379533,2
ENST00000446979,0
ENST00000453451,0
ENST00000555192,2
ENST00000600690,3
ENST00000453455,0
ENST00000600692,2
ENST00000555197,2
ENST00000453458,1
ENST00000453459,0
ENST00000588271,1
ENST00000588270,3
ENST00000588276,3
ENST00000446977,0
ENST00000511508,0
ENST00000511507,3
ENST00000456792,2
ENST00000456793,6
ENST00000456795,0
ENST00000456796,0
ENST00000330493,0
ENST00000319073,6
ENST00000319074,5
ENST00000330494,10
ENST00000330495,1
ENST00000602697,1
ENST00000330498,2
ENST00000602695,1
ENST00000602692,1
ENST00000602693,0
ENST00000602691,3
ENST00000510459,0
ENST00000595066,2
ENST00000595067,1
ENST00000595068,4
ENST00000527131,4
ENST00000527135,0
ENST00000527134,4
ENST00000167462,1
ENST00000382099,2
ENST00000347992,5
ENST00000316577,11
ENST00000322623,2
ENST00000337566,3
ENST00000552870,0
ENST00000552871,9
ENST00000429115,2
ENST00000552874,0
ENST00000429117,4
ENST00000552878,2
ENST00000337569,0
ENST00000502667,7
ENST00000502664,0
ENST00000502662,2
ENST00000417352,3
ENST00000244050,1
ENST00000244051,1
ENST00000502668,0
ENST00000219660,0
ENST00000454109,1
ENST00000454108,0
ENST00000454102,0
ENST00000383018,2
ENST00000383019,0
ENST00000338863,0
ENST00000338862,0
ENST00000423123,0
ENST00000558809,1
ENST00000558808,2
ENST00000455476,0
ENST00000489857,0
ENST00000489855,1
ENST00000318387,3
ENST00000318388,0
ENST00000360668,2
ENST00000558805,0
ENST00000455479,3
ENST00000598394,1
ENST00000552254,0
ENST00000552255,1
ENST00000248600,9
ENST00000552258,4
ENST00000366850,6
ENST00000366852,1
ENST00000366855,6
ENST00000366857,3
