,EffectiveLength,Length,Name,NumReads,TPM,count,deviation,mean,std
43320,7422.991,7622,ENST00000374232,58.537769999999995,0.242689,66,0.8746270685587625,73.89507723599505,9.026792698063643
84883,335.006,534,ENST00000592877,1.0,0.091863,1,0.8742737146442471,0.3662099933965994,0.7249331599329824
31549,243.00900000000001,442,ENST00000529296,1.0,0.12664,1,0.8742373448433155,2.4978202509044998,1.7132878842792347
79375,9432.991,9632,ENST00000301624,0.0,0.0,6,0.8730265797348356,41.747848981750124,40.94703392949138
16523,5726.991,5926,ENST00000338040,3.0,0.016121,3,0.8725947032635244,1.785,1.392399008905133
70523,426.00300000000004,625,ENST00000560292,24.262552,1.7527380000000001,23,0.8725756238342355,16.764955260280825,7.145563741881078
35388,3978.991,4178,ENST00000326775,370.240655,2.863546,331,0.8722482157728768,285.25947280417483,52.43980597345866
57649,799.9910000000001,999,ENST00000609399,27.0,1.038656,32,0.8707710409482182,27.685,4.955378391202837
32918,369.005,568,ENST00000510814,19.771915,1.648957,18,0.8702412630521477,11.24894488537485,7.757682152358023
83569,13029.991000000002,13229,ENST00000354436,417.981064,0.987201,467,0.8701606967577311,358.76832395689445,124.38125101074205
61455,187.011,386,ENST00000419700,9.560692999999999,1.5733110000000001,9,0.8697233360767933,4.239860257742761,5.473165482404553
39718,1236.991,1436,ENST00000606629,11.0,0.273665,15,0.8690004258889896,12.02,3.4292273182161597
53830,635.998,835,ENST00000542074,262.35503,12.694819,366,0.8681742854136052,387.34220069519006,24.58285283699973
1211,4163.991,4363,ENST00000373257,72.452776,0.535474,95,0.8679357066175382,86.8822984747755,9.352883472049186
82803,364.005,563,ENST00000564948,2.593237,0.219244,3,0.86771106546868,0.8149661335480812,2.5181583517915707
79534,6142.991,6342,ENST00000576768,10.855299,0.05438200000000001,16,0.8672753347193086,11.901519434502696,4.725697136104726
19962,2011.991,2211,ENST00000272273,3.141279,0.048048,1,0.8669762489212762,2.655768671299751,1.9098201056371722
23242,10415.991,10615,ENST00000428443,126.0,0.372274,135,0.8662271114677011,125.548608668095,10.910985360283789
3171,4190.991,4390,ENST00000457828,2516.741589,18.480552,3494,0.8651760113090589,3578.6773659755486,97.87299332008416
18704,1487.991,1687,ENST00000355729,84.985179,1.7576650000000003,81,0.8651024445588646,62.68611129831848,21.169618484918498
91119,777.998,977,ENST00000596939,0.0,0.0,1,0.8650144390217571,2.29311664562625,1.4949075845353899
30936,1505.991,1705,ENST00000307407,1.498494,0.030621,3,0.8641825571107933,5.068217970500649,2.39326511913789
18056,2200.991,2400,ENST00000451289,16.0,0.223715,17,0.8641688290739112,13.836197301764901,3.6610932861644594
135,2969.991,3169,ENST00000358864,2.0,0.020724,2,0.8629424806953883,1.115,1.0255608221846224
25566,368.005,567,ENST00000502550,4.13477,0.34577199999999997,7,0.8619719630473672,2.961822259636897,4.684813327439047
10989,888.9910000000001,1088,ENST00000368121,12.924136,0.44740100000000005,24,0.8606063998204903,18.12045715515646,6.83186047195318
19853,1559.991,1759,ENST00000379579,9.804996000000001,0.193428,12,0.8599910456539082,9.03348904247485,3.449467261917263
29275,5943.991,6143,ENST00000231188,1.712966,0.008869,1,0.8589233932253548,3.049958040902597,2.386659924588585
63918,349.005,548,ENST00000548977,0.0,0.0,1,0.8579419114809559,0.2712888842760411,0.8493711590171388
38304,1703.991,1903,ENST00000409691,6.9705710000000005,0.125891,46,0.8575375779617596,32.39638701094314,15.863576522664635
88053,3861.991,4061,ENST00000316950,107.27130700000001,0.8548020000000001,135,0.8570302223344594,121.91750833729755,15.26491286044398
9902,1693.991,1893,ENST00000447947,5.288171,0.09607,6,0.8560075637895019,11.514856105720144,6.442531981033154
41975,652.998,852,ENST00000433357,1.674109,0.078898,2,0.8558793682756727,4.046175970144248,2.3907294018158756
3269,2044.991,2244,ENST00000327451,9.999986,0.150488,2,0.8558762500074293,7.054572758008801,5.905728495170798
37737,212.01,411,ENST00000356476,0.0,0.0,1,0.8558539326775058,4.053712584341246,3.5680300898867454
60934,1891.991,2091,ENST00000446175,0.0,0.0,7,0.8554365222245518,5.045,2.285382900084798
65862,897.9910000000001,1097,ENST00000307046,49.084955,1.6821689999999998,43,0.855327501104016,50.16939813564701,8.382050298152567
82303,250.00900000000001,449,ENST00000569291,5.0,0.615471,7,0.8552554095095976,5.22,2.0812496246245904
49613,2186.991,2386,ENST00000374807,819.418103,11.530593,977,0.8547047500751362,906.7127271572452,82.23573442943412
3033,2057.991,2257,ENST00000291582,6.954339,0.103993,16,0.8546671917175885,21.533658848780206,6.4746358610764565
54004,682.998,882,ENST00000294117,2.0,0.090116,2,0.8533265418252863,3.7789291202493502,2.0846991544926956
89054,1912.991,2112,ENST00000252485,0.0,0.0,1,0.8527421227238215,2.3857031460260507,1.6249967124877678
21169,1644.991,1844,ENST00000335459,10.795987,0.201972,21,0.8514817265002791,31.739710090729922,12.612966029079429
40796,14677.991000000002,14877,ENST00000251691,4.0,0.008387,4,0.8511090977373874,6.155,2.5319903238361725
60873,4062.991,4262,ENST00000441843,0.0,0.0,17,0.8510084108781334,13.615243507600805,3.9773478723982914
26686,2714.991,2914,ENST00000296677,36.482371,0.41353100000000004,42,0.8508921058741514,36.515755188003,6.445288155967605
57507,2878.991,3078,ENST00000379328,79.520562,0.8500260000000001,114,0.8493814731217454,95.58893060969943,21.675854692985084
35532,811.9910000000001,1011,ENST00000350573,10.060583,0.381299,22,0.8490697015000427,14.769221526248144,8.516118830971491
68266,225.01,424,ENST00000558419,22.414107,3.065586,28,0.8479060164521776,23.234704316844,5.6200753275640505
90395,187.011,386,ENST00000596766,8.0,1.316483,8,0.847219672365732,6.145,2.1895147864310034
44821,3177.991,3377,ENST00000400085,0.5,0.004842,1,0.8471716331135045,0.535,0.5488852339059599
86636,177.012,376,ENST00000597226,10.0,1.738566,12,0.846956514467546,15.255,3.8431725175953257
86363,1964.991,2164,ENST00000533683,1051.067172,16.461257,1630,0.846934552310673,1594.9771161203005,41.352526926841456
84791,1931.991,2131,ENST00000605173,40.254391,0.641211,49,0.8468147604958094,37.063587861610245,14.09565904519779
38174,271.007,470,ENST00000428174,5.8638900000000005,0.665883,6,0.8467967729103532,3.7327141425633967,2.6774852360905625
87503,1518.991,1718,ENST00000355868,2.847214,0.057684000000000006,7,0.846419495230478,9.675912456067602,3.1614494599264367
9948,3298.991,3498,ENST00000401008,5.2947,0.049392,6,0.8461249116438969,4.234407932864548,2.0866801613312207
41273,5245.991,5445,ENST00000366920,358.72115299999996,2.104372,397,0.8460783667605231,317.93512703549754,93.4486403041212
48447,1083.991,1283,ENST00000381500,1.7653290000000001,0.050118,4,0.8458316140929188,8.469178912741464,5.283769060268894
50654,725.998,938,ENST00000440614,1.0,0.042388999999999996,1,0.8456751414791358,2.165,1.3775975464554229
11013,2796.991,2996,ENST00000289707,1.0,0.011003,1,0.8443941759712701,2.065,1.2612592913433782
41600,767.998,967,ENST00000223862,7.0,0.280499,1,0.8437626186321036,5.563039536640662,5.407965979860781
65900,1680.991,1880,ENST00000360814,22.379553,0.40971199999999997,18,0.843713915180429,24.255196191302076,7.4138829273242415
63619,476.001,675,ENST00000380327,22.405226000000003,1.4485540000000001,33,0.8429663835248207,40.74627591879152,9.189305849185661
13396,2058.991,2258,ENST00000408893,3.0,0.044839,3,0.8427953808926902,4.74,2.0645580640902295
70345,2942.991,3142,ENST00000565106,3.0,0.031370999999999996,3,0.8423092192218311,4.91,2.2675757980715883
15131,1294.991,1494,ENST00000316436,0.0,0.0,1,0.8415438436824471,2.661035779540451,1.973795889554669
48811,2225.991,2425,ENST00000540702,8.012571000000001,0.110775,7,0.8413702881078918,26.645909666270537,23.349897118961817
38908,629.998,829,ENST00000405961,1.0,0.048849000000000004,1,0.8409562082817555,2.3996402324519,1.6643437775572758
42517,1878.991,2078,ENST00000436054,2.0,0.032757,2,0.8404008845349764,1.155,1.0054725257310604
40357,4652.991,4852,ENST00000360388,3.0,0.019842,3,0.8397378031292405,5.017369965203251,2.4023807880098094
21433,1956.991,2156,ENST00000418232,12.089603,0.190115,10,0.839486737639478,4.349172424854959,6.731288681265408
42506,800.9910000000001,1000,ENST00000424431,1.0,0.038421,1,0.8386592170224155,2.05,1.251998402554891
124,2442.991,2642,ENST00000381458,3.0,0.037791000000000005,8,0.8372067011458688,6.01,2.37695182954977
43103,2415.991,2615,ENST00000307584,1.0,0.012738,1,0.8367431207714842,2.105,1.3205964561515375
45740,1784.991,1984,ENST00000520817,1250.26246,21.555508,1185,0.8364708506937657,1140.0699536911397,53.7138219121389
50544,188.011,387,ENST00000427399,0.336857,0.055139,1,0.8363344377226939,2.6059334577392956,1.9202048669814313
9412,2043.991,2243,ENST00000369732,7.7741940000000005,0.117049,10,0.835671972629887,12.863067828435698,3.4260665933614236
56706,216.01,415,ENST00000607857,1.0,0.142469,1,0.8348224717313579,2.11,1.3296240070034828
87323,606.998,806,ENST00000525354,2.672384,0.135489,3,0.8344092431951391,5.310965778874198,2.7695831484620124
90355,287.007,486,ENST00000594546,23.0,2.466199,25,0.8339624809091446,29.47,5.359953358006018
41851,2147.991,2347,ENST00000436786,3.0,0.042982,3,0.833833898301743,4.8,2.15870331449229
66390,173.012,372,ENST00000550918,1.0,0.177876,2,0.8338300848346911,0.9119194737449317,1.3049187670780469
35781,11371.991000000002,11571,ENST00000428762,0.260558,0.000705,1,0.8331753363975625,1.5798353495631559,0.6959343660725915
59158,3287.991,3487,ENST00000313455,0.0,0.0,6,0.832503028753373,2.4104525375921084,4.311753036842448
86362,551.999,751,ENST00000343945,0.0,0.0,1,0.8320643193455649,0.3172951868596325,0.8204952396917204
68313,532.999,732,ENST00000396650,2.297431,0.13265,2,0.8315011400677084,3.8638821606555496,2.241587017552105
43005,275.007,474,ENST00000416066,19.0,2.1261919999999996,20,0.8312769035043441,24.193416832004015,5.044548710936368
21822,1405.991,1605,ENST00000415095,10.546384,0.23084200000000002,15,0.8311126153636031,10.389695253998985,5.547148076899368
43931,298.007,497,ENST00000594418,16.0,1.65229,24,0.8302481837939368,19.955628278402504,4.871280420170468
35092,379.005,578,ENST00000471553,4.0,0.324794,8,0.8298640214586199,5.975,2.4401588063074913
3785,6443.991,6643,ENST00000400358,5.5408349999999995,0.026461000000000002,11,0.8286622573766284,15.620933436420493,5.576377342259322
14315,8659.991,8859,ENST00000428977,207.48853400000002,0.7373430000000001,255,0.8276600317142153,275.3819749911847,24.626023016926855
12636,1743.991,1943,ENST00000544555,55.964734,0.98756,104,0.8276426493156908,92.35379750918257,14.07153498003844
63333,8442.991,8642,ENST00000334344,174.96709199999998,0.637754,195,0.8275832669940532,165.876614182062,35.19088287480716
56319,825.9910000000001,1025,ENST00000528775,12.0,0.44709399999999994,13,0.8275524394724705,8.993902907384893,4.840898173375966
14401,1117.991,1317,ENST00000422077,38.837862,1.06908,39,0.8272995857926307,49.46997117535798,12.655598232080301
39625,1717.991,1917,ENST00000370318,21.68223,0.388397,21,0.8269094334617312,14.988669564967656,7.269635817149671
46896,354.005,553,ENST00000519484,1.0,0.08693300000000001,1,0.8267961081584427,0.3564596661144,0.7783543337171532
19547,753.998,953,ENST00000452109,1.2144270000000001,0.049567,1,0.8266728928581111,0.7325553921282798,0.3235192664260058
50596,1586.991,1786,ENST00000370900,3.0,0.058175,3,0.8260413654781465,1.7820703346537448,1.4744172825307214
7076,1372.991,1572,ENST00000391369,4.0,0.089657,4,0.8259322844157231,5.97,2.3851834311012645
49363,310.007,509,ENST00000381725,1.0,0.099271,1,0.8254733593791534,2.1849999999756635,1.4355399680819665
66926,1375.991,1575,ENST00000366329,293.578356,6.56601,339,0.8254461911433248,317.668719074705,25.842121696326522
53176,421.00300000000004,620,ENST00000532281,5.727567,0.418675,5,0.8244601169553532,8.413712418630835,4.140542821206835
80421,944.9910000000001,1144,ENST00000566005,0.0,0.0,2,0.8242281159081459,4.093414252063396,2.5398481459915296
17205,2591.991,2791,ENST00000413199,0.0,0.0,1,0.8237760933470146,3.115,2.567445228237595
72858,522.0,721,ENST00000553758,5.682391,0.335007,7,0.8230572490022724,13.425888553595719,7.807340936958296
39935,5752.991,5952,ENST00000229955,27.584931,0.147561,25,0.8227829142972699,29.755008798942516,5.779177856413946
85761,5160.991,5360,ENST00000540357,901.2232859999999,5.373933999999999,1137,0.8226399268014799,1012.0434679900951,151.89699398101243
28409,8198.991,8398,ENST00000602964,7.163824000000001,0.026889,8,0.8224708097745612,5.8426222330435,2.623044783252352
42500,1112.991,1312,ENST00000377041,48.881135,1.351583,44,0.8206616932992243,54.46265172954496,12.749043625373817
88313,473.001,672,ENST00000602243,12.940017,0.8419110000000001,10,0.8202900049540321,15.152696766727537,6.281554981297482
89069,26.250999999999998,213,ENST00000589078,2.679353,3.141041,4,0.8202113784599433,2.1532043706329995,2.251609375176685
76399,367.005,566,ENST00000591555,16.63625,1.395006,13,0.8199496680306316,17.051548244505806,4.941215787350558
57733,5264.991,5464,ENST00000377495,0.554541,0.0032409999999999995,1,0.8188098961444547,0.5235132235511801,0.5819260107779132
34893,1290.991,1490,ENST00000310842,12.321499000000001,0.29372,33,0.818634377271997,39.22868586063349,7.60862972966009
90576,1404.991,1604,ENST00000251390,4.0,0.087615,6,0.8183629866376605,3.4027015577558006,3.1737731112638685
44969,1497.991,1697,ENST00000518040,2.2377759999999998,0.045973,6,0.818144091543661,2.938574688089758,3.7419145888274943
4490,365.005,564,ENST00000434728,1.0,0.084313,2,0.8173951258610708,0.98425771877228,1.2426576194196215
37741,1209.991,1409,ENST00000360441,20.0,0.508676,21,0.8167801162284648,17.57,4.199416626151781
5588,2061.991,2261,ENST00000545087,3.0,0.044774,5,0.8166266577558625,7.17,2.6572730382856786
31889,5736.991,5936,ENST00000274030,21.471785,0.11517999999999999,23,0.8163744251699433,27.584999999972993,5.616295487231293
4030,800.9910000000001,1000,ENST00000403389,2.9888,0.11483199999999999,1,0.8158849644958962,0.2628027994478471,0.9035553204582444
34068,1162.991,1362,ENST00000432293,26.137369,0.691638,26,0.815550124282664,14.074142248407,14.623083727787625
29772,1697.991,1897,ENST00000389653,0.0,0.0,1,0.8150327541156568,0.24494929978627297,0.9264053455532437
38186,318.007,517,ENST00000606909,2.0,0.193547,3,0.8139429886612809,4.855,2.2790293986695316
43707,3507.991,3707,ENST00000373425,328.711469,2.883696,413,0.8132595753714998,440.01544734575543,33.21872642374322
90419,327.007,526,ENST00000601857,9.0,0.846992,11,0.8125448425198929,15.38993892905879,5.40270357934284
26863,3552.991,3752,ENST00000274376,226.256846,1.95975,329,0.8118685764436391,353.075023520635,29.65384326869106
30524,2546.991,2746,ENST00000420489,49.499423,0.598089,22,0.8114596316539533,9.642830435493309,15.228323236880874
65488,5236.991,5436,ENST00000548729,30.447607,0.178922,4,0.8110997229907665,22.849121869097647,23.23896967883963
78221,855.9910000000001,1055,ENST00000581276,1.52997,0.05500599999999999,1,0.8100707240739107,3.6117203971728666,3.2240646644262307
91605,8059.991,8259,ENST00000503781,24.552108999999998,0.09374500000000001,80,0.8099021339560826,164.45500825239355,104.27804139725008
66003,611.998,811,ENST00000547242,1.8132009999999998,0.091178,1,0.8094115237683058,4.263889474571205,4.032422789554321
26237,984.9910000000001,1184,ENST00000504333,14.0,0.43741,17,0.8084063700086774,14.01,3.698634883304922
64789,234.01,433,ENST00000602327,1.0,0.13151,1,0.8081621767010819,2.075,1.330178559442302
72337,375.005,574,ENST00000553754,5.0,0.41032299999999994,5,0.8080176743014175,6.975,2.4442534647617857
27292,507.0,706,ENST00000333482,1.0,0.060699,1,0.8078330666764363,2.125,1.3926144477205455
69129,197.011,396,ENST00000563057,1.0,0.15620799999999999,1,0.8064640611559057,2.2342570741426506,1.5304551480863124
50915,1962.991,2162,ENST00000541925,0.0,0.0,2,0.8062166579544453,0.2533797006140897,2.1664403509318233
67780,193.011,392,ENST00000560203,29.0,4.6238980000000005,32,0.8056612356471377,36.81,5.970251250994381
11182,2508.991,2708,ENST00000367988,2.929854,0.035937000000000004,13,0.8053590802789633,31.0686583484855,22.43553067313379
76392,391.005,590,ENST00000444414,69.658354,5.482573,88,0.8046404947309038,78.73839924806903,11.510234461948539
11866,552.999,752,ENST00000609881,10.0,0.556504,11,0.804095197075784,13.77,3.444865744844057
24681,2920.991,3120,ENST00000373652,0.0,0.0,8,0.8034400079031931,17.614138212127674,11.966217909932718
11933,1144.991,1344,ENST00000235382,15.0,0.403165,17,0.8034079643113112,14.135,3.5660587488149993
56004,2655.991,2855,ENST00000332349,312.166498,3.617035,301,0.8026673464990889,282.0888848605,23.56033943822762
12532,2695.991,2895,ENST00000457820,1.166216,0.013312000000000001,1,0.8025592601544917,2.3482877112031004,1.6799852398981185
60083,1384.991,1584,ENST00000298510,3461.8083950000005,76.921757,3840,0.8023297601284658,3887.14,58.753896892036025
88062,455.001,654,ENST00000591976,7.0,0.473455,8,0.8018319875168792,10.505,3.124095869207598
10103,367.005,566,ENST00000416894,1.0,0.083853,1,0.8017666916976967,2.025,1.2784267675545602
76863,2327.991,2527,ENST00000393981,0.0,0.0,1,0.8015732741817128,3.1136898912449995,2.6369266033760455
75176,2407.991,2607,ENST00000577346,1.0,0.01278,1,0.8015119452662609,2.11,1.384882666510054
92627,279.007,478,ENST00000592678,1.0,0.110301,1,0.8002733595382663,1.98,1.2245815611873305
33253,3542.991,3742,ENST00000561626,16.0,0.138977,18,0.7998509719066376,22.576026022247945,5.721098283271299
8584,366.005,565,ENST00000608748,11.0,0.924908,13,0.799125591016736,16.23,4.041917861609759
63812,1540.991,1740,ENST00000546743,11.405657000000001,0.227779,10,0.7984860705008691,3.9570181399161863,7.568049191256663
224,1648.991,1848,ENST00000379573,9.302619,0.173612,3,0.7982951338962961,11.600318562764398,10.773357117671766
8705,7776.991,7976,ENST00000260505,4.0,0.015829,4,0.7980868844676222,6.0,2.5059928172283334
50338,3368.991,3568,ENST00000324068,0.0,0.0,1,0.7973516811854338,2.4111925045088505,1.769849537923857
72696,2906.991,3106,ENST00000394009,18.177585,0.192436,18,0.7966049144416552,15.162483978134546,3.562011695414012
92111,1409.991,1609,ENST00000590983,1.0,0.021825999999999998,1,0.7959320658216638,2.1,1.3820274961085255
54467,1812.991,2012,ENST00000309880,41.0,0.695955,52,0.7951282691708923,58.635,8.344565596842056
32398,341.005,540,ENST00000603264,2.0,0.18049400000000002,2,0.7949691349112387,1.095,1.1384089774769013
46846,4433.991,4633,ENST00000523731,550.9616570000001,3.824015,629,0.7946871019244212,678.7600162889801,62.61585996360176
23821,11261.991000000002,11461,ENST00000374580,1093.857815,2.989088,1244,0.7943094441444488,1217.2473521810498,33.68038491316882
28558,14334.991000000002,14534,ENST00000261800,59.73594,0.128242,65,0.7940630505417676,57.49564606982345,9.450576909549603
68931,2487.991,2687,ENST00000268043,545.521787,6.7477089999999995,608,0.7928054687171936,662.0078024524304,68.12238888793013
22563,2172.991,2372,ENST00000409557,1.0,0.014162000000000001,1,0.7925519341822841,11.817058118301798,13.648390284306483
89703,374.005,573,ENST00000358234,11.0,0.905125,21,0.7922796190448077,17.421548359698544,4.516652396808752
26043,1727.991,1927,ENST00000512085,21.477494,0.38250300000000004,16,0.7905561632659448,10.357270336838505,7.137670826384119
11640,3358.991,3558,ENST00000361539,1.0,0.009162,1,0.7903717859872015,2.14,1.4423591785682242
47358,1699.991,1899,ENST00000500705,0.0,0.0,1,0.7898668914969383,2.07,1.3546586285850764
22001,3243.991,3443,ENST00000608834,4.0,0.037947,4,0.7895592393260606,5.93,2.444401767304222
23819,263.007,462,ENST00000609491,2.0,0.234021,3,0.7886765045791019,1.94,1.3440238093129162
29818,3595.991,3795,ENST00000344938,2.012914,0.017227000000000003,2,0.7882620776348035,0.5209122350294234,1.8763908691492677
3691,660.998,860,ENST00000318109,170.152999,7.9219550000000005,237,0.7882184056873787,254.4330244025149,22.116997366119783
74680,610.998,810,ENST00000548577,96.984177,4.884879,181,0.7877466913653035,150.75390362654946,38.39571362848727
75157,342.005,541,ENST00000569543,1.0,0.08998300000000001,1,0.7877263614433762,2.1,1.3964240043768943
69918,1589.991,1789,ENST00000557886,1.673834,0.032397,1,0.7876943028711382,0.24996597783065064,0.9521892178672393
25100,3803.991,4003,ENST00000391993,138.78633,1.122794,185,0.7876002490689735,203.4390671698751,23.411708149752393
88222,289.007,488,ENST00000595177,3.6850620000000003,0.3924,4,0.7875858527569243,6.925206729209996,3.7141433139896862
4865,373.005,572,ENST00000428765,8.0,0.660038,12,0.7871835460373933,14.745,3.4871155702098537
69415,2532.991,2732,ENST00000449139,3.603,0.043775,26,0.7862953643468912,16.135877163136517,12.545060398590513
13983,1620.991,1820,ENST00000449107,1.0543120000000001,0.020016,8,0.7855875200096384,2.284535754263844,7.275401021729613
77285,2072.991,2272,ENST00000245382,40.831969,0.606172,34,0.7850094187908739,23.8886853595773,12.880501046722282
61366,2040.991,2240,ENST00000376712,12.847241,0.193714,21,0.7843727810173216,17.01282838476385,5.083261061232695
82186,683.998,883,ENST00000483578,19.631317000000003,0.883258,30,0.7834043707931604,24.766232906867593,6.680798944015926
39104,350.005,549,ENST00000481888,2.818292,0.247802,3,0.7826727802200115,1.6785923960651,1.688327021623837
21180,2768.991,2968,ENST00000282111,7.0,0.077798,7,0.7809924725119439,5.13,2.3943892749509206
68981,2899.991,3099,ENST00000321118,0.0,0.0,13,0.7808669983006544,5.313702990233431,9.843285766326035
59846,1335.991,1535,ENST00000312902,0.0,0.0,2,0.7807441108360612,0.6968327046402222,1.669134966595238
46131,1058.991,1258,ENST00000522835,1.456664,0.042331,2,0.7805993628772343,0.7477616190791463,1.6042011311733475
44629,1395.991,1595,ENST00000607368,9.0,0.198405,10,0.7804282832793238,7.755,2.876625627362726
19111,4009.991,4209,ENST00000448901,17.0,0.130466,17,0.77972655645248,13.84,4.052702801834844
19338,1852.991,2052,ENST00000432985,1.0,0.016608,1,0.7793210404482044,2.0699996886800403,1.3729896065229552
14318,243.00900000000001,442,ENST00000606942,8.0,1.013118,8,0.7790703012072658,6.165,2.3553715205886303
88047,942.9910000000001,1142,ENST00000483919,15.482295,0.505267,13,0.7789855726691984,17.17473558565095,5.359194999396709
89972,1081.991,1281,ENST00000600100,7.747675,0.22036399999999998,10,0.7788307878559119,15.622935299464661,7.219713687673241
12912,7505.991,7705,ENST00000366788,52.0,0.21320100000000003,53,0.7787969658371583,37.89960711014806,19.389383308164224
34609,2100.991,2300,ENST00000304895,635.671463,9.311113,814,0.7786544782791036,772.0141430488645,53.92103702264449
10136,1492.991,1692,ENST00000271651,26.0,0.535931,28,0.7781296722858252,23.874052826632024,5.302390231756153
46450,1536.991,1736,ENST00000352966,65.427571,1.310034,64,0.7776934308179274,72.62247614133803,11.087243121327985
18239,4548.991,4748,ENST00000473233,23.268629,0.157416,25,0.7773229150820811,31.755012788031827,8.69009861534641
42475,3416.991,3616,ENST00000377182,1.0,0.009006,1,0.7754402664613262,2.085,1.3992051314943064
78575,438.00199999999995,637,ENST00000585168,2.0,0.140523,5,0.7751241440518405,7.1,2.709243436828812
92399,1240.991,1440,ENST00000584895,91.827894,2.277189,77,0.7749629597974617,44.71363197200865,41.66182089067775
14120,1168.991,1368,ENST00000404969,0.0,0.0,1,0.773550395736008,0.37996987753583794,0.8015381103570163
6398,2136.991,2336,ENST00000375078,11.0,0.15841,16,0.7728241651560235,13.16,3.6748333295538704
30390,2076.991,2276,ENST00000310169,1.0,0.014816999999999999,1,0.7724746782514449,2.065,1.3786859685947355
50332,8740.991,8940,ENST00000372007,1.292664,0.0045509999999999995,2,0.7721210467410157,3.7068811800195993,2.210639364415772
16979,1714.991,1914,ENST00000249887,39.0,0.699835,42,0.7719564149989576,37.22,6.192059431239334
91690,836.9910000000001,1036,ENST00000590217,499.664211,18.371755,525,0.7713826713117308,500.6585388776698,31.555623463692434
71988,6579.991,6779,ENST00000395472,649.390152,3.0372,750,0.7711329467316136,774.6155371847401,31.92126246073537
75744,3503.991,3703,ENST00000577309,1.0,0.008783,1,0.7709717968356803,1.935,1.2127551277978585
38839,1990.991,2190,ENST00000373674,1.0,0.015456999999999999,1,0.7706274325288222,2.015,1.3171085756307257
15401,423.00300000000004,622,ENST00000486659,0.0,0.0,3,0.7703642520244817,1.7272294993237403,1.652167136950446
43180,1113.991,1313,ENST00000425709,0.018441,0.000509,1,0.770140168300657,2.01,1.3114495796636636
78164,2410.991,2610,ENST00000581868,0.0,0.0,1,0.7701177522936341,5.04709515228275,5.255164083971998
53681,512.0,711,ENST00000300182,3.0,0.18032,3,0.7694867756182396,1.975,1.3320566804757232
21080,1522.991,1722,ENST00000340004,644.689946,13.027068,801,0.7692552156558943,756.3296771785754,58.069574196305105
76200,617.998,817,ENST00000269053,0.0,0.0,1,0.768766034663268,2.08,1.4048487463068755
18241,2831.991,3031,ENST00000414362,0.0,0.0,7,0.7669085950553586,4.600144978674461,3.1292582151231567
82449,2215.991,2415,ENST00000356721,117.28998500000002,1.628868,121,0.7653720035837732,140.1189182936729,24.979902850052763
67546,1999.991,2199,ENST00000341650,0.0,0.0,2,0.7648074398120301,1.1658863077721004,1.0906192183916295
54104,1418.991,1618,ENST00000394618,0.0,0.0,1,0.7644333637079345,3.0949204011016995,2.7404879228977523
58919,735.998,935,ENST00000609434,5.0,0.209067,5,0.7634999367822416,6.865,2.442698303106629
91687,2739.991,2939,ENST00000262127,212.624752,2.388129,245,0.7634771353903457,262.996875991665,23.572252733493652
85532,1060.991,1260,ENST00000565886,2.0,0.058011,6,0.7633533146099796,8.125,2.7837699258379813
74396,319.007,518,ENST00000572988,4.0,0.385881,5,0.7628626933898481,7.105,2.7593432189562788
34218,2390.991,2590,ENST00000441052,217.83080499999997,2.803719,295,0.7627427474540126,279.8216452111701,19.899703850996012
54254,2921.991,3121,ENST00000528057,130.58087,1.3752879999999998,258,0.7626298299458527,209.5316702815526,63.55420128516174
16822,611.998,811,ENST00000567253,5.0,0.251427,5,0.7625752558709727,6.99,2.6095785100280082
54167,3749.991,3949,ENST00000246841,3.0,0.02462,7,0.7622235590002734,5.135,2.4467887117607856
42972,1377.991,1577,ENST00000432783,2.0,0.044666000000000004,2,0.7616090438465668,1.155,1.1094931275136395
71547,2127.991,2327,ENST00000556994,0.0,0.0,39,0.7614796418616419,89.59957717693787,66.44902160907886
54185,762.998,962,ENST00000317459,418.953191,16.897991,570,0.7607313629877845,540.5863057253101,38.66502119640121
16021,2010.991,2210,ENST00000383693,47.21358,0.7225199999999999,57,0.7603245089037753,49.01863236490502,10.497317318630701
89980,569.999,769,ENST00000391815,71.888485,3.8813089999999995,94,0.7600713157713834,69.82928014247162,31.80059470208783
13081,3053.991,3253,ENST00000366661,161.627254,1.628696,197,0.760065548022105,220.95818485974493,31.521208824805402
30880,2142.991,2342,ENST00000502653,71.128924,1.021454,65,0.759660090599988,76.2163169932905,14.76491543004679
36575,390.005,589,ENST00000486663,1.767033,0.139434,2,0.7591612137657731,0.7630146990929593,1.6294105632334013
63456,1732.991,1932,ENST00000549595,48.749105,0.865692,20,0.7589450284148412,10.24599770566287,12.852053744537567
79621,4262.991,4462,ENST00000577066,0.0,0.0,1,0.7584861623634316,3.256562353856003,2.975087042886304
22942,1826.991,2026,ENST00000442456,1.0,0.016844,1,0.7583965026138868,2.1151310013988502,1.4703799365575179
14314,5144.991,5344,ENST00000416516,1.0,0.005981,1,0.7578773783682594,2.13,1.4910063715490962
2450,477.001,676,ENST00000610276,1.0,0.06451699999999999,1,0.7578391517481172,2.06,1.3987136947924697
927,228.01,427,ENST00000599751,1.0,0.134971,1,0.7576346239476996,2.145,1.511282567887289
39644,242.00900000000001,441,ENST00000421318,1.0,0.127163,1,0.7570482715853869,2.01,1.3341289293018121
