,EffectiveLength,Length,Name,NumReads,TPM,count,deviation,mean,std
91589,467.001,666,ENST00000582472,118.0,7.776022,141,93.29371381355472,1.45771829589805,1.4957308054321206
38823,1318.991,1518,ENST00000339436,3663.1283200000003,85.467977,4142,93.23346686682902,1037.8963050592943,33.29387825269315
90797,652.998,852,ENST00000559463,132.695539,6.253704,163,93.2310431632087,10929.553242743004,115.4824924987191
54050,1536.991,1736,ENST00000525239,646.883702,12.952333,826,93.16491595479148,16.759939702425406,8.686103046454315
38503,1080.991,1280,ENST00000395388,137293.225923,3908.5905799999996,158655,93.0213768946339,123937.85083489993,373.2168919024331
69798,1990.991,2190,ENST00000220166,3560.0786630000002,55.027956999999994,4468,92.98886733737405,16608.625760718005,130.55999183935054
18953,1352.991,1552,ENST00000272067,3058.0,69.55617600000001,3410,92.86291222041142,237.14990344977502,34.16703203340663
35760,1646.991,1846,ENST00000249270,1197.0,22.366397,1265,92.85853401489545,19.671994863561697,13.411023750780677
29490,1946.991,2146,ENST00000505939,158.049014,2.498164,176,92.66572152952196,1.8770782760140008,1.8790435001200843
22668,362.005,561,ENST00000439355,171.710518,14.597384,198,92.6556802324607,2.2626704727645013,2.1125237981757485
9618,380.005,579,ENST00000440951,1911.0819579999998,154.76876299999998,2288,92.62859187172735,204.149684842085,22.496836808699886
74698,1579.991,1779,ENST00000447225,169.10646200000002,3.2938110000000003,262,92.53088193582411,0.28880662055032846,2.8283659239405345
55231,732.998,932,ENST00000409263,389.657665,16.359626000000002,470,92.50015704594426,5.232078993470148,5.024509534353357
80766,802.9910000000001,1002,ENST00000572544,251.0,9.619583,305,92.45008351384409,4.863146799763146,3.2464746573786742
86297,2734.991,2934,ENST00000588173,1891.2444100000002,21.280647000000002,2550,92.42411924827222,211.49747744652493,25.30186429228203
48455,1766.991,1966,ENST00000416733,1868.3860079999997,32.540586,2501,92.41515331487079,43.229979493081004,26.594881167734126
225,1507.991,1707,ENST00000416600,628.0,12.816044,840,92.28627933003168,12.7524541922805,8.963927810431487
54028,657.998,857,ENST00000528367,174.06238100000002,8.140915,228,92.25010586367537,5.067187775705203,2.416613077428211
8148,3107.991,3322,ENST00000371454,386.955048,3.831544,518,92.10770705888427,1.3674432654310422,5.6090046450107245
38027,2401.991,2601,ENST00000376630,31718.36903,406.380207,40358,92.09999407232172,26414.147722343998,151.39905727579702
38528,2297.991,2497,ENST00000374899,1421.514693,19.036895,1631,91.99032723513123,50.74006728769447,17.17854452972097
55451,547.999,747,ENST00000603276,104.77646899999999,5.884055,153,91.97805088793832,0.25053478293956855,1.6607164833614825
76053,588.998,788,ENST00000581037,410.599147,21.453439000000003,423,91.73788940726574,4.662103460971018,4.5601430253299045
35046,311.007,510,ENST00000432193,399.795346,39.560404,492,91.73464531276251,13.428167849214349,5.216914836473507
19629,2837.991,3037,ENST00000380649,436.17627000000005,4.729814,518,91.72703773041378,9280.829044056298,95.53158219074179
51751,1342.991,1542,ENST00000347936,186.0,4.262192,259,91.71706000155672,0.2812678362125546,2.8208354275572742
51874,674.998,874,ENST00000526337,77.49392900000001,3.533118,100,91.51479156864224,0.086026623910144,1.0917794999417954
5965,1635.991,1835,ENST00000315091,3969.90576,74.67795100000001,4192,91.47681186474483,431.90658405965996,41.10433386659685
4822,5040.991,5240,ENST00000361204,980.074668,5.983238,1289,91.40102317751216,9892.2177595244,94.12605527200587
5277,1725.991,1925,ENST00000448958,517.514192,9.227347,688,91.23516200960613,19.595024879484825,7.326177324594863
77749,689.998,889,ENST00000300406,677.344656,30.210282,862,91.1175736982004,22.33254383978004,9.215208681273344
44356,2114.991,2314,ENST00000298537,1574.0,22.902836999999998,2050,91.08645118420947,41.56737917090293,22.049740600468954
84903,565.999,765,ENST00000587345,597.583424,32.491953,807,91.01994635373883,28.450266589478087,8.553616702703554
13355,5740.991,5940,ENST00000444376,8356.9473,44.797506,9253,90.93546854160972,2366.7251792864,75.72705052443446
70475,1923.991,2133,ENST00000558747,273.449264,4.3738790000000005,329,90.89313552020026,0.7432980890651257,3.6114575653293692
47316,696.998,896,ENST00000518055,1707.860734,75.407379,1848,90.83847425196952,122.30422879898046,18.997410352955196
57288,233.01,432,ENST00000412411,130.500434,17.235794,158,90.79146064748377,2.49766628935995,1.7127418437997086
60510,2584.991,2784,ENST00000455470,450.0,5.357307,505,90.759405377715,1.8256486954060218,5.544046363134758
54253,2126.991,2326,ENST00000359902,1440.580431,20.843226,2101,90.60400345877531,107.86677292919143,21.998290925165147
39657,158.013,357,ENST00000460985,1041.556164,202.85365900000002,1192,90.59581206442384,74.22345999812903,12.338059724074284
20454,871.9910000000001,1071,ENST00000272317,20476.283646,722.657171,23282,90.5810346927971,10837.276418161002,137.38773932142539
33175,778.998,978,ENST00000403868,422.0,16.671285,538,90.57934187070067,13.531399842195004,5.79015688705785
14972,665.998,865,ENST00000442157,779.887462,36.037271999999994,991,90.5292024631541,23.686731653288092,10.685096543741384
59725,577.998,777,ENST00000461421,255.675232,13.613036,356,90.52180662651074,5.274999755545946,3.8744807833048562
39170,1244.991,1444,ENST00000506469,940.367032,23.24472,1222,90.50418741378328,14.460801320047663,13.342357223308442
47543,343.005,542,ENST00000519481,525.83543,47.178276000000004,615,90.48919806685745,23.763588631683405,6.533778881889138
42871,1142.991,1342,ENST00000538555,77.934139,2.0983509999999996,128,90.4413741722832,0.14903058048273393,1.413633644884386
77753,610.998,810,ENST00000573347,205.701499,10.36073,289,90.43121299603432,4.309612716730349,3.148142968023156
85325,447.00199999999995,646,ENST00000596605,532.428032,36.655927,691,90.42669293126944,18.151136706562205,7.440821304886707
77601,2789.991,2989,ENST00000540627,14925.709159,164.63616399999998,16739,90.38018317355463,4008.965095257251,140.84984625775326
77629,952.9910000000001,1152,ENST00000534893,770.759866,24.889917999999998,967,90.355941024304,11.152433359960808,10.578690850919639
25078,824.9910000000001,1024,ENST00000450411,341.118138,12.724736,420,90.33919255271047,10.317095251742101,4.534940961634332
37253,1956.991,2156,ENST00000380368,600.0,9.435296000000001,760,90.27604765285344,17.231560552702653,8.227746548049282
24825,814.9910000000001,1014,ENST00000409495,1008.3800949999999,38.077168,1272,90.24783420216608,42.091483939312766,13.628122236213926
27759,1104.991,1314,ENST00000510038,5632.197508,156.860026,7213,90.17280068391156,1040.19985241134,68.45523373757202
15880,5098.991,5298,ENST00000398392,1404.4816,8.476662,1604,90.15408905869353,71.442140633721,16.99931611941117
26061,6283.991,6483,ENST00000264663,3890.9386159999995,19.055128,5150,90.13077063601551,679.66701081397,49.59829986630251
83460,378.005,577,ENST00000565744,58.0,4.721976000000001,82,90.06216534218964,0.06989686803065022,0.9097061215514566
5150,2764.991,2964,ENST00000159647,62.49385699999999,0.695563,87,90.0291651917964,0.0934198064743834,0.9653158507954784
22720,5722.991,5922,ENST00000259050,3873.3454020000004,20.828414000000002,4516,89.9977756278619,983.8388345124508,39.2472051764138
68293,684.998,884,ENST00000559566,186.64373899999998,8.385269000000001,250,89.97578694461536,3.808858364832099,2.7361932581563413
41127,337.005,536,ENST00000424998,37.0,3.378764,46,89.89371047423386,0.10122230053067824,0.5105894223002981
63534,704.998,904,ENST00000547818,16.0,0.698433,19,89.81183285386147,0.025335518609792,0.2112713200304584
71347,2243.991,2443,ENST00000556842,1053.0,14.441101999999999,1406,89.76156640238578,5.314625276077346,15.604511272061465
38992,2131.991,2331,ENST00000373033,4607.981879999999,66.514829,6749,89.74634662802406,629.2312305874998,68.1896143892898
24395,506.0,705,ENST00000422255,67.714526,4.118359,102,89.70688085132727,0.19099449078053266,1.1349074289847314
71235,1193.991,1393,ENST00000347519,1203.831924,31.028297,1571,89.65791028919543,99.00504599746502,16.417903888843185
60098,4725.991,4925,ENST00000361976,6270.997695,40.835398,6859,89.63412268916203,2386.3724334289004,49.898715270316366
54737,173.012,372,ENST00000409738,181.797889,32.33745,281,89.61486066435367,0.870357929453153,3.1259284452804454
34584,1959.991,2159,ENST00000447137,133.0,2.088289,176,89.53974501022435,3.2838638479400992,1.928932633573368
34161,340.005,539,ENST00000413931,14.0,1.2671709999999998,14,89.49236135107405,0.027805133254765,0.15612723427794037
85607,332.00699999999995,531,ENST00000596675,151.0,13.996623999999999,191,89.47815681832277,1.948883321904451,2.1128186297125744
25470,593.998,793,ENST00000510999,58.0,3.004939,84,89.42690477809921,1.0088381220695495,0.9280334825840367
4741,886.9910000000001,1086,ENST00000457767,878.6821369999999,30.486372999999997,1185,89.37759545327674,8.954500434118465,13.158168930385626
41186,4970.991,5170,ENST00000367094,340.0,2.1048880000000003,390,89.37546913162606,1.1663817481249594,4.350563102267218
6595,668.998,868,ENST00000374503,1230.078491,56.584945,1613,89.37128503895158,64.98963075067398,17.321115709309105
78854,2788.991,2988,ENST00000392627,2280.399039,25.162675,3335,89.20972435093667,241.91928331557006,34.67201293568343
44455,2096.991,2296,ENST00000535144,669.7924519999999,9.829621000000001,886,89.20542191103337,21.280246774643842,9.693578424950012
8622,1726.991,1926,ENST00000359130,364.0,6.48641,394,89.13342858636419,9.0473453829063,4.318835937564108
93107,326.007,525,ENST00000361681,72495.0,6843.44404,78271,89.11461064629377,55141.295,259.55008760352985
12520,300.007,499,ENST00000487271,939.53975,96.377682,1098,89.09198661841813,61.437244688660996,11.634747351082737
79818,567.999,767,ENST00000585215,1260.2134039999999,68.279362,1713,89.0644540839027,33.84366370456234,18.8532715275344
89129,5009.991,5209,ENST00000300843,358.95859,2.204959,458,88.97813187460007,8.056180196200353,5.056791037576749
51080,1610.991,1810,ENST00000458587,1970.0443239999997,37.633619,2764,88.9726090935237,317.62439155591005,27.49582858554343
4915,688.998,888,ENST00000494035,947.35782,42.314477000000004,1277,88.95138041100304,34.54883828995291,13.967755823116592
59266,544.999,744,ENST00000458159,1244.0,70.24531400000001,1652,88.89168329255627,125.23137082355946,17.175607127965044
67221,443.00199999999995,642,ENST00000537484,192.602892,13.379807999999999,301,88.85304889243754,6.42611537341315,3.3152929280253276
18999,455.001,654,ENST00000405941,262.0,17.720727,308,88.80840387250669,3.7048596841499988,3.4264228051288477
47692,4094.991,4294,ENST00000520214,2868.0,21.553572,3550,88.71420725589549,32.73122345369931,39.64718713430831
60260,1233.991,1433,ENST00000368759,2882.0,71.874546,3207,88.70233432292355,523.6226540531446,30.25148510948921
86195,648.998,848,ENST00000586561,209.68825800000002,9.943142,260,88.66873953925432,2.63540209374065,2.9025403907125815
5671,404.004,603,ENST00000419924,296.664808,22.59818,377,88.66781202696664,1.0555447751055538,4.2399202893442105
4665,2991.991,3191,ENST00000216083,1541.666721,15.857082,2117,88.65650370932113,24.477804692100925,23.6025797066019
89615,450.00199999999995,649,ENST00000520977,5.027659,0.34383,10,88.63559736776848,0.008589009613174999,0.11272458568683501
49898,1166.991,1366,ENST00000442431,25150.471557,663.241611,29275,88.62424960974347,14317.484581418503,168.77452259902742
45293,618.998,818,ENST00000412793,2377.754784,118.21448500000001,3067,88.56899849014839,282.863596900255,31.4346605534828
49227,1924.991,2124,ENST00000218056,1650.0,26.378393,2206,88.5588764818798,131.0979599215836,23.429633736409993
85562,919.9910000000001,1119,ENST00000537716,564.337575,18.877677,776,88.54182510659079,11.972053141685048,8.629006076377378
5115,2523.991,2723,ENST00000542442,703.0,8.571574,941,88.53457927005579,15.635354398381269,10.452013814613519
77048,647.998,847,ENST00000591509,375.689819,17.84221,467,88.50345869504663,7.006998701848247,5.197457908205983
84728,1173.991,1373,ENST00000409293,1355.970582,35.54501,2206,88.43644979431465,302.8573303580751,21.51988997826406
76110,1056.991,1256,ENST00000417592,120.67124299999999,3.513384,108,88.38023626011442,0.10458900351944395,1.220809261913834
991,413.00300000000004,612,ENST00000397370,425.98710199999994,31.742106,508,88.21263651165958,16.015243018079143,5.577259409051813
20670,3568.991,3768,ENST00000537589,531.047598,4.57911,613,88.19557327438363,28.978112939727385,6.621895695868236
7448,998.9910000000001,1198,ENST00000372830,1010.1186210000001,31.117447,1188,88.14434251113354,52.4413108353625,12.882944688380933
4630,416.00300000000004,615,ENST00000411557,223.0,16.496845,259,88.10714032437714,6.7773316072639975,2.8626813611717234
72284,430.00199999999995,629,ENST00000555321,154.79173500000002,11.07822,183,88.07754136918419,2.0858671913905513,2.0540325035901392
25415,225.01,424,ENST00000508022,153.34716,20.973348,186,87.95458344300825,2.7517156345430487,2.0834421265174425
18285,784.998,984,ENST00000432569,398.199046,15.610781,429,87.90177081316118,14.605636489656057,4.714289139762112
63788,6096.991,6296,ENST00000293618,1470.0,7.419845,1666,87.81973551392697,18.6183165575615,18.75867279492304
81104,427.00300000000004,626,ENST00000576601,536.881433,38.693754,709,87.80004305247981,8.293447074852203,7.980708534576934
80138,345.005,544,ENST00000338401,1284.491618,114.57729599999999,1840,87.75308024666087,188.23326264299507,18.822891831422147
48059,1768.991,1968,ENST00000313269,4910.374477,85.42443,6885,87.63542726547693,246.40259682438904,75.75243951358948
66631,353.005,552,ENST00000547943,267.607582,23.329759,327,87.5789704984277,6.9780819074829,3.6540954554639633
3071,522.0,721,ENST00000330942,214.10313100000002,12.622501,239,87.57587440221506,2.570329215371101,2.699712362548205
68402,2098.991,2298,ENST00000530028,6159.189418999999,90.303809,7358,87.51797966567682,2743.872606832301,52.722051066465454
22166,732.998,932,ENST00000409836,3113.0,130.698095,4035,87.49656043833596,284.271233717165,42.86715669156157
41228,3456.991,3656,ENST00000358372,3491.0,31.077399,4147,87.40929817784374,1167.2226888344505,34.089935204637705
40859,3193.991,3393,ENST00000494282,836.2336809999999,8.057253999999999,933,87.38978157353077,88.15018306566346,9.667604172044648
84189,1037.991,1237,ENST00000602583,140.977111,4.179729,178,87.3867922429391,1.9339952235304003,2.0147896525026168
26111,508.0,707,ENST00000527216,202.0,12.237158,213,87.37063801382659,0.5561908985083368,2.4315240672486786
74459,3905.991,4105,ENST00000301396,963.181025,7.588741000000001,1165,87.24112487687921,33.4263703154521,12.970644650461626
67512,399.004,598,ENST00000569772,54.0,4.1649449999999995,66,87.22831065703234,0.135120508720996,0.7550860379521631
4944,1232.991,1432,ENST00000396202,1684.969097,42.055729,1985,87.17513280696647,59.634319262240794,22.08618006927655
40789,499.0,698,ENST00000420009,1575.1769960000001,97.145263,1901,87.09901475541176,155.67689105378986,20.038379467866108
33792,1511.991,1711,ENST00000356674,40417.817875,822.653155,45454,86.97257122832916,29242.814009608985,186.39423626825723
21937,5765.991,5965,ENST00000409573,885.246065,4.7247959999999996,1087,86.90804434272555,101.78965560885652,11.336238800932223
54237,542.999,742,ENST00000468670,103.604515,5.871815,136,86.79852095193289,1.5251673031208488,1.5492756238478806
53523,1315.991,1515,ENST00000337672,290.474018,6.7927789999999995,340,86.7198659436223,7.117927108381403,3.8385907227765954
12250,3251.991,3451,ENST00000367214,982.877742,9.301291,1178,86.67690665657784,20.304426668907162,13.356447732012322
32454,4565.991,4765,ENST00000440693,10196.222602,68.72224,11426,86.67367749535731,92.51367353301805,130.7604183181689
71980,1697.991,1897,ENST00000543643,743.351221,13.472610999999999,792,86.62659397420283,12.684813001442057,8.996257976281925
35719,5405.991,5605,ENST00000262940,4955.451397,28.209861,6449,86.61189958748098,1564.9003604494999,56.39063065020751
84206,332.00699999999995,531,ENST00000564617,1019.0,94.454042,1221,86.56213334998696,28.957359790222995,13.770948035558742
6842,616.998,816,ENST00000452707,397.618472,19.832418,483,86.55325519669505,14.9726469033379,5.4073916923523555
82004,847.9910000000001,1047,ENST00000563415,783.9673019999999,28.451154,1075,86.48215682408028,25.586742950786906,12.134448256001546
5259,1787.991,1987,ENST00000395591,84.130348,1.44804,100,86.46854290238352,0.08191424378800001,1.1555426100913022
48209,1247.991,1447,ENST00000342660,221.0,5.449717,303,86.46398632145149,6.131969321898251,3.433429839498964
63394,3099.991,3299,ENST00000547799,163.10779399999998,1.619226,223,86.43773957180782,6.5226248365236525,2.5044312384365233
6797,383.005,582,ENST00000533087,107.386642,8.628575999999999,187,86.31814476667175,0.2969925526099313,2.1629636266172145
75897,306.007,505,ENST00000577713,122.926464,12.362516000000001,139,86.30776166288685,2.220957602939,1.5847826401907175
39901,591.998,791,ENST00000520441,140.253015,7.290959,165,86.25813921587783,3.4589579856192496,1.8727628891934796
47371,434.00199999999995,633,ENST00000518918,955.0,67.71804300000001,1020,86.17110766575699,37.52144613484936,11.40148456343415
22098,1016.9910000000001,1216,ENST00000409951,200.828981,6.077185,241,86.10852923420917,7.0508673816140615,2.716910098209443
44379,1191.991,1391,ENST00000371694,490.0,12.650749000000001,685,86.01627933395564,7.91148517150085,7.871632208127989
56489,2164.991,2364,ENST00000429220,710.503876,10.099583,815,86.00943601205032,8.621568681959504,9.375464701396986
79105,352.005,551,ENST00000587560,1257.548505,109.94325800000001,1726,85.977946300891,85.08890326177053,19.085255781705317
89964,673.998,873,ENST00000593981,431.354155,19.695557,623,85.96984934236977,13.06512339931234,7.094753349766364
68759,770.998,970,ENST00000396063,2805.0,111.962501,3031,85.94197050580419,496.3998014044802,29.491995397340148
25607,1528.991,1728,ENST00000515390,8106.712901000001,163.167242,9420,85.92445546210598,1979.8734310113507,86.58916171159049
58881,684.998,884,ENST00000453402,399.343577,17.941151,457,85.92006665693137,5.184154535097649,5.258560229811615
61216,1593.991,1793,ENST00000377615,2494.245291,48.155556,3043,85.91141933624593,85.772946084201,34.42181582801704
34542,747.998,947,ENST00000437307,725.5697349999999,29.851878000000003,954,85.86264007023571,16.773999583867848,10.915410935995917
70993,245.00900000000001,444,ENST00000555895,421.590279,52.954333999999996,509,85.86186056286847,11.974643626887248,5.788662778966784
3021,276.007,475,ENST00000424921,21.0,2.341488,27,85.84426691250405,0.0427882856364271,0.31402460157111545
45638,330.00699999999995,529,ENST00000527175,30.0,2.7976389999999998,37,85.81364646425607,0.09187099192754616,0.4300962670715291
79,547.999,747,ENST00000381719,1080.052986,60.653799,1249,85.50738102350321,98.88882114634556,13.450431589496654
91459,2735.991,2935,ENST00000582363,374.934446,4.217293,437,85.48503734879239,18.29391530841875,4.898004348798429
80586,797.998,997,ENST00000409477,3337.877981,128.724628,4359,85.48352587450022,202.80599541526655,48.619824253465055
86299,1091.991,1291,ENST00000587885,414.913323,11.693149,736,85.46071335553493,8.764931911399849,8.509583404284797
390,800.9910000000001,1000,ENST00000455532,113.0,4.341542,131,85.44950442453012,0.2861391456956558,1.5297205259950009
3771,1891.991,2091,ENST00000412658,2075.60937,33.761338,2783,85.44709159092332,69.01217653018315,31.76220246866907
26537,305.007,504,ENST00000522095,124.072317,12.518659,136,85.44301466372467,1.6166647215429493,1.5727831679084034
40021,761.998,961,ENST00000448705,684.0,27.624552,714,85.40034866027285,56.663669303543976,7.697115304661987
38803,4054.991,4254,ENST00000534400,314.0,2.383048,379,85.39797913896605,1.4167005461753146,4.421454737698097
40159,2062.991,2262,ENST00000441478,717.0,10.695839999999999,784,85.23665217095711,19.53260676519475,8.968763715655225
20455,596.998,796,ENST00000404735,29220.291324,1506.275312,30501,85.2213064100605,14693.539011337005,185.4871939254489
82228,546.999,746,ENST00000574447,50.651419,2.849691,62,85.13042755350662,0.07372413088967304,0.7274282257091697
6748,1685.991,1885,ENST00000270812,865.0,15.788976000000002,1147,85.10953672361343,24.9223960074787,13.183923296826073
46880,576.998,776,ENST00000524341,548.0,29.227989,558,85.09033369752036,11.625347210390453,6.421113057704832
6759,1455.991,1655,ENST00000270792,5906.173514,124.836225,8156,85.02409801967391,3230.1285142937495,57.935004315675805
8561,593.998,793,ENST00000370909,1.583564,0.08204299999999999,2,84.99250138257793,0.0016667128106450002,0.02351187757369594
54175,806.9910000000001,1006,ENST00000544997,2111.1496629999997,80.508832,2898,84.98545610277293,178.13060531579103,32.00393949048259
625,956.9910000000001,1156,ENST00000429262,435.0,13.988610000000001,485,84.93790139272255,12.302233220966247,5.565215987541863
37578,1127.991,1327,ENST00000502704,75.0,2.0462029999999998,102,84.90748538818859,1.2410072273097001,1.1866915185631772
14801,3519.991,3719,ENST00000429422,6259.0,54.721306000000006,8031,84.86729977954539,2116.9133505371487,69.68628275938453
74498,4663.991,4863,ENST00000347992,2069.686613,13.656516,2781,84.86343853604441,69.537257665536,31.950894155470888
64795,788.998,988,ENST00000547701,375.039112,14.628293,491,84.75990377548683,5.537237017562502,5.727504885663128
58857,574.998,774,ENST00000603011,176.27815800000002,9.434629,209,84.7032884896873,0.29114722188377784,2.4639994089902038
92340,328.00699999999995,527,ENST00000589877,620.0,58.170418000000005,743,84.70004161387668,8.660483933687377,8.669883769525839
19387,2617.991,2817,ENST00000381341,4856.174227,57.08462900000001,5986,84.68471965062407,205.26378309574548,68.26185692948272
85338,119.015,328,ENST00000597656,183.77213400000002,47.519554,260,84.68065436437816,6.407910472147256,2.9946874103812906
43305,2555.991,2755,ENST00000343327,1424.846426,17.155438,1758,84.65406087482287,15.586621335085615,20.582750084977068
86642,211.01,410,ENST00000599479,70.0,10.209105000000001,85,84.57828749766497,0.15730972121420828,1.0031261307002477
55137,683.998,883,ENST00000543587,1689.1612100000002,75.999224,2163,84.5622994838201,43.19831837000363,25.067928551725263
31571,2377.991,2577,ENST00000505239,790.46857,10.229808,807,84.54321682560118,9.95526357642565,9.427660388978897
129,1250.991,1450,ENST00000339610,790.9432889999999,19.457376999999997,917,84.51447249834948,55.504004705248505,10.19347302098556
6554,2491.991,2691,ENST00000374616,7602.345270999999,93.884564,8580,84.46253457142893,548.1064717175798,95.09415706072551
7112,367.005,566,ENST00000461712,160.849447,13.487774,218,84.45169745833954,0.50305455525859,2.575400518764395
6615,1608.991,1808,ENST00000453840,3447.2435990000004,65.93431,3839,84.44209979428992,659.3301336503097,37.65503077369831
76354,1291.991,1491,ENST00000430160,264.0,6.288362,305,84.31259372954655,4.182926993619297,3.5678782931447435
6910,1037.991,1237,ENST00000313433,467.33842400000003,13.855782000000001,596,84.27974124365306,13.478070063201145,6.911766948272014
27969,70.223,269,ENST00000457570,356.967975,156.438001,502,84.27439532574624,15.786971330547503,5.769403942800074
26753,2004.991,2204,ENST00000428308,629.897741,9.668313000000001,662,84.26854867573557,7.846172783698505,7.762728058050199
61901,6280.991,6480,ENST00000261254,7131.703493999999,34.942836,8145,84.2375474012677,20261.83304288599,143.84123727115593
38751,517.0,716,ENST00000322203,39715.0,2364.051491,47476,84.2357165881217,32156.12,181.8691716591902
57499,878.9910000000001,1078,ENST00000335698,2686.156756,94.045952,2860,84.22116512726194,138.346678596524,32.315550577944826
54828,718.998,918,ENST00000539188,470.600278,20.142688,637,84.21160597738509,26.913555372689487,7.244683645994691
63470,395.004,594,ENST00000549941,171.24553500000002,13.341675,236,84.12076219091153,2.61804601909414,2.7743680383119567
31081,1138.991,1338,ENST00000354403,581.125162,15.70155,686,84.05373808300689,7.189060104465103,8.07591613861573
39502,6451.991,6651,ENST00000370693,1539.724355,7.344162,1860,84.0423560105465,297.0173376188101,18.597558856929844
52036,6360.991,6560,ENST00000254605,2616.0,12.656278,2981,83.97897802483001,711.3810022088147,27.026037362828212
54165,1059.991,1259,ENST00000543988,1488.7311949999998,43.222239,1893,83.91734331250275,78.07793638559352,21.62749667676864
65837,848.9910000000001,1048,ENST00000544152,263.81478799999996,9.562892,324,83.84100918671473,3.4841679983256495,3.8229004530215347
85939,500.0,699,ENST00000585486,395.511736,24.343455,496,83.80555800223894,11.029119190714303,5.786858203322615
45995,809.9910000000001,1009,ENST00000519784,412.520254,15.673222,472,83.77252185254265,4.9723282684116965,5.574950609146705
2091,1627.991,1827,ENST00000369892,768.0,14.517851,1010,83.75594865688349,10.90391932298033,11.928658163373438
49616,2128.991,2328,ENST00000312391,1158.442374,16.745329,1563,83.7479291727585,24.678716588651497,18.368469508518107
38506,1029.991,1229,ENST00000360004,40264.063175,1203.0324039999998,52343,83.70310697775399,35284.20437255449,203.80122367475883
17950,2227.991,2427,ENST00000474275,270.0,3.7294379999999996,324,83.6973253948958,10.676449438201496,3.743531218990497
33350,4276.991,4476,ENST00000288828,3049.987907,21.945871,3635,83.67767393079814,651.9571637029702,35.649208398933524
43535,1301.991,1501,ENST00000394315,1326.283572,31.348844,1487,83.64835680645626,7.8121663793922975,17.683405748700125
65543,2248.991,2448,ENST00000256015,1533.360525,20.982132999999997,1758,83.61290882748587,10977.113470332499,110.25945155614443
68069,1270.991,1470,ENST00000564754,60.586071,1.466977,76,83.520073328327,0.14158190574024876,0.908265702737731
20064,5500.991,5700,ENST00000295324,4199.091036,23.491319,4819,83.50947732379686,1485.9263045664009,39.91252013840358
55327,7089.991,7289,ENST00000334126,2149.886589,9.331746,2481,83.47244526453969,333.7949145738449,25.723519643174026
23812,631.998,831,ENST00000392244,2450.0,119.300774,2584,83.45114422752567,220.49194785167995,28.32205686364617
5085,1555.991,1755,ENST00000541677,812.044679,16.060755,1076,83.44784817180691,12.99419397366124,12.738564616283039
41047,1213.991,1413,ENST00000336451,777.0,19.696937,844,83.43373282627785,23.126611300244306,9.838627146275993
13552,9997.991,10197,ENST00000302640,5136.536011,15.810683,6046,83.41569119513579,113.40270842160884,71.12087913651835
31606,417.00300000000004,616,ENST00000509245,202.203406,14.922507000000001,231,83.40725856080877,4.051973413866303,2.72096254573186
289,3815.991,4015,ENST00000418646,1643.01742,13.250366,1879,83.39481385160074,22.683559613706155,22.25937506964844
50734,4163.991,4363,ENST00000370661,888.0,6.562907000000001,1024,83.38201054209628,65.74783196111052,11.492313051807571
29732,3868.991,4068,ENST00000398125,2948.646582,23.454061,3963,83.2501986449741,32.58892699500368,47.21203236723183
50279,1929.991,2129,ENST00000345734,637.0,10.157276,670,83.21457671915296,2.4684933161391696,8.02180979585779
66975,1533.991,1733,ENST00000534943,271.022504,5.437204,314,83.19090962246476,9.293836345162351,3.662733885681125
74513,1715.991,1915,ENST00000262482,5567.924847,99.855378,7221,83.17773472520228,911.9632747999243,75.85006668002562
38868,364.005,563,ENST00000474522,232.57783199999997,19.663176,297,83.17507748296552,7.024791667868255,3.4863232726355973
92106,183.011,382,ENST00000587450,154.322435,25.950388,209,83.15754433144471,5.373211318645999,2.4486868908700536
88757,8018.991,8218,ENST00000572681,2565.688582,9.846395,3652,83.07840088932376,582.3049301309004,36.94937597509271
39237,2285.991,2485,ENST00000393841,622.3560980000001,8.378331,1017,83.06599754061173,22.787023105708023,11.96895247550855
5837,749.998,949,ENST00000338639,12519.260204,513.702276,14899,83.01353692494357,5579.964099656299,112.25923199452974
48449,463.001,662,ENST00000432757,276.977414,18.410082,376,83.00664590898917,6.672089646196799,4.4493775927140184
3755,1551.991,1763,ENST00000215829,5179.006573,102.695254,6474,82.90980968915974,2214.559069575702,51.374390393531556
31719,242.00900000000001,441,ENST00000394667,8531.698266,1084.916409,9255,82.90452687044119,22077.6084982715,154.66716936108924
91025,1543.991,1743,ENST00000596755,80.46731700000001,1.6038649999999999,100,82.846204296905,1.2433018481456997,1.1920485553922195
78498,767.998,967,ENST00000582540,0.0,0.0,2,82.84463437933071,0.0022663301628,0.024114219162220403
13910,1400.991,1600,ENST00000295767,548.0,12.037556,631,82.83246604066342,12.864689695430052,7.462476246947908
49886,493.001,692,ENST00000400866,127.0,7.927737,140,82.80506661209454,1.8780362900429004,1.6680375894991788
7447,879.9910000000001,1079,ENST00000356511,783.152815,27.388071999999998,973,82.80356752498972,20.968123584393467,11.497474141174992
32149,3018.991,3218,ENST00000265495,951.0,9.694195,1047,82.79455993300189,3.786342794386893,12.600026596551647
59960,2180.991,2380,ENST00000369331,857.032823,12.093073,996,82.78567899810396,13.064156672744234,11.873259423888616
22389,3487.991,3687,ENST00000536680,314.0,2.7704310000000003,336,82.75938140673398,1.007368854305287,4.04779041906223
14531,328.00699999999995,527,ENST00000416880,202.0,18.952297,253,82.70779263735272,3.7276270067627975,3.013892222782647
