,EffectiveLength,Length,Name,NumReads,TPM,count,deviation,mean,std
53120,2229.991,2429,ENST00000536139,7.999998,0.110403,3,1.1847639831969037,7.281268834620701,3.613604815254727
9923,5217.991,5417,ENST00000254101,430.990959,2.541897,457,1.1847312562200434,430.15375194716546,22.660200709559327
40174,3727.991,3927,ENST00000368932,283.140067,2.337327,423,1.1846791123641138,280.0140221889751,120.69595582358663
53678,1404.991,1604,ENST00000337908,3.101537,0.067935,5,1.1846431686985808,2.468554656535548,2.136884262157553
45242,1560.991,1760,ENST00000276414,169.0,3.331804,182,1.1843647013394947,167.20928230797497,12.48831350283996
59281,2569.991,2769,ENST00000546318,392.049121,4.694636,419,1.184112844957081,391.2794029760602,23.410435197959977
68110,1185.991,1385,ENST00000356633,325.956221,8.458065,279,1.1839440910089194,323.03394718024003,37.19259001724964
36399,358.005,557,ENST00000477003,42.0,3.61038,49,1.1838441720444217,41.765,6.111446228185273
90198,254.008,453,ENST00000591320,22.616569,2.740133,28,1.1837900277603641,22.057816101111012,5.019626588788827
919,668.998,868,ENST00000446710,91.182549,4.194496,106,1.1837315319119044,92.31432810760649,11.561466027933797
11219,1607.991,1807,ENST00000437833,102.0,1.952134,113,1.1834884133037646,101.215,9.95784991853161
59444,2831.991,3031,ENST00000534974,96.0,1.043212,109,1.1832612927432782,96.06496291025549,10.931682772919805
89178,927.991,1127,ENST00000430715,136.001591,4.510175,157,1.1829892895469911,135.83016048780848,17.89520809634566
23649,1186.991,1386,ENST00000392290,79.148893,2.052062,65,1.1823987404270602,78.50441803457504,11.421204685736978
1537,458.001,657,ENST00000545181,30.3517,2.039435,43,1.1817382232453317,31.08147222286098,10.08559048247414
4857,352.005,551,ENST00000446578,9.638444,0.842657,13,1.1814112772572951,9.12127077667725,3.2831320455374464
20475,556.999,756,ENST00000403007,189.709102,10.481578,215,1.1813735267699073,190.35804638191,20.85873185720155
23865,1612.991,1812,ENST00000429815,175.534771,3.349071,196,1.1813726935851676,174.70741623694994,18.023595668554393
47165,3912.991,4112,ENST00000276654,186.729714,1.46858,233,1.1812385567344623,187.31021322773114,38.6795592742743
29393,606.998,806,ENST00000507681,17.0,0.861895,22,1.1809781539352704,16.88,4.3353892558800275
72005,1837.991,2037,ENST00000247219,64.0,1.071593,73,1.1808750867406281,63.765,7.820471533098242
69322,595.998,795,ENST00000565814,68.623537,3.543407,55,1.1804604879319884,69.7009259736485,12.45355191803377
90370,4488.991,4688,ENST00000601421,64.158862,0.439846,87,1.1804211184080617,64.281585007265,19.246025539913663
41606,1948.991,2148,ENST00000397745,127.0,2.005335,141,1.1803526875217323,128.51,10.58158305736907
19934,3155.991,3355,ENST00000402280,91.0,0.887358,101,1.179834920846049,91.025165047698,8.454432714323406
64311,168.012,367,ENST00000549424,1.0,0.183169,2,1.1793237883215741,0.9,0.9327379053088817
56129,304.007,503,ENST00000525374,165.714241,16.775248,137,1.1792190634320092,165.72946771355805,24.363130316044554
75779,1084.991,1284,ENST00000578929,48.0,1.361471,56,1.1790553540135587,48.16,6.649390949553202
31894,701.998,901,ENST00000567343,39.774327,1.743652,47,1.1790529712501465,38.97223763702101,6.808652841498017
47450,615.998,815,ENST00000517678,185.512269,9.268003,210,1.179046092907919,186.40445581214001,20.01240183042
83301,619.998,819,ENST00000566626,8.665366,0.43012,12,1.1788798536876675,8.0711187810143,3.332724031796558
32211,638.998,838,ENST00000512809,99.922703,4.812354,116,1.1786470691707933,100.58788123801756,13.076110029124527
40244,2343.991,2543,ENST00000368656,174.745129,2.294258,190,1.1782869721057698,173.53522215523,13.97348713390682
77943,648.998,848,ENST00000513072,152.903164,7.250467,168,1.1782352344918923,153.231085459975,12.534775830561564
1173,2374.991,2574,ENST00000217420,19.0,0.246198,24,1.17799456021465,19.075,4.1808342468937925
52320,387.005,586,ENST00000528289,190.890873,15.179655,208,1.177945344827144,191.82142033824516,13.734575829686685
11426,2177.991,2377,ENST00000431969,67.0,0.946699,77,1.177433000553832,67.2697316368935,8.263967765919295
6877,6238.991,6438,ENST00000374011,83.837865,0.413541,119,1.1774179515978296,81.24275502301799,32.06783532197982
8381,361.005,560,ENST00000283568,412.0,35.121794,436,1.1773253520554534,412.245,20.17709035019668
69315,2290.991,2490,ENST00000268057,79.351037,1.065914,97,1.1771046182962714,50.27412954785957,39.695596912847854
4838,2055.991,2255,ENST00000328823,14.755916,0.220871,19,1.1770166945446874,13.807775680103573,4.411342969017927
64652,856.991,1056,ENST00000547970,38.88144,1.396237,48,1.176846377890503,38.67646699133948,7.922472451649085
46825,3724.991,3924,ENST00000421249,1012.854384,8.367868,1083,1.1767222304364109,1017.4925587626893,55.669417593152744
93089,3133.991,3333,ENST00000586421,36.735107,0.360725,43,1.176599170757273,36.214553594336515,5.766999139814362
92752,5271.991,5471,ENST00000398130,315.73564,1.843071,371,1.1765988679173787,315.05555557893,47.54759327628253
10292,650.998,850,ENST00000315067,3.688911,0.174386,5,1.176579312752821,2.2801806881165505,2.311632783615699
29792,2376.991,2576,ENST00000355834,29.952115,0.387787,46,1.1764858661430064,30.367306299875366,13.287617089166474
79213,1579.991,1779,ENST00000392496,5.0,0.097389,7,1.1761867843511773,4.59499999999995,2.044743260167411
70531,513.0,712,ENST00000561145,17.0,1.019822,22,1.1761731908436837,16.97187768834625,4.274984628791798
61423,969.991,1169,ENST00000419908,39.0,1.237343,46,1.1761418773810504,38.64736756770049,6.2514842585758705
28174,4417.991,4617,ENST00000398610,52.409096,0.365069,63,1.1757730571980118,52.09039676537996,9.2786640821816
75574,384.005,583,ENST00000577988,15.647899,1.254043,20,1.1757684911596824,15.494715191156438,3.831778826119006
86337,873.991,1073,ENST00000587954,6.0,0.21127,9,1.1757161185407579,6.075,2.4878454533993875
69947,404.004,603,ENST00000561368,1.0,0.076174,2,1.1755403693885371,0.935,0.9059663349153758
41440,1389.991,1589,ENST00000366780,185.58344,4.108851,220,1.1752049540295428,184.28703771338652,30.38870978560877
3343,3236.991,3436,ENST00000541063,201.521914,1.915904,125,1.1751469601016475,197.66986982054044,61.838963370381066
68937,1080.991,1280,ENST00000483400,0.0,0.0,1,1.1750076515906347,0.2595921266345411,0.6301302569078183
28702,2582.991,2782,ENST00000430702,285.945319,3.406851,321,1.174960446396911,283.89553983597006,31.57932701293313
42939,392.004,591,ENST00000433829,10.907985,0.856341,2,1.1748463299716028,10.160665927368337,6.946156036905345
90576,1404.991,1604,ENST00000251390,4.0,0.087615,6,1.1748273211056457,2.9566908093279487,2.590431066761328
56119,1064.991,1264,ENST00000393136,86.262309,2.49269,99,1.1748269319980367,71.16334752363488,23.69425803766953
81155,376.005,575,ENST00000576018,178.286196,14.592087,192,1.1746721878939432,177.30199000283497,12.51243551063972
68604,1972.991,2172,ENST00000164305,420.486993,6.558742,452,1.1742300099625822,420.0945482064202,27.171381690880555
2038,937.991,1137,ENST00000370098,4.0,0.131236,6,1.173931898382369,2.92,2.62366156354054
46932,386.005,585,ENST00000522319,81.0,6.457812,92,1.1737425601776212,81.405,9.026681283838483
33704,769.998,969,ENST00000322275,63.127158,2.523014,73,1.1734061579418997,62.719940551557,8.76087054671142
88360,3702.991,3902,ENST00000599117,567.732678,4.718286,646,1.173280633061249,567.9814907216497,66.49603435010204
75213,382.005,581,ENST00000581499,292.402244,23.556186,320,1.173205792710819,293.91845574615496,22.23100534952253
57609,6324.991,6524,ENST00000440282,4.0,0.019462,6,1.173108851381318,3.795,1.879620972430347
81148,416.003,615,ENST00000575591,159.053922,11.766314,177,1.1729995417560608,160.370935454035,14.176531152834176
89015,5793.991,6013,ENST00000330997,18.106218,0.096171,23,1.1728593149143487,17.040598398960864,5.081088179339172
45,1438.991,1638,ENST00000541082,54.268514,1.160601,72,1.172806653742829,35.60457337095231,31.03275933240776
23883,9608.991,9808,ENST00000319170,3.590357,0.011499,6,1.1727866391715793,3.578454778547349,2.0647789977920934
6915,1348.991,1548,ENST00000373888,25.25642,0.576177,32,1.1727689554421774,25.205357017707307,5.793675685873574
78817,381.005,580,ENST00000579611,16.573342,1.338668,22,1.1726435404864817,16.373219393648743,4.798372576219485
81499,609.998,809,ENST00000524149,1.053198,0.053134,4,1.1725643012277895,1.7380722023787598,1.9290437166241379
60577,3198.991,3398,ENST00000381570,68.405475,0.658068,29,1.1722097869487342,67.80009614553249,33.09995922020858
88161,2466.991,2666,ENST00000263372,11.0,0.13722,15,1.1721130605176469,11.205,3.237742268927532
29952,1650.991,1850,ENST00000264784,26.0,0.484643,32,1.171956188813898,25.949056673326503,5.163113932439297
19263,1372.991,1572,ENST00000567540,36.0,0.806915,43,1.1719508093477968,35.915,6.045475580961353
43058,334.006,533,ENST00000547314,63.648262,5.864418,73,1.1719169614861684,63.038779592013036,8.49993705642303
7989,616.998,816,ENST00000471289,13.79488,0.688061,19,1.1717583473538409,14.287041406411745,4.02212504330047
37413,4325.991,4525,ENST00000379597,53.707634,0.38207,27,1.171609982306507,50.98833910694401,20.474679687961537
31574,328.007,527,ENST00000505207,1311.715518,123.069419,1359,1.1715728528220168,1313.4121037045995,38.91170419798563
26328,454.002,653,ENST00000515497,26.981124,1.828923,18,1.1714458607880844,25.923192331738015,6.763600945593615
17262,379.005,578,ENST00000503809,146.951688,11.932267,160,1.1710791926876434,145.97522642947996,11.975939507842323
14061,2138.991,2338,ENST00000263753,503.0,7.236892,527,1.1710472597249055,500.848967206205,22.33132145319075
10019,1790.991,1990,ENST00000443602,7.082428,0.121698,10,1.1709537586895238,6.8021821979703505,2.730951396072631
23694,1688.991,1888,ENST00000321356,1304.309311,23.765467,1388,1.1709459707639078,1307.5726884398498,68.68575798393209
31565,551.999,751,ENST00000508584,561.845154,31.323561,592,1.1703205528200333,561.5037856004897,26.058001225412905
5770,1241.991,1441,ENST00000351959,4.487094,0.111183,8,1.1700469873383548,3.644101111218749,3.722840993497307
67762,2271.991,2471,ENST00000561320,684.159201,9.267096,713,1.1699646761148288,683.1819718348249,25.48626362309806
21502,943.991,1143,ENST00000357765,133.683406,4.358156,102,1.1699445792405843,131.74531548354153,25.424550881589056
10315,417.003,616,ENST00000368809,5.018834,0.370387,1,1.1699051297622518,4.977942425828213,3.400226500961331
52134,558.999,758,ENST00000431279,146.0,8.037755,159,1.1688636355495732,145.02,11.96033444348443
4294,369.005,568,ENST00000423375,100.544484,8.385306,113,1.168231124903509,100.71520514638348,10.515722952195087
9947,1734.991,1934,ENST00000314163,15.497337,0.274886,4,1.1679390646700074,14.94511464490148,9.371306240188089
25271,221.01,420,ENST00000458564,57.398737,7.992524,66,1.1679106068235445,55.89328412635749,8.653672476809259
27231,379.005,578,ENST00000442823,65.322994,5.304134,79,1.1675803629959745,65.95463040168752,11.172995034653091
64865,2241.991,2441,ENST00000544871,241.704104,3.317747,273,1.1673022418223784,240.05835370873004,28.220322990078262
46758,1629.991,1829,ENST00000520430,57.801358,1.091304,65,1.1671435572188522,46.97470533229649,15.44393965610828
6540,2859.991,3059,ENST00000400181,50.765628,0.546258,19,1.1670211152751926,48.04611435311648,24.889107808702487
25750,369.005,568,ENST00000507818,27.639934,2.305142,35,1.1664023906681575,27.631709114228507,6.317108868021669
71799,158.013,357,ENST00000553463,22.902421,4.46048,29,1.1663684288745328,23.204240020466504,4.969064522027585
64337,472.001,671,ENST00000548974,46.628162,3.040176,63,1.1662101726627183,46.33120429993014,14.293131796313586
68184,1711.991,1911,ENST00000413453,3.0,0.053928,4,1.1661449880632058,1.5099486985089,2.135284486045519
39756,1992.991,2192,ENST00000539997,34.742574,0.536475,43,1.1656860374856834,34.53101762498149,7.265234465092858
19212,6990.991,7190,ENST00000418530,118.477107,0.521541,153,1.1655957627499607,87.95408021487751,55.80486980465792
49472,5780.991,5980,ENST00000375368,3.11428,0.016579,1,1.1653399253761016,3.346182225003202,2.0133028774810025
52945,1679.991,1879,ENST00000528989,8.12455,0.148828,4,1.1653292174233627,7.763891505509451,3.2298954228846335
63456,1732.991,1932,ENST00000549595,48.749105,0.865692,20,1.165054412812409,46.3638686509493,22.628873262071643
65910,1264.991,1464,ENST00000527879,125.0,3.040995,137,1.1650142200918518,123.225,11.823890011328754
91108,2240.991,2440,ENST00000240731,241.153936,3.311672,286,1.1648094336787547,236.70549649224003,42.31980106142839
76499,1908.991,2108,ENST00000327454,166.717948,2.687643,191,1.1647813605018718,149.20573927313905,35.88163593968655
52283,543.999,743,ENST00000533412,64.913147,3.672208,52,1.164647257082241,65.16567582788697,11.30443209119865
69122,519.0,718,ENST00000562767,13.039587,0.773196,19,1.164449831821606,13.35191216868984,4.850434666193029
31900,6954.991,7154,ENST00000354960,16.520474,0.0731,25,1.1644229202348404,12.025894474178994,11.142090472767741
63135,1662.991,1862,ENST00000538463,24.998564,0.462613,27,1.164206529572546,19.940561118091654,6.063734142171762
76865,703.998,903,ENST00000458290,0.753421,0.032935,2,1.1641367881447948,0.90451856980492,0.9410246642414538
82985,339.005,538,ENST00000562322,7.0,0.635455,10,1.1639858869249973,6.885,2.6761492858209532
20245,2115.991,2315,ENST00000378511,303.733984,4.41746,322,1.1637976799565535,302.88704171336,16.4229217980169
43277,1039.991,1239,ENST00000355824,1.932862,0.057196,4,1.1635828735631417,1.6962123525073005,1.9799085220616943
49585,1005.991,1205,ENST00000374912,107.488655,3.288226,119,1.163403726672196,107.005130115967,10.310152536938455
32850,215.01,414,ENST00000510635,7.09842,1.016006,2,1.1632087298321678,6.966438296968163,4.269601980793885
67345,449.002,648,ENST00000540609,36.0,2.467442,43,1.1631718164405087,36.195,5.850382466129884
23562,127.014,326,ENST00000443014,3.560541,0.862694,6,1.162918835452372,2.7112693431079005,2.827996723961215
59227,3090.991,3290,ENST00000381697,24.596775,0.244891,32,1.1625088590171004,24.32690160525924,6.60046444826954
67189,2273.991,2473,ENST00000376678,3.0,0.0406,5,1.1623267228890055,2.915,1.793815765344925
51302,2420.991,2620,ENST00000330287,32.647961,0.415008,42,1.1622120695596416,33.30901639933951,7.477967083884676
6841,621.998,821,ENST00000435827,118.073057,5.841908,134,1.1621908801889798,117.370860206038,14.308441132542695
57753,2001.991,2201,ENST00000377304,318.0,4.888303,337,1.1619332061769159,315.655,18.370247004327407
19556,1156.991,1356,ENST00000407625,36.692659,0.975983,54,1.1618434933195787,37.09332182585817,14.551596898680957
32246,7781.991,7981,ENST00000262995,163.085954,0.644939,176,1.1616666139602638,161.00902762831,12.904711378924741
69779,336.006,535,ENST00000559080,13.0,1.190666,17,1.1615150343236507,12.9,3.529872518944558
29823,6863.991,7063,ENST00000382674,63.990007,0.286899,75,1.1614641026092773,63.963117769083055,9.502559920812129
18886,1525.991,1725,ENST00000608206,1.0,0.020167,2,1.1613480760274262,0.885,0.9600911415068881
81937,362.005,561,ENST00000567984,7.0,0.595081,10,1.1613124078253894,6.83,2.729670309762702
43621,1690.991,1890,ENST00000373584,89.10333,1.621607,64,1.1611019406904841,89.18728147649901,21.69256685723963
72774,7696.991,7896,ENST00000355774,0.064975,0.00026,51,1.160995820972895,20.90559028711474,25.92120416735579
19678,382.005,581,ENST00000451003,17.163335,1.382694,22,1.160775228087077,17.082552172189857,4.2363480102120645
79429,444.002,643,ENST00000586583,7.0,0.485183,10,1.1606113070597914,7.015,2.5719204886621196
54030,1088.991,1288,ENST00000307366,54.289045,1.534197,64,1.1605704142316895,54.097440428036954,8.532493548457937
74434,646.998,846,ENST00000571386,0.0,0.0,1,1.160550730259964,0.2840217249174813,0.6169297527581058
85988,2527.991,2727,ENST00000251473,16.0,0.194777,21,1.1601010100364326,13.828555107592502,6.181741788314003
39570,379.005,578,ENST00000445046,45.321935,3.680076,56,1.1598751488453252,43.982509850338516,10.361020461232481
63221,857.991,1057,ENST00000424466,21.0,0.753234,26,1.1586843444267478,20.51,4.738132543523873
47970,2212.991,2412,ENST00000504548,218.0,3.031586,203,1.1586017387267722,219.945,14.625388029040458
37818,209.01,408,ENST00000606923,1.914995,0.281963,5,1.1585011216626713,2.3045040652077415,2.3267098187386344
36827,342.005,541,ENST00000483014,23.261527,2.093141,29,1.1584738755051947,22.8756850104338,5.286536985476234
16339,5217.991,5417,ENST00000295872,89.313511,0.526753,101,1.1582850560109283,88.88643274874845,10.45819177963845
80397,1982.991,2182,ENST00000268661,26.0,0.403502,32,1.158226989149032,25.54,5.5774904751151295
35630,16121.991,16321,ENST00000536621,19.0,0.036268,25,1.158132048287173,19.8,4.489988864128726
29616,429.002,628,ENST00000489029,4.0,0.286941,6,1.1577674774819402,3.9,1.8138357147217048
26793,1136.991,1336,ENST00000512923,652.922693,17.672495,686,1.1576726528605967,651.9282891521999,29.431213360365092
22936,3120.991,3320,ENST00000484338,65.001195,0.640947,49,1.1575665731361213,65.16028076945797,13.960562739537261
15999,2654.991,2854,ENST00000471562,0.0,0.0,8,1.1574514899251584,1.6734004622073868,5.465973816493765
91332,644.998,844,ENST00000323813,49.081784,2.341827,59,1.1574038416034182,50.15837587481403,7.639186779384766
54891,2607.991,2807,ENST00000007633,27.0,0.318604,34,1.157260064335266,24.92926539580251,7.838112524350999
9125,3055.991,3255,ENST00000370103,8.600348,0.086608,12,1.1572574314250477,7.539961730117044,3.8539724600349827
13107,3268.991,3468,ENST00000295050,107.379203,1.01088,121,1.1572235010810368,106.98907539634857,12.107362657743234
91345,4439.991,4639,ENST00000584307,59.410489,0.411788,100,1.157145845797127,57.36677877464853,36.84342935698185
69321,841.991,1041,ENST00000563907,6.924529,0.253091,12,1.1570158817075875,6.7189217142860995,4.564395674430843
50279,1929.991,2129,ENST00000345734,637.0,10.157276,670,1.1569669084837513,639.77,26.12866433631846
75287,287.007,486,ENST00000581200,34.543351,3.703946,42,1.1569470945732112,35.0987498671435,5.965052477531234
46622,3162.991,3362,ENST00000265428,139.96602,1.361814,83,1.15671285845145,139.9258992500375,49.21350950161224
34600,2519.991,2719,ENST00000394323,119.210885,1.455828,133,1.1563507772183514,119.58000170658599,11.605473492824002
72380,4806.991,5006,ENST00000555925,195.32006,1.250451,210,1.1559563211181816,194.3970373869049,13.49788251341712
5072,1201.991,1401,ENST00000424260,16.077183,0.411625,21,1.1558529418356787,16.10343921496975,4.236318140310939
58151,1825.991,2025,ENST00000357328,372.0,6.269565,392,1.155518110957551,370.4418389855999,18.656705429337997
70400,11526.991,11726,ENST00000558762,7.996312,0.021348,12,1.1552779486265428,8.377842916029053,3.1353122322443396
85078,2324.991,2524,ENST00000597689,64.847966,0.858357,49,1.1552573654732987,65.00975891645103,13.858175152072697
780,1510.991,1710,ENST00000569087,151.0,3.075447,166,1.1552076727402008,151.45,12.595137950812607
86376,476.001,675,ENST00000589616,7.0,0.452568,10,1.155192319293323,6.89,2.6921924151144903
33290,1875.991,2103,ENST00000258711,39.015186,0.640024,48,1.1547815292352908,39.22133682388198,7.602012115600214
6909,355.005,554,ENST00000419958,717.800356,62.224568,754,1.1546060716933504,721.44831905336,28.19288911143481
22890,1735.991,1935,ENST00000554017,105.088948,1.862956,118,1.1544334297742347,105.1097808774345,11.165840134312775
68121,1345.991,1545,ENST00000567039,179.902637,4.113282,254,1.154412460339495,148.1175607327334,91.71976473307313
1043,859.991,1059,ENST00000373852,696.680454,24.93061,753,1.154294493844442,695.8107504130646,49.54476512875272
34330,4580.991,4780,ENST00000490531,7.0,0.047025,10,1.1532546260484569,6.985,2.614340260945389
6686,278.007,477,ENST00000561867,32.023267,3.544889,41,1.1531707082877185,32.29835452004498,7.545843314799096
64168,339.005,538,ENST00000504315,6.549277,0.594538,10,1.1531049497737569,6.526021751459307,3.012716448075519
82194,356.005,555,ENST00000544613,10.627086,0.918651,14,1.153069511164636,7.758655974004796,5.412808131307932
42226,2419.991,2619,ENST00000336755,694.748336,8.835006,742,1.1529138959030596,695.0225140928554,40.746742730815846
17336,362.005,561,ENST00000597953,30.0,2.550348,37,1.152612666404837,30.39,5.734797293714921
43459,6098.991,6298,ENST00000373930,35.896712,0.18113,66,1.1525182159990988,35.99097745816035,26.03778588941896
85184,1438.991,1638,ENST00000381781,13.0,0.278022,17,1.152200836024078,12.94,3.523691246406244
54644,303.007,502,ENST00000529036,5.0,0.50782,8,1.1521058356201872,5.235,2.3999531245422254
57565,2052.991,2252,ENST00000379020,219.637983,3.292407,236,1.15203037343887,218.10295293617003,15.535221532750361
76507,2248.991,2448,ENST00000537432,150.45026,2.058725,191,1.1519778584447902,151.069659491917,34.66242012844789
18138,485.001,684,ENST00000471112,829.774239,52.651485,871,1.151690222919171,832.6016165994645,33.340895525888676
62790,379.005,578,ENST00000536964,157.947008,12.825071,175,1.151557578442639,158.26044284420007,14.53644825857377
88037,3272.991,3472,ENST00000591471,68.477596,0.643868,76,1.151448398773685,65.19061643627556,9.387640449399766
39639,9201.991,9401,ENST00000437994,184.957878,0.618563,256,1.1514032525206241,180.18681126430903,65.84416760133566
47098,1731.991,1931,ENST00000518205,248.054236,4.407518,267,1.1506769013558593,248.3750336709401,16.18609559913285
36750,4086.991,4286,ENST00000409578,6.487178,0.048848,9,1.1504788696371486,4.5198009865838396,3.8942036500237314
84733,780.998,980,ENST00000591337,150.259437,5.92086,172,1.1501173771409905,151.39311582394004,17.917200961944783
16955,1352.991,1552,ENST00000502852,167.761569,3.815845,185,1.1499386217071261,169.12779233357494,13.802656391227368
37461,856.991,1056,ENST00000379413,40.157533,1.442062,53,1.1499103420395886,37.563405747684996,13.424172031477877
23053,3427.991,3627,ENST00000416195,578.25048,5.191219,493,1.1497878152331145,583.3352294172647,78.56686966103362
28895,3376.991,3576,ENST00000518525,38.067859,0.346914,44,1.149786697862026,29.630928165462493,12.497163048812547
83376,2062.991,2262,ENST00000411657,3.231042,0.048199,7,1.1496663012982702,3.3756073163212994,3.152560599180671
24870,464.001,663,ENST00000409230,1.0,0.066325,2,1.149561386939643,0.895,0.9612361832557075
87160,557.999,757,ENST00000594534,23.0,1.268491,29,1.149520625364475,23.27,4.9846865498243735
77245,1921.991,2121,ENST00000523501,14.0,0.224166,18,1.1494032522044297,9.670747366524528,7.246588712447852
57216,3163.991,3363,ENST00000441717,0.0,0.0,9,1.1492984403564424,2.777531522345651,5.414145063769962
56163,3078.991,3278,ENST00000282251,685.999953,6.856599,710,1.1492948631169126,675.793222266255,29.763273839905132
45043,388.005,587,ENST00000519850,10.0,0.793151,14,1.1492038903893427,10.11,3.3849519937511645
85902,2522.991,2722,ENST00000344150,92.521687,1.12855,45,1.1489758568613226,97.72413965880098,45.88794389712281
22693,4243.991,4443,ENST00000389759,233.62089,1.694066,277,1.1486671894101474,232.17520395550505,39.02331019615259
67738,3391.991,3591,ENST00000382766,262.154617,2.37846,278,1.1486655056109463,253.84465106657507,21.029053989548775
10027,433.002,632,ENST00000369167,2.985964,0.212221,6,1.1485277802429263,2.9111193179004347,2.6894261812685394
19221,5512.991,5712,ENST00000281419,56.478281,0.315273,66,1.148430172475214,54.944825147205975,9.626336121913955
2290,910.991,1110,ENST00000352957,1789.481288,60.451384,1844,1.1484111820972955,1786.6330605374997,49.953309717633964
42349,676.998,876,ENST00000418666,2.386508,0.108485,5,1.1483425740773456,2.4027802056537424,2.2617116642505706
28880,783.998,983,ENST00000436248,3.116553,0.122336,7,1.147958964660035,3.331238959507,3.1958991161147416
15492,676.998,876,ENST00000295934,39.0,1.772842,46,1.1478490809785458,38.4734218586955,6.5571147514341
28971,154.013,353,ENST00000462674,16.355426,3.268115,21,1.1478335163375166,16.193664975985648,4.187310228882588
91157,384.005,583,ENST00000598526,36.656339,2.937687,45,1.1476419073980093,37.42554320881101,6.600017603367393
75732,529.999,729,ENST00000581463,9.542963,0.554116,13,1.1473661879698902,9.573204829561202,2.9866621540434704
27878,2834.991,3034,ENST00000542866,271.097826,2.942845,338,1.1470703497354209,273.1421637225301,56.54216089922452
35621,2756.991,2956,ENST00000302913,14.761105,0.164769,23,1.1461190869119027,14.509693858175595,7.407874311473725
36926,2253.991,2453,ENST00000416793,1.978921,0.027019,4,1.1457783899337495,1.8415417446665512,1.8838357175319513
83874,294.007,493,ENST00000567481,17.528469,1.834759,23,1.1456170508708223,17.58492399841757,4.72677671606428
61671,261.007,460,ENST00000465710,29.999998,3.537217,36,1.145540940340053,29.57091150345899,5.612273005827744
20257,1295.991,1495,ENST00000378494,116.747888,2.7723,129,1.14535063922061,116.29921058499596,11.08899666188399
29176,1276.991,1476,ENST00000323249,82.477842,1.987662,102,1.1449394440852658,81.48733803909647,17.915936136947266
67463,1036.991,1236,ENST00000567527,13.0,0.385799,17,1.1446442435408648,12.9,3.5818989377144637
42863,4436.991,4636,ENST00000375512,16.655921,0.115524,33,1.1444367687911021,16.23917368532956,14.645480442205058
15005,2643.991,2843,ENST00000438782,33.0,0.384102,39,1.1443488048794228,30.828358950508097,7.140865629997252
64044,1636.991,1836,ENST00000338561,63.458474,1.192989,84,1.1442077978948813,64.02424781235501,17.458150717375347
92870,4650.991,4850,ENST00000437017,576.551396,3.814921,632,1.1440927217200927,573.323090747595,51.28684776893511
7586,8709.991,8909,ENST00000431473,45.265905,0.159936,54,1.144086322722991,45.619567718922546,7.3249999712710006
5842,1897.991,2097,ENST00000467067,124.0,2.010577,137,1.1437686093302273,123.925,11.43150799326143
35186,4185.991,4385,ENST00000248633,210.480456,1.547414,239,1.1434216528359278,198.01240679793094,35.84643783892946
82228,546.999,746,ENST00000574447,50.651419,2.849691,62,1.1432056305305327,50.71540966436253,9.87100661007117
64643,640.998,840,ENST00000547262,142.0,6.817491,153,1.1422533983655927,140.97,10.531813708948711
54158,835.991,1035,ENST00000542163,32.325923,1.189988,23,1.141978924811751,32.10643327062679,7.9742568560343035
41569,3522.991,3722,ENST00000262352,52.608001,0.459551,61,1.141770005735248,52.79178609211503,7.189025694013788
49355,293.007,492,ENST00000471261,15.0,1.575455,20,1.141101901122588,15.135,4.263422920612027
79443,4028.991,4228,ENST00000598378,1.0,0.007638,2,1.1406798741485897,0.98,0.8942035562443267
30873,283.007,482,ENST00000514898,3.736833,0.406349,6,1.1406099397205642,3.7629714649160517,1.9612563920247736
23717,323.007,522,ENST00000446678,3.928683,0.374308,6,1.140529075193325,3.793063372624281,1.9350112814981353
64517,4176.991,4376,ENST00000229201,604.753684,4.455619,662,1.1405165600834644,569.8977632183049,80.75484390595338
19888,2752.991,2952,ENST00000421976,8.0,0.089429,11,1.140468048285668,7.78,2.823402203016778
61418,1390.991,1590,ENST00000444574,32.261363,0.713759,42,1.1401391449215856,32.06609986552299,8.712884018345166
69682,11515.991,11715,ENST00000560626,1257.856993,3.361422,1538,1.1398777077362725,1252.0452255561054,250.86443265197573
91151,571.999,771,ENST00000597807,4.638148,0.249541,7,1.139845126754333,4.5696944423191495,2.132136639124875
26967,1168.991,1368,ENST00000510627,8.0,0.210607,11,1.1398165068968058,7.85,2.763602721087095
73750,1510.991,1710,ENST00000441629,2946.811776,60.018292,3048,1.1394769593656284,2947.3437643489992,88.33547253736336
36740,2183.991,2383,ENST00000359333,15.0,0.211365,18,1.1394419710073216,11.70105797105622,5.528093741689373
14810,3583.991,3783,ENST00000302506,99.985646,0.858546,148,1.1391084601767636,102.78683687487745,39.69171040842458
43317,674.998,874,ENST00000374236,60.210854,2.745144,47,1.1388003738635282,60.515599855190494,11.868278379060474
83077,1035.991,1235,ENST00000567934,1.0,0.029706,2,1.13879786287288,0.94,0.9308061022576085
49243,536.999,736,ENST00000376610,78.184648,4.480647,92,1.1381223484182954,75.8155709896585,14.220289262251814
81701,3184.991,3384,ENST00000381039,492.464662,4.758389,531,1.1378901015451424,491.84342912704983,34.41155768890108
28672,1169.991,1369,ENST00000274532,6.607782,0.173807,9,1.1376104046630466,6.310556429041895,2.3641165375546134
88035,364.005,563,ENST00000591391,34.444672,2.912108,40,1.1373246776678643,33.40675352357301,5.797154151219809
