,transcript_id,EffectiveLength,NumReads,Length,TPM,eq_param,mean,faulty,count,predict_diff,diff,new_std,new_mean,new_deviation
642,ENST00000543510,1492.991,9477.110783,1692,195.349309,1.5,9482.48816362,1,11312,1729.63775608,1721.51905872,92,11212,1
660,ENST00000399079,1301.991,18702.472513,1501,442.063003,3.0,18718.7343448,1,22160,3266.62363916,,175,21985,1
3814,ENST00000336737,1599.991,1412.854561,1799,27.175217,2.0,1420.36320241,1,1913,353.690443543,,73,1774,1
5298,ENST00000443950,2555.991,1967.912117,2755,23.694058,3.33333333333,1978.0666951,1,2723,452.610618983,103.323251889,147,2430,1
703,ENST00000472232,3665.991,8062.671758,3865,67.683162,3.0,8065.29733178,1,9750,1541.81879653,1719.85474163,88,9607,1
842,ENST00000311672,405.004,10831.0,604,823.004862,3.0,10835.255,1,12592,1562.01582173,8744.27599439,101,12397,1
709,ENST00000439242,4723.991,8041.0,4923,52.383444,5.0,8034.74,1,9761,1550.21613134,2123.47970199,90,9584,1
5319,ENST00000370918,2740.991,1330.24941,2940,14.935458,3.0,1331.18760924,1,1782,342.919529267,153.945,89,1674,1
5321,ENST00000395744,3093.991,785.465419,3293,7.812699,4.5,784.305407704,1,1117,250.185955406,162.88,65,1034,1
3799,ENST00000342115,3528.991,1049.86155,3728,9.155341,5.59090909091,1051.0428726,1,1442,296.462970779,487.615414942,58,1347,1
798,ENST00000371953,8827.991,6927.917169,9027,24.150929,2.0,6930.54853552,1,8324,1307.06176795,973.081752189,78,8237,1
3782,ENST00000354858,821.991,2523.27478,1021,94.469295,4.2,2511.18231734,1,3143,539.412582341,134.825,93,3050,1
5382,ENST00000278070,5130.991,1748.353857,5330,10.486272,2.0,1750.64865021,1,2310,395.185264944,213.084965385,112,2145,1
1684,ENST00000368630,1435.991,1314.862266,1635,28.178746,6.2,1314.95179084,1,1738,355.960327738,350.66,35,1670,1
1169,ENST00000539002,998.991,6102.210883,1198,187.983096,5.5,6090.36200143,1,7398,1139.58118399,581.44,89,7229,1
1907,ENST00000234160,2973.991,3458.25298,3173,35.785754,1.5,3461.54392328,1,4277,713.089101585,270.6,74,4174,1
1890,ENST00000368279,819.991,1235.899769,1019,46.38391,4.83333333333,1233.27129853,1,1603,331.459617359,1174.73759602,33,1564,1
1803,ENST00000301200,664.998,286.0,864,13.235446,2.0,286.59,1,483,168.121922323,1014.025,17,454,1
1802,ENST00000372014,756.998,1953.0,956,79.39634,3.0,1948.69,1,2441,436.202005184,762.54,43,2384,1
3329,ENST00000443829,3308.991,812.302063,3508,7.554662,1.5,813.051804795,1,1138,241.225113563,231.30359692,43,1054,1
1929,ENST00000370377,3404.991,1465.0,3604,13.240815,3.83333333333,1462.17,1,1877,367.594292238,460.12,38,1829,1
6457,ENST00000324662,1732.991,741.299697,1932,13.164083,2.0,741.496902608,1,1076,242.006246625,93.3278546701,81,983,1
3444,ENST00000376901,924.991,592.15774,1124,19.701218,2.83333333333,587.735605797,1,849,223.579500161,218.93866482,35,811,1
1796,ENST00000421365,1417.991,1414.165456,1617,30.691624,4.5,1415.10208218,1,1833,366.124151606,1302.18493826,36,1781,1
1793,ENST00000239938,2938.991,1778.0,3138,18.617723,3.25,1779.545,1,2267,421.799471608,829.036031926,42,2201,1
1871,ENST00000446342,2458.991,2028.711717,2658,25.389636,2.66666666667,2032.70361742,1,2554,464.754323354,597.993989232,47,2497,1
1789,ENST00000486037,496.001,2171.795616,695,134.750296,1.5,2168.76736413,1,2692,434.745924322,3431.65291249,45,2603,1
1788,ENST00000446822,411.003,2255.555742,610,168.888884,6.5,2254.04785815,1,2778,444.684619922,839.567596659,46,2698,1
1782,ENST00000519520,656.998,1721.0,856,80.613859,6.0,1725.88,1,2186,399.052002594,247.887472549,40,2124,1
1779,ENST00000372022,2305.991,1590.0,2505,21.219375,6.33333333333,1587.995,1,2055,404.71522116,258.62,40,1992,1
1778,ENST00000325881,3414.991,1803.199272,3614,16.24977,1.5,1804.82839674,1,2266,416.976159418,1155.45846858,40,2221,1
6429,ENST00000372583,11993.991,1374.812995,12193,3.527548,2.4,1357.88222024,1,1775,275.061412375,44.4639702736,100,1632,1
1774,ENST00000358393,1266.991,339.0,1466,8.23416,2.0,336.905,1,533,176.935643333,978.27,17,513,1
1946,ENST00000266025,1997.991,697.0,2197,10.735749,5.0,694.355,1,971,245.355959155,417.897917817,25,939,1
1928,ENST00000336395,2221.991,551.381546,2421,7.636652,3.0,550.25108212,1,798,210.218106536,411.385,22,760,1
9781,ENST00000358536,7108.991,295.390039,7308,1.278736,3.6,275.431450419,1,614,131.581187887,83.3062653922,133,407,1
1875,ENST00000560736,697.998,978.0,897,43.119886,7.5,981.520342325,1,1321,293.376630729,523.625,30,1274,1
1762,ENST00000378712,2690.991,596.0,2890,6.815961,10.0909090909,593.4,1,864,240.920806679,707.245645583,23,834,1
1962,ENST00000416629,1215.991,1295.218885,1415,32.779773,2.5,1293.92009582,1,1692,338.706391243,732.576323557,36,1632,1
6691,ENST00000399251,8336.991,797.354193,8536,2.943303,2.0,792.671443664,1,1075,196.55541454,51.8915118334,71,989,1
1884,ENST00000592483,232.01,312.917093,431,41.506533,7.0,311.408388367,1,510,177.146554952,423.345,18,488,1
1964,ENST00000368010,478.001,1960.0,677,126.188728,3.33333333333,1963.59,1,2442,404.536718998,430.12,44,2368,1
1955,ENST00000227503,2650.991,1570.867707,2850,18.235784,6.375,1567.17946431,1,2023,400.92425937,980.406110733,42,1968,1
1804,ENST00000328557,2364.991,911.0,2564,11.854465,1.5,910.605,1,1206,266.550660668,1069.77623591,26,1177,1
1807,ENST00000450633,1665.991,1125.0,1865,20.781313,4.4,1124.05,1,1501,317.740494593,411.900089462,33,1441,1
3338,ENST00000360016,3040.991,895.204203,3240,9.059413,1.0,893.724913128,1,1213,257.647863002,205.900024916,42,1151,1
6571,ENST00000527525,3035.991,733.839057,3235,7.438638,3.2,724.582522573,1,1184,241.384499477,155.69047108,113,965,1
1947,ENST00000216122,3334.991,1456.528849,3534,13.440564,3.0,1460.09647102,1,1887,359.908234438,600.776214001,39,1820,1
1858,ENST00000327574,2383.991,1098.0,2583,14.173947,2.25,1095.685,1,1435,303.168416635,1663.13866225,30,1398,1
6585,ENST00000359337,6151.991,2781.30733,6351,13.913178,3.0,2766.8035407,1,3837,586.99351535,205.752246971,264,3353,1
1848,ENST00000389146,1891.991,2175.886322,2091,35.392417,8.38461538462,2170.23000242,1,2748,516.932544433,633.475,51,2687,1
1846,ENST00000458477,3607.991,1645.285363,3807,14.033592,6.0,1642.77759739,1,2098,406.051585802,391.314852647,40,2048,1
6511,ENST00000393308,3993.991,402.652552,4193,3.102533,6.57142857143,400.865071748,1,650,181.537509553,64.6071428536,60,582,1
1840,ENST00000361821,2408.991,1194.531545,2608,15.260035,2.25,1188.93496864,1,1572,321.902309382,490.11,34,1510,1
1839,ENST00000373713,525.999,2861.733652,725,167.431407,1.5,2860.99902524,1,3466,538.135826073,622.925228775,54,3399,1
1945,ENST00000450235,650.998,882.0,850,41.694792,6.0,882.02,1,1207,273.632855994,933.611588082,29,1155,1
1865,ENST00000375759,12032.991,2836.803042,12232,7.255187,3.66666666667,2838.88502131,1,3438,536.31252187,397.335,54,3375,1
1941,ENST00000289921,4045.991,877.0,4245,6.670644,3.25,877.83,1,1181,252.774550199,744.214547312,27,1130,1
6463,ENST00000380406,3281.991,1265.784328,3481,11.869034,4.125,1257.90643741,1,1715,336.851819469,87.7827704044,111,1594,1
1950,ENST00000394903,2998.991,1483.0,3198,15.218052,3.6,1477.69,1,1890,374.164301236,241.297457126,38,1851,1
1835,ENST00000194118,2003.991,1387.422759,2203,21.306207,1.0,1389.65667727,1,1796,348.423199845,603.49,36,1738,1
1824,ENST00000444521,2558.991,1016.0,2758,12.218504,7.66666666667,1017.635,1,1373,304.989452857,813.31,31,1322,1
1820,ENST00000599790,1721.991,1406.826314,1921,25.142167,7.0,1406.14692066,1,1830,375.574374815,,37,1781,1
1817,ENST00000216038,1827.991,3257.273105,2027,54.83694,1.5,3259.95973447,1,4003,674.445086532,398.75,65,3934,1
1867,ENST00000465150,764.998,1206.561168,964,48.538016,4.0,1206.04780316,1,1589,320.860534738,439.274142964,34,1526,1
1939,ENST00000488633,1333.991,1295.0,1533,29.875143,1.5,1292.54,1,1698,336.543842495,523.232635866,37,1629,1
1935,ENST00000399683,733.998,780.0,933,32.703381,1.5,783.33,1,1058,241.963391874,,25,1025,1
6898,ENST00000380345,4843.991,644.164596,5043,4.09248,2.66666666667,641.149206852,1,926,203.627114793,314.790187761,74,844,1
1811,ENST00000399838,697.998,1496.0,897,65.958434,6.0,1498.17,1,1933,368.721162093,441.978661097,38,1866,1
1810,ENST00000274963,2846.991,1512.0,3046,16.344015,2.0,1513.67,1,1947,370.472926212,512.385,38,1884,1
1927,ENST00000308436,2626.991,1266.0,2826,14.830923,3.0,1263.905,1,1664,333.97194533,,36,1597,1
9691,ENST00000266095,2455.991,470.478528,2655,5.895303,5.22222222222,487.578983525,1,1160,191.766427892,241.465069444,262,679,1
1696,ENST00000394817,1723.991,1780.769577,1923,31.788192,5.09090909091,1779.6818444,1,2283,433.44758632,623.862881513,42,2213,1
1920,ENST00000290277,961.991,1015.0,1161,32.470442,2.5,1015.58,1,1347,288.528146282,196.095,30,1304,1
1904,ENST00000543587,683.998,1689.16121,883,75.999224,9.14285714286,1688.19782368,1,2163,410.822917921,780.293402931,43,2099,1
3360,ENST00000551018,647.998,1327.258387,847,63.033975,3.4,1325.3557487,1,1763,332.927433723,401.541323987,58,1658,1
1735,ENST00000336219,2313.991,2298.0,2513,30.561976,2.0,2297.23,1,2910,512.739645406,1378.32440897,52,2809,1
1732,ENST00000279068,2348.991,2229.0,2548,29.202618,2.5,2230.64,1,2793,501.002681313,2838.53121433,48,2731,1
9645,ENST00000396077,8887.991,168.797654,9105,0.584461,1.0,165.189820457,1,313,60.5608889918,18.355,57,225,1
6261,ENST00000295924,3909.991,833.875904,4109,6.563247,4.42857142857,824.353059437,1,1170,256.411361096,95.3563219984,81,1080,1
3497,ENST00000593094,800.991,506.732741,1000,19.46904,3.2,505.745842818,1,750,208.534854888,202.08,33,714,1
1713,ENST00000564529,666.998,1375.0,866,63.441151,12.5882352941,1380.01,1,1802,370.646297111,339.4,36,1750,1
1913,ENST00000556842,2243.991,1053.0,2443,14.441102,3.6,1052.53476136,1,1406,299.886781365,577.998277904,32,1352,1
3358,ENST00000258439,6066.991,1375.575965,6266,6.977571,2.0,1377.90221889,1,1771,319.317220421,309.558529674,52,1697,1
6283,ENST00000430334,5063.991,270.843149,5263,1.645955,2.66666666667,264.825013457,1,505,135.778704405,198.436907161,56,400,1
1697,ENST00000330537,4152.991,2879.396305,4352,21.337007,4.77777777778,2875.4960144,1,3619,620.267002442,1007.78740947,63,3495,1
1722,ENST00000595728,733.998,862.436065,933,36.159712,9.0,860.221324826,1,1191,285.175782241,479.575,28,1145,1
1896,ENST00000372890,1577.991,1370.0,1777,26.71832,3.66666666667,1368.78,1,1765,357.326532065,2267.18,36,1726,1
3355,ENST00000527985,2617.991,781.669713,2817,9.188576,3.0,776.201926907,1,1095,250.289309801,523.915000086,42,1026,1
1701,ENST00000371486,2894.991,1765.0,3094,18.762494,1.0,1763.75,1,2243,413.172554107,462.084487527,40,2176,1
1738,ENST00000376146,1211.991,779.511861,1411,19.793221,3.0,778.756798042,1,1081,253.833447154,517.73,26,1032,1
1711,ENST00000593525,510.0,620.870842,709,37.46485,6.5,619.474849414,1,893,232.276355519,418.55498189,23,851,1
1966,ENST00000257017,1058.991,958.0,1258,27.839818,1.5,958.395,1,1269,276.707371054,2787.38547421,28,1235,1
3501,ENST00000246151,1403.991,1533.719975,1603,33.618232,2.0,1541.19452733,1,2029,373.55639674,526.52,67,1914,1
1965,ENST00000590247,500.0,2416.0,699,148.703013,3.0,2417.54,1,2989,473.044291912,634.477667301,53,2890,1
6754,ENST00000420323,12904.991,137.456301,13104,0.327793,4.0,138.09474292,1,184,35.0429197481,,11,173,1
3365,ENST00000433948,4035.991,856.159195,4235,6.528259,1.5,858.529242857,1,1152,241.893035927,376.945686541,39,1100,1
3372,ENST00000254846,6513.991,774.079831,6713,3.657056,2.0,775.303284835,1,1040,206.514153721,223.256670269,35,981,1
1969,ENST00000372873,3921.991,1396.0,4121,10.953978,2.0,1396.265,1,1786,342.855673608,229.895954747,36,1739,1
1694,ENST00000542618,2028.991,1623.0,2228,24.616794,7.33333333333,1618.4,1,2091,416.329448651,527.327038384,40,2034,1
1908,ENST00000462296,401.004,4168.879274,600,319.936191,4.0,4168.71897428,1,4924,684.262360619,328.59,68,4852,1
1891,ENST00000591784,740.998,1119.912976,940,46.511481,8.5,1118.37576092,1,1502,323.369766781,1080.28025952,34,1441,1
5217,ENST00000573584,2716.991,1141.040077,2916,12.924262,2.0,1142.09017289,1,1453,305.856039413,512.995425518,60,1447,0
2806,ENST00000258975,1269.991,864.0,1469,20.936604,3.2,863.915,1,1140,268.437993123,1549.47821692,32,1132,0
3984,ENST00000607016,9705.991,3893.119341,9905,12.343856,2.66666666667,3893.61661503,1,4668,748.652763046,476.899480779,119,4642,0
3978,ENST00000403754,370.005,650.91459,569,54.138913,3.5,649.774573035,1,885,216.652908654,137.125,36,866,0
4905,ENST00000360726,4442.991,1829.692306,4655,12.673474,2.33333333333,1836.35374132,1,2249,405.88744803,133.750001157,75,2242,0
5223,ENST00000357043,1664.991,591.204245,1864,10.927448,3.0,593.163012008,1,863,219.080779857,92.1420905756,52,812,0
4901,ENST00000519387,763.998,0.0,963,0.0,1.0,0.416083701442,1,5,119.869609315,,0,120,0
8260,ENST00000339812,182.011,0.0,381,0.0,2.0,0.0675701634719,1,1,129.491548793,143.52150765,0,129,0
5169,ENST00000394518,13015.991,1910.839307,13215,4.517935,3.54545454545,1911.98866424,1,2347,357.204004935,162.035436966,83,2269,0
8266,ENST00000561610,1133.991,416.255787,1333,11.296498,2.5,407.981697493,1,615,195.773382128,111.088832264,65,603,0
3286,ENST00000557894,1191.991,1103.483415,1391,28.489575,3.0,1103.96512002,1,1436,307.239057338,151.15510426,43,1411,0
6764,ENST00000474237,1677.991,0.0,1877,0.0,5.33333333333,0.357488469313,1,3,126.514673101,90.135,0,126,0
2783,ENST00000381261,1987.991,769.975865,2187,11.919438,1.5,772.808539108,1,1044,242.31939388,232.645,31,1015,0
4024,ENST00000369144,5272.991,3717.429336,5472,21.695953,2.0,3715.81431089,1,4551,752.553391914,401.359471017,129,4468,0
4022,ENST00000586183,1641.991,399.906713,1841,7.495162,3.16666666667,398.118428383,1,600,189.040210117,284.216339343,31,587,0
2785,ENST00000447513,1797.991,658.613462,1997,11.272914,3.25,655.4987477,1,896,233.795667274,346.712710496,28,889,0
4021,ENST00000394456,2531.991,647.278631,2731,7.867236,2.6,645.371695243,1,904,223.710978466,421.206899416,40,869,0
5261,ENST00000394110,2694.991,814.109161,2894,9.296477,4.28571428571,808.074916112,1,1113,260.434831366,,59,1068,0
4019,ENST00000493344,1749.991,629.676187,1949,11.073236,2.66666666667,627.172738272,1,882,226.593748709,164.18,39,853,0
2788,ENST00000531916,690.998,601.152188,890,26.773217,2.5,602.248821317,1,829,218.312322698,873.944801621,26,820,0
5252,ENST00000525632,337.005,0.0,536,0.0,1.5,0.022787058618,1,1,126.15894929,212.749209576,0,126,0
4814,ENST00000394975,812.991,414.277469,1012,15.681903,4.25,416.909950518,1,612,195.67236642,136.555,35,612,0
7010,ENST00000335473,8365.991,470.999067,8565,1.73259,3.33333333333,452.082839964,1,607,149.691041407,256.348738916,40,601,0
4842,ENST00000377661,3578.991,43.190921,3778,0.371385,2.0,42.4018584967,1,155,103.909774549,231.31,20,146,0
4855,ENST00000450622,313.007,1303.603014,512,128.169457,2.75,1307.20822378,1,1589,281.240042921,625.774738038,51,1588,0
8273,ENST00000381556,3904.991,1528.247041,4104,12.043884,3.25,1528.94170652,1,1936,371.023246812,215.382879884,129,1899,0
2880,ENST00000398881,396.004,3295.15649,595,256.076146,3.5,3300.82809337,1,3894,561.773248111,348.117486885,71,3862,0
4002,ENST00000396979,1089.991,956.554519,1289,27.007225,2.5,956.393520167,1,1244,280.651309826,,44,1237,0
3998,ENST00000436769,719.998,0.0,919,0.0,6.0,0.0254179458053,1,1,138.655411753,528.794846939,0,138,0
2877,ENST00000463584,1715.991,1065.566988,1915,19.109919,2.5,1066.7150563,1,1372,299.318972453,336.551850576,36,1366,0
3839,ENST00000406775,5734.991,787.516613,5950,4.225908,2.42857142857,786.073693299,1,1013,209.10859372,105.31,33,995,0
6858,ENST00000369645,3352.991,1487.217332,3552,13.650077,3.2,1473.009837,1,1957,376.144206134,88.9566002591,125,1849,0
2809,ENST00000566931,321.007,0.0,520,0.0,2.0,0.0170368974781,1,1,128.135155188,403.309008066,0,128,0
2873,ENST00000378503,2920.991,629.204587,3120,6.629102,3.5,628.201277429,1,870,220.10155156,,28,848,0
8248,ENST00000403354,1464.991,0.0,1664,0.0,9.77777777778,0.0218947439816,1,1,144.936291239,97.4605592613,0,144,0
2859,ENST00000398982,1848.991,982.081217,2048,16.345782,5.33333333333,981.742593288,1,1297,295.585617114,594.965,37,1277,0
3860,ENST00000367309,696.998,542.715191,896,23.962569,4.55555555556,542.282769754,1,791,217.713837834,147.365527798,37,759,0
5070,ENST00000368994,1651.991,0.19827,1851,0.003694,7.0,0.16126575013,1,1,133.074484375,363.207345288,0,133,0
2838,ENST00000355040,559.999,513.252012,759,28.205665,2.2,513.11900438,1,723,201.975262862,238.965,24,715,0
5076,ENST00000347849,2272.991,996.944266,2472,13.497901,2.0,995.425591493,1,1290,284.682679171,249.58,55,1280,0
5099,ENST00000394081,2085.991,249.738393,2285,3.684393,2.5,248.713772654,1,411,156.627684648,185.17811495,30,405,0
5176,ENST00000373731,5419.991,1208.824551,5619,6.863691,4.0,1206.69385555,1,1528,304.776962967,79.1626828133,62,1511,0
5111,ENST00000263093,2161.991,615.683908,2361,8.763892,2.0,619.742049727,1,860,215.340905417,270.679180824,45,835,0
3882,ENST00000544779,3134.991,1685.613321,3334,16.546827,2.0,1683.60161601,1,2151,401.692995509,263.89,70,2085,0
6838,ENST00000258091,1716.991,3877.733809,1916,69.502924,6.0,3854.24686669,1,4711,811.450025335,,220,4665,0
8168,ENST00000592012,2318.991,476.755641,2518,6.326884,2.0,481.538399191,1,680,189.349797956,70.86495709,61,670,0
5147,ENST00000492622,6086.991,1134.106694,6286,5.733823,2.5,1137.97980739,1,1465,276.232519259,343.296503447,62,1414,0
8204,ENST00000597483,610.998,1.0,810,0.050368,2.0,1.07,1,4,125.36445145,45.5781271338,0,126,0
5148,ENST00000279227,2289.991,867.643177,2489,11.660051,3.0,872.096847611,1,1140,262.076424527,119.099179627,51,1134,0
8194,ENST00000367178,4855.991,1627.965148,5055,10.317163,3.0,1621.39074407,1,2055,384.457051194,64.8098084557,136,2005,0
2846,ENST00000311669,2357.991,1564.312198,2557,20.416174,2.25,1557.52812165,1,1966,387.930866585,637.894576368,48,1945,0
5164,ENST00000564139,2293.991,311.7243,2493,4.181884,2.33333333333,310.561983453,1,481,165.156832921,207.965,32,475,0
2848,ENST00000577511,1259.991,1888.994651,1459,46.13775,1.5,1894.66858863,1,2344,431.260533584,,53,2325,0
5172,ENST00000335999,4700.991,311.840805,4900,2.04144,1.0,312.125757143,1,477,137.057522185,64.83,31,449,0
2850,ENST00000338094,1126.991,1997.142113,1326,54.535797,2.0,1997.70356525,1,2493,451.506147178,,58,2449,0
5022,ENST00000367602,9111.991,686.422222,9311,2.318308,2.0,685.013265713,1,861,166.883885944,89.5805090737,33,851,0
8233,ENST00000432969,1038.991,0.0,1238,0.0,3.33333333333,0.220298066231,1,2,125.699696245,49.0095650462,0,125,0
2813,ENST00000507419,2087.991,1092.226272,2287,16.098191,3.0,1089.0023788,1,1399,306.949096479,,36,1395,0
8165,ENST00000258412,2171.991,171.794168,2371,2.434128,5.5,172.2372162,1,345,152.253839087,169.166677267,53,324,0
3345,ENST00000292539,2522.991,372.517687,2722,4.543853,2.5,359.79535634,1,565,181.085794576,756.883683219,27,540,0
4956,ENST00000426290,275.007,0.0,474,0.0,4.0,0.0996612007511,1,3,135.795480371,576.842161578,0,135,0
4966,ENST00000370873,796.998,1080.169098,996,41.708781,2.5,1082.03385386,1,1435,295.094237683,295.385,65,1377,0
5203,ENST00000563498,720.998,482.91825,920,20.612586,2.0,482.656863474,1,684,199.371850248,31.0305881856,39,682,0
8147,ENST00000356134,3517.991,1.0,3717,0.008748,3.0,1.05333333333,1,3,100.105414139,-14.92,0,101,0
5166,ENST00000340666,2965.991,501.834474,3165,5.206954,3.0,503.728303777,1,709,193.605723363,,39,697,0
5199,ENST00000480134,611.998,1098.811827,811,55.254293,3.66666666667,1098.3017051,1,1396,296.581663814,317.789676307,57,1394,0
2868,ENST00000262059,3064.991,1297.552058,3264,13.028327,6.7,1298.95160703,1,1675,348.117452344,503.464462899,44,1647,0
3347,ENST00000497685,781.998,0.0,981,0.0,2.5,0.0161814117369,1,1,125.356527942,288.224760432,0,125,0
2816,ENST00000358337,3880.991,1143.445468,4080,9.067047,1.5,1143.28885384,1,1447,296.272468894,286.481257607,35,1439,0
4979,ENST00000533410,1629.991,1945.360886,1829,36.728913,7.38888888889,1943.07809489,1,2427,470.423755291,333.263476564,90,2413,0
3942,ENST00000508221,1439.991,891.255399,1639,19.047392,3.0,892.124737025,1,1202,271.828720107,366.866351125,47,1163,0
3856,ENST00000592514,918.991,467.884889,1118,15.668266,5.25,466.250795614,1,678,210.608779788,163.665,31,676,0
5002,ENST00000368401,966.991,565.072405,1166,17.983525,2.0,563.677414894,1,787,214.590308843,564.610379531,41,778,0
5006,ENST00000432715,1493.991,0.0,1693,0.0,1.5,0.0245814291588,1,1,114.63955293,109.988486796,0,114,0
5011,ENST00000442998,1917.991,1111.116651,2117,17.828146,2.0,1108.6497124,1,1441,306.878726977,156.602845359,62,1415,0
2864,ENST00000526856,492.001,733.891804,691,45.904933,2.8,735.372133488,1,978,232.461212826,215.65,28,967,0
2863,ENST00000447681,602.998,497.766053,802,25.404,2.0,499.882975769,1,699,198.612832313,,23,698,0
2831,ENST00000268154,4417.991,677.586004,4617,4.719898,3.5,679.784862097,1,902,213.654769132,,26,893,0
3921,ENST00000442102,1767.991,756.720474,1967,13.171903,7.625,752.99517806,1,1039,267.137713194,131.06,43,1020,0
3512,ENST00000374199,3012.991,2143.50532,3212,21.893732,1.5,2137.07247049,1,2685,484.63319873,456.171843725,76,2621,0
4033,ENST00000257527,6281.991,1222.572471,6481,5.989221,3.6,1223.78975522,1,1541,295.988633259,192.710618787,49,1519,0
2696,ENST00000591909,817.991,896.888228,1017,33.742946,6.5,898.220176099,1,1181,281.295952335,904.735211916,32,1179,0
6958,ENST00000605930,8824.991,1726.840504,9024,6.021865,2.0,1732.84630158,1,2096,355.431804937,77.005,95,2088,0
4337,ENST00000605788,3732.991,4249.922972,3932,35.036214,4.41666666667,4248.88027124,1,5146,865.581340407,309.875262975,148,5114,0
4339,ENST00000375304,716.998,693.639867,916,29.77207,2.0,693.278874591,1,957,232.107588882,86.6181984641,43,925,0
4216,ENST00000392529,1321.991,1432.245541,1521,33.341267,3.5,1434.229751,1,1798,364.364223891,122.165,58,1798,0
8431,ENST00000278836,5727.991,1051.984051,5927,5.65197,2.5,1049.95641441,1,1332,268.038130544,14.805,91,1317,0
2688,ENST00000524418,625.998,439.013199,825,21.582289,2.83333333333,440.587258114,1,644,193.493498036,14.8870729585,23,634,0
2690,ENST00000609274,1517.991,524.83742,1717,10.640173,2.0,523.371033394,1,747,206.795368071,,25,730,0
4360,ENST00000572515,1729.991,495.205308,1929,8.809161,3.14285714286,494.790724424,1,731,204.014822844,374.18,39,698,0
2691,ENST00000527954,865.991,1181.0,1065,41.969104,3.0,1181.28,1,1500,315.596648873,755.484927845,36,1496,0
2693,ENST00000374202,1334.991,2842.540086,1534,65.527166,3.25,2839.35539707,1,3517,604.905302677,,77,3444,0
4369,ENST00000545145,4222.991,1318.337677,4422,9.60726,2.0,1325.48468868,1,1663,322.493225743,207.07209461,55,1647,0
2697,ENST00000564000,888.991,365.481438,1088,12.652057,2.8,364.981496084,1,558,184.521904025,351.465,22,549,0
4321,ENST00000565912,5596.991,779.584521,5796,4.286488,1.0,772.902031889,1,1004,217.1111483,405.286561853,38,990,0
2698,ENST00000568838,793.998,374.107802,993,14.500078,1.0,372.608873661,1,562,179.832463957,227.334252591,21,552,0
4380,ENST00000457527,1696.991,1112.644579,1896,20.177624,6.54545454545,1112.58623103,1,1479,322.832241769,235.225426965,60,1435,0
2700,ENST00000587508,1467.991,449.0,1667,9.41274,2.0,449.07,1,648,193.234195435,319.0,22,642,0
4385,ENST00000249066,2485.991,2838.437852,2685,35.137666,6.42857142857,2837.72640578,1,3577,623.868373817,133.49,122,3461,0
4395,ENST00000567076,324.007,0.0,523,0.0,2.6,0.018009804693,1,1,130.279739902,,0,130,0
4406,ENST00000320912,1849.991,1337.276228,2049,22.245625,2.0,1336.75346191,1,1705,345.22622156,147.115,61,1681,0
2703,ENST00000440448,379.005,602.670768,578,48.936004,10.9375,605.403432179,1,841,235.991249528,333.0,26,841,0
4413,ENST00000323039,2335.991,517.440837,2535,6.816832,4.2,518.013380608,1,759,206.749429171,178.22,40,724,0
4427,ENST00000449076,1810.991,179.306139,2010,3.046997,3.5,180.380798036,1,335,149.199162556,276.977000759,25,329,0
2710,ENST00000588234,673.998,1236.600505,873,56.462968,2.0,1238.53527858,1,1564,313.181949548,581.172337238,37,1551,0
4447,ENST00000544157,980.991,0.0,1180,0.0,3.0,0.0489599428515,1,3,125.166246351,312.261184418,0,125,0
3315,ENST00000572173,1665.991,1932.914202,1865,35.705328,3.0,1948.52803631,1,2442,442.335872677,277.065174242,65,2390,0
8459,ENST00000507879,1578.991,0.0,1778,0.0,4.0,0.0317563264068,1,1,122.85233156,53.835,0,122,0
4168,ENST00000216271,2487.991,155.188267,2687,1.919566,2.0,154.965120761,1,294,134.087888903,-103.416328398,22,289,0
4303,ENST00000368063,2831.991,2373.544553,3031,25.792806,6.77777777778,2332.69629614,1,2919,565.090793017,99.985,96,2897,0
4258,ENST00000497245,1814.991,695.084681,2014,11.785726,2.0,692.50793159,1,965,235.180359741,,44,927,0
2639,ENST00000514944,347.005,662.272719,546,58.734573,6.5,665.057893074,1,894,224.429859895,,25,889,0
2645,ENST00000362034,484.001,1462.567883,683,92.995746,2.0,1465.44814942,1,1802,331.021027171,414.735,37,1796,0
2648,ENST00000403396,3376.991,1198.649098,3576,10.923334,5.55555555556,1193.88251311,1,1542,327.54879461,399.33360738,39,1521,0
4283,ENST00000269097,1333.991,640.13029,1533,14.767555,2.0,636.823940024,1,869,228.147822847,307.462224762,37,864,0
4290,ENST00000413014,451.002,532.503015,650,36.335938,8.88888888889,529.12779193,1,778,227.087937602,44.1759096138,40,756,0
4293,ENST00000429344,3412.991,560.916343,3612,5.057734,4.0,559.543624009,1,765,205.685373904,127.755006514,33,765,0
3321,ENST00000411751,776.998,612.350618,976,24.253434,2.0,614.134857465,1,852,219.069790545,187.969282817,31,833,0
2656,ENST00000444799,371.005,1726.680138,570,143.227169,2.33333333333,1732.10615374,1,2092,345.951661595,,40,2078,0
4245,ENST00000267615,5866.991,844.44986,6066,4.429467,5.31578947368,840.752419358,1,1097,240.266340426,188.205,41,1081,0
8486,ENST00000371554,2474.991,1321.902761,2674,16.436864,2.5,1315.02388077,1,1678,345.635163414,79.9673326042,119,1660,0
2660,ENST00000398411,1895.991,1168.287817,2095,18.962984,2.0,1168.13922533,1,1488,315.563978284,2.9613581883,36,1483,0
