transcript_id,tcount
ENST00000450494,3
ENST00000450497,64
ENST00000378354,1
ENST00000378357,4
ENST00000378350,99
ENST00000378353,42
ENST00000378352,0
ENST00000403477,3
ENST00000378358,0
ENST00000459778,0
ENST00000218224,33
ENST00000322139,0
ENST00000530445,59
ENST00000567397,127
ENST00000452892,6
ENST00000567395,2
ENST00000582672,8
ENST00000452897,8
ENST00000452895,30
ENST00000452894,8
ENST00000530443,5
ENST00000452898,0
ENST00000601659,1
ENST00000355439,15
ENST00000382294,0
ENST00000382297,9
ENST00000382296,0
ENST00000382291,3
ENST00000582677,12
ENST00000382293,5
ENST00000382292,0
ENST00000355431,22
ENST00000355430,5
ENST00000355432,44
ENST00000382298,3
ENST00000454073,10
ENST00000454077,35
ENST00000445399,0
ENST00000454075,135
ENST00000454074,9
ENST00000589256,16
ENST00000589252,68
ENST00000589253,5
ENST00000445393,124
ENST00000602107,6
ENST00000602104,0
ENST00000602105,1
ENST00000602108,0
ENST00000558939,171
ENST00000333070,42
ENST00000518119,38
ENST00000549493,0
ENST00000518117,17
ENST00000558934,3
ENST00000558937,0
ENST00000549499,9
ENST00000518111,0
ENST00000558932,40
ENST00000553059,0
ENST00000553058,0
ENST00000584980,6
ENST00000553057,15
ENST00000584983,10
ENST00000553055,124
ENST00000421617,0
ENST00000520795,37
ENST00000514584,0
ENST00000520793,0
ENST00000520790,64
ENST00000538630,9
ENST00000520798,12
ENST00000520799,0
ENST00000468711,4
ENST00000315711,10
ENST00000315713,13
ENST00000590055,5
ENST00000315717,5
ENST00000607880,0
ENST00000323668,71
ENST00000382873,29
ENST00000382872,5
ENST00000382874,13
ENST00000607886,7
ENST00000437404,3
ENST00000420500,122
ENST00000591564,1
ENST00000266041,23
ENST00000591562,0
ENST00000419835,3
ENST00000419836,0
ENST00000419837,22
ENST00000591569,0
ENST00000591568,3
ENST00000590214,33
ENST00000265537,20
ENST00000590211,0
ENST00000590212,21
ENST00000346134,6
ENST00000425148,30
ENST00000496045,25
ENST00000332305,5
ENST00000332307,22
ENST00000332302,1
ENST00000332303,0
ENST00000224167,0
ENST00000514580,5
ENST00000340994,0
ENST00000406746,1
ENST00000506368,19
ENST00000340990,11
ENST00000340992,2
ENST00000340993,10
ENST00000506363,0
ENST00000506362,0
ENST00000272972,73
ENST00000506364,2
ENST00000335820,5
ENST00000341642,0
ENST00000335822,0
ENST00000341640,0
ENST00000593892,0
ENST00000540514,8
ENST00000377706,4
ENST00000555846,5
ENST00000593890,4
ENST00000555842,8
ENST00000555841,0
ENST00000314446,26
ENST00000342595,2
ENST00000342593,0
ENST00000555849,133
ENST00000505478,1
ENST00000505472,460
ENST00000505473,6
ENST00000462542,153
ENST00000505477,19
ENST00000427288,22
ENST00000427287,13
ENST00000427284,50
ENST00000427285,23
ENST00000427280,22
ENST00000426158,17
ENST00000432694,0
ENST00000426155,13
ENST00000426154,43
ENST00000426156,6
ENST00000426151,4
ENST00000426152,16
ENST00000543092,0
ENST00000543093,6
ENST00000370528,0
ENST00000543091,3
ENST00000543096,2
ENST00000543097,15
ENST00000543094,0
ENST00000543095,9
ENST00000556573,0
ENST00000370523,0
ENST00000370520,6
ENST00000370521,33
ENST00000370526,0
ENST00000370527,0
ENST00000370524,0
ENST00000319715,41
ENST00000506589,0
ENST00000506587,28
ENST00000506585,7
ENST00000506583,4
ENST00000506582,0
ENST00000506581,31
ENST00000399251,2
ENST00000396512,21
ENST00000399256,0
ENST00000499385,6
ENST00000379291,97
ENST00000379290,0
ENST00000379295,9
ENST00000379299,0
ENST00000504989,0
ENST00000504988,0
ENST00000380155,6
ENST00000504980,10
ENST00000504985,65
ENST00000504984,1
ENST00000504986,11
ENST00000375633,25
ENST00000343646,158
ENST00000274031,2
ENST00000274030,3
ENST00000290913,3
ENST00000455638,74
ENST00000333896,8
ENST00000483400,26
ENST00000483401,0
ENST00000333892,0
ENST00000333891,3
ENST00000483405,0
ENST00000375639,23
ENST00000343761,2
ENST00000553879,121
ENST00000553878,13
ENST00000503458,0
ENST00000503456,2
ENST00000503457,12
ENST00000503455,143
ENST00000570779,0
ENST00000553870,5
ENST00000503450,22
ENST00000503451,58
ENST00000337080,36
ENST00000432309,73
ENST00000432308,0
ENST00000233826,0
ENST00000432305,3
ENST00000309340,20
ENST00000432306,3
ENST00000432301,155
ENST00000086933,3
ENST00000584146,12
ENST00000601181,12
ENST00000398545,130
ENST00000301190,0
ENST00000537704,1
ENST00000537706,14
ENST00000537703,0
ENST00000537702,6
ENST00000431645,19
ENST00000431646,0
ENST00000431640,8
ENST00000431643,15
ENST00000431642,8
ENST00000396344,0
ENST00000396345,0
ENST00000396342,170
ENST00000373020,0
ENST00000396340,3
ENST00000399909,9
ENST00000599358,0
ENST00000599359,2
ENST00000432992,79
ENST00000399908,6
ENST00000393165,107
ENST00000599350,0
ENST00000457336,6
ENST00000373027,21
ENST00000583694,0
ENST00000478953,6
ENST00000583696,92
ENST00000478951,25
ENST00000583691,3
ENST00000268661,0
ENST00000374524,13
ENST00000537557,0
ENST00000374521,0
ENST00000393648,31
ENST00000393640,3
ENST00000392112,117
ENST00000393643,29
ENST00000607799,6
ENST00000406691,15
ENST00000531396,0
ENST00000392114,36
ENST00000531391,0
ENST00000406696,0
ENST00000392110,95
ENST00000326151,34
ENST00000326152,12
ENST00000455781,83
ENST00000531398,0
ENST00000531399,0
ENST00000607794,1
ENST00000376960,2
ENST00000376962,16
ENST00000240100,1
ENST00000240101,3
ENST00000577200,0
ENST00000204307,42
ENST00000500180,0
ENST00000439418,0
ENST00000549828,5
ENST00000346964,48
ENST00000526767,0
ENST00000439412,0
ENST00000346968,0
ENST00000439416,31
ENST00000325437,49
ENST00000499709,0
ENST00000447428,0
ENST00000395699,1
ENST00000491556,6
ENST00000491554,6
ENST00000447421,161
ENST00000395696,4
ENST00000395690,0
ENST00000395693,19
ENST00000524028,0
ENST00000524029,0
ENST00000425759,215
ENST00000585978,31
ENST00000524020,22
ENST00000524021,10
ENST00000524022,0
ENST00000524023,51
ENST00000598405,16
ENST00000236709,3
ENST00000517852,13
ENST00000517851,31
ENST00000580340,5
ENST00000580347,29
ENST00000517856,9
ENST00000517855,23
ENST00000517854,9
ENST00000517858,82
ENST00000311461,2
ENST00000218197,10
ENST00000376389,18
ENST00000273951,0
ENST00000424146,70
ENST00000311469,3
ENST00000376381,1
ENST00000424142,17
ENST00000424143,15
ENST00000530043,19
ENST00000530047,82
ENST00000530044,5
ENST00000299663,0
ENST00000530049,3
ENST00000530048,0
ENST00000299667,30
ENST00000377727,183
ENST00000299665,0
ENST00000243457,0
ENST00000594233,1
ENST00000337338,6
ENST00000594234,14
ENST00000337339,34
ENST00000373608,20
ENST00000373609,2
ENST00000337404,18
ENST00000373605,22
ENST00000373602,3
ENST00000373603,131
ENST00000373600,142
ENST00000372412,86
ENST00000525777,126
ENST00000525776,52
ENST00000525774,8
ENST00000525773,161
ENST00000525771,14
ENST00000525778,7
ENST00000551503,1
ENST00000299088,101
ENST00000559510,4
ENST00000559511,11
ENST00000299084,6
ENST00000559515,19
ENST00000476916,20
ENST00000559517,0
ENST00000472349,0
ENST00000247225,11
ENST00000247226,11
ENST00000310739,46
ENST00000547221,3
ENST00000583289,0
ENST00000542611,29
ENST00000467240,0
ENST00000467248,5
ENST00000528071,24
ENST00000528076,3
ENST00000539394,142
ENST00000539395,181
ENST00000528079,47
ENST00000539397,1
ENST00000539391,8
ENST00000539393,0
ENST00000323064,3
ENST00000260113,0
ENST00000260118,0
ENST00000254998,30
ENST00000597761,8
ENST00000323060,5
ENST00000597765,5
ENST00000597767,12
ENST00000418217,12
ENST00000482062,0
ENST00000407906,25
ENST00000418210,5
ENST00000284073,10
ENST00000431767,32
ENST00000585894,11
ENST00000578967,0
ENST00000292174,5
ENST00000362072,0
ENST00000561251,38
ENST00000455877,6
ENST00000578968,47
ENST00000320129,2
ENST00000561257,6
ENST00000253413,13
ENST00000253410,0
ENST00000512389,75
ENST00000246174,38
ENST00000441000,10
ENST00000441001,1
ENST00000441002,12
ENST00000441003,0
ENST00000441004,3
ENST00000441005,23
ENST00000441006,4
ENST00000441007,19
ENST00000352210,37
ENST00000441009,0
ENST00000443897,0
ENST00000404453,0
ENST00000443891,18
ENST00000404455,0
ENST00000326989,3
ENST00000443892,11
ENST00000546968,2
ENST00000546966,0
ENST00000546960,0
ENST00000546962,36
ENST00000359534,0
ENST00000433458,5
ENST00000359530,8
ENST00000547619,0
ENST00000020926,2
ENST00000267460,0
ENST00000284694,0
ENST00000524803,15
ENST00000524800,20
ENST00000402859,4
ENST00000284690,17
ENST00000524807,17
ENST00000357596,37
ENST00000357590,15
ENST00000377819,99
ENST00000377818,6
ENST00000377815,10
ENST00000377814,6
ENST00000377813,73
ENST00000357599,0
ENST00000377811,6
ENST00000377810,109
ENST00000413502,1
ENST00000413503,0
ENST00000413501,0
ENST00000413506,36
ENST00000413507,6
ENST00000413505,105
ENST00000423266,2
ENST00000413509,21
ENST00000513925,0
ENST00000423262,13
ENST00000477431,1
ENST00000477432,5
ENST00000286692,3
ENST00000597528,0
ENST00000433116,3
ENST00000321297,31
ENST00000357210,89
ENST00000157812,2
ENST00000440359,0
ENST00000440358,0
ENST00000440357,0
ENST00000440354,0
ENST00000440351,19
ENST00000440350,56
ENST00000403107,36
ENST00000403106,0
ENST00000478191,3
ENST00000348697,6
ENST00000351748,17
ENST00000574939,1
ENST00000574938,14
ENST00000440411,14
ENST00000478815,0
ENST00000389232,1
ENST00000389231,14
ENST00000392358,11
ENST00000257414,0
ENST00000545616,0
ENST00000445806,16
ENST00000545612,107
ENST00000356245,0
ENST00000445803,30
ENST00000356249,1
ENST00000545618,9
ENST00000545619,53
ENST00000586017,0
ENST00000586016,82
ENST00000586011,0
ENST00000495880,5
ENST00000474168,1
ENST00000479241,46
ENST00000474165,14
ENST00000374240,0
ENST00000586019,8
ENST00000586018,3
ENST00000355530,3
ENST00000355533,14
ENST00000539846,14
ENST00000355537,0
ENST00000348039,0
ENST00000374945,3
ENST00000311813,5
ENST00000348036,6
ENST00000520004,0
ENST00000520002,11
ENST00000520003,0
ENST00000520000,0
ENST00000532783,15
ENST00000280056,0
ENST00000282849,0
ENST00000374940,9
ENST00000282841,27
ENST00000417976,27
ENST00000417975,0
ENST00000557821,11
ENST00000449935,11
ENST00000428241,9
ENST00000394303,5
ENST00000417979,46
ENST00000582251,0
ENST00000431234,12
ENST00000394309,30
ENST00000395868,0
ENST00000395869,0
ENST00000395862,10
ENST00000395863,0
ENST00000395860,2
ENST00000395866,39
ENST00000395867,12
ENST00000395864,0
ENST00000463381,30
ENST00000418876,61
ENST00000587760,34
ENST00000588037,0
ENST00000587762,2
ENST00000345127,8
ENST00000605350,0
ENST00000443074,20
ENST00000345122,42
ENST00000443071,15
ENST00000443070,9
ENST00000354667,3
ENST00000354666,0
ENST00000354665,22
ENST00000354664,643
ENST00000354662,18
ENST00000392692,21
ENST00000354668,0
ENST00000519983,0
ENST00000519981,0
ENST00000519980,14
ENST00000540939,1
ENST00000519984,5
ENST00000463880,5
ENST00000482102,114
ENST00000482104,36
ENST00000396534,21
ENST00000481455,158
ENST00000507341,0
ENST00000507346,7
ENST00000507344,0
ENST00000481450,4
ENST00000507348,51
ENST00000507349,35
ENST00000222812,7
ENST00000446597,59
ENST00000446596,22
ENST00000446595,0
ENST00000446593,0
ENST00000446592,0
ENST00000392699,6
ENST00000592858,8
ENST00000446598,0
ENST00000592854,2
ENST00000400376,3
ENST00000538815,275
ENST00000593459,5
ENST00000399494,36
ENST00000593452,0
ENST00000264170,5
ENST00000592851,8
ENST00000560397,30
ENST00000560394,49
ENST00000560392,54
ENST00000560393,0
ENST00000560391,1
ENST00000560398,13
ENST00000560399,0
ENST00000569875,3
ENST00000569877,0
ENST00000414239,5
ENST00000569873,0
ENST00000414235,18
ENST00000414237,0
ENST00000414236,37
ENST00000569878,11
ENST00000569879,21
ENST00000562737,62
ENST00000489689,0
ENST00000405192,9
ENST00000562733,11
ENST00000562731,74
ENST00000405198,64
ENST00000341935,5
ENST00000224950,3
ENST00000381461,4
ENST00000381466,7
ENST00000391419,0
ENST00000381464,0
ENST00000391417,0
ENST00000381469,1
ENST00000391413,0
ENST00000391411,0
ENST00000530785,65
ENST00000324774,61
ENST00000445027,0
ENST00000445024,28
ENST00000445025,20
ENST00000445023,6
ENST00000402563,16
ENST00000452513,65
ENST00000452510,3
ENST00000452511,0
ENST00000452514,0
ENST00000445029,136
ENST00000339789,298
ENST00000339788,0
ENST00000398468,2
ENST00000455053,13
ENST00000455051,0
ENST00000307216,0
ENST00000455057,23
ENST00000455054,466
ENST00000455059,17
ENST00000608236,1
ENST00000409198,46
ENST00000464845,23
ENST00000464847,7
ENST00000464848,30
ENST00000571158,0
ENST00000595854,9
ENST00000595857,1
ENST00000372628,6
ENST00000415548,0
ENST00000379723,0
ENST00000379721,8
ENST00000566909,4
ENST00000379727,18
ENST00000368504,84
ENST00000368507,3
ENST00000379724,9
ENST00000378099,5
ENST00000463598,0
ENST00000378092,148
ENST00000378090,9
ENST00000378096,32
ENST00000378097,106
ENST00000378094,12
ENST00000448194,33
ENST00000571854,4
ENST00000566729,0
ENST00000448193,54
ENST00000448192,6
ENST00000377264,5
ENST00000566726,29
ENST00000448198,0
ENST00000566442,10
ENST00000324794,4
ENST00000571157,2
ENST00000328463,28
ENST00000600409,0
ENST00000372625,8
ENST00000377269,9
ENST00000600405,1
ENST00000600404,0
ENST00000453643,6
ENST00000463591,0
ENST00000406029,12
ENST00000406028,0
ENST00000329734,0
ENST00000332695,25
ENST00000332690,0
ENST00000345941,3
ENST00000330208,24
ENST00000456505,0
ENST00000548640,0
ENST00000249344,0
ENST00000330205,3
ENST00000548645,0
ENST00000602806,0
ENST00000602805,0
ENST00000602803,5
ENST00000602802,71
ENST00000602801,0
ENST00000495414,4
ENST00000338074,0
ENST00000602809,1
ENST00000550260,185
ENST00000449828,0
ENST00000449822,9
ENST00000550268,0
ENST00000449820,66
ENST00000449821,3
ENST00000558012,75
ENST00000558013,19
ENST00000302190,0
ENST00000558011,24
ENST00000242872,28
ENST00000553791,1
ENST00000553795,3
ENST00000553796,22
ENST00000582076,3
ENST00000429389,0
ENST00000429388,4
ENST00000514652,0
ENST00000514653,20
ENST00000514655,0
ENST00000514657,0
ENST00000429381,22
ENST00000429383,77
ENST00000429387,8
ENST00000420866,0
ENST00000420865,6
ENST00000567454,0
ENST00000567456,0
ENST00000555566,48
ENST00000420869,0
ENST00000420868,1
ENST00000399721,85
ENST00000308862,22
ENST00000359272,6
ENST00000399722,94
ENST00000295902,3
ENST00000546662,14
ENST00000383282,0
ENST00000437974,7
ENST00000437977,0
ENST00000437972,3
ENST00000338694,0
ENST00000338696,0
ENST00000306999,22
ENST00000437979,0
ENST00000598725,34
ENST00000598727,20
ENST00000549518,13
ENST00000590537,29
ENST00000590536,0
ENST00000374189,72
ENST00000549510,19
ENST00000549513,0
ENST00000549515,0
ENST00000259119,14
ENST00000269280,3
ENST00000263620,17
ENST00000263621,3
ENST00000340811,0
ENST00000340813,0
ENST00000269289,0
ENST00000263629,13
ENST00000563839,0
ENST00000506283,2
ENST00000506284,0
ENST00000517309,6
ENST00000374181,0
ENST00000506288,30
ENST00000304735,72
ENST00000304733,9
ENST00000417784,36
ENST00000374183,3
ENST00000417782,0
ENST00000272559,0
ENST00000221538,0
ENST00000504665,0
ENST00000298841,0
ENST00000554211,0
ENST00000554212,11
ENST00000542648,14
ENST00000590398,0
ENST00000460895,0
ENST00000318779,0
ENST00000427125,0
ENST00000427124,5
ENST00000590390,12
ENST00000590393,13
ENST00000542643,0
ENST00000542644,0
ENST00000542645,19
ENST00000542646,1
ENST00000542647,0
ENST00000455881,8
ENST00000455880,0
ENST00000455883,0
ENST00000434407,31
ENST00000455884,12
ENST00000557547,0
ENST00000455886,15
ENST00000426836,35
ENST00000426837,53
ENST00000426834,49
ENST00000434408,3
ENST00000426831,2
ENST00000593844,14
ENST00000539805,0
ENST00000539806,49
ENST00000539807,18
ENST00000539801,5
ENST00000539802,40
ENST00000544287,7
ENST00000513970,37
ENST00000461779,12
ENST00000513973,50
ENST00000513974,0
ENST00000544923,3
ENST00000512088,10
ENST00000512086,0
ENST00000512085,11
ENST00000512084,8
ENST00000372824,26
ENST00000372827,6
ENST00000372826,1
ENST00000372822,25
ENST00000372829,5
ENST00000531998,0
ENST00000342412,5
ENST00000543253,5
ENST00000606498,9
ENST00000606499,20
ENST00000342415,0
ENST00000505534,209
ENST00000606491,0
ENST00000505531,0
ENST00000543976,11
ENST00000025469,14
ENST00000543971,0
ENST00000275169,10
ENST00000253382,6
ENST00000577790,18
ENST00000253381,0
ENST00000328819,0
ENST00000571308,5
ENST00000242059,51
ENST00000328813,0
ENST00000594948,129
ENST00000194530,5
ENST00000543117,60
ENST00000509954,3
ENST00000543115,52
ENST00000531991,9
ENST00000509950,0
ENST00000543111,2
ENST00000509952,0
ENST00000509959,21
ENST00000543119,21
ENST00000308731,32
ENST00000308733,179
ENST00000300128,5
ENST00000308736,1
ENST00000300127,0
ENST00000319694,0
ENST00000447973,27
ENST00000430418,91
ENST00000301659,5
ENST00000447974,101
ENST00000301656,0
ENST00000430417,5
ENST00000301653,2
ENST00000473732,5
ENST00000473731,54
ENST00000473730,0
ENST00000498155,13
ENST00000513376,50
ENST00000515539,3
ENST00000515532,0
ENST00000447257,0
ENST00000582841,0
ENST00000492607,11
ENST00000270301,0
ENST00000423717,7
ENST00000462082,2
ENST00000423712,0
ENST00000423713,7
ENST00000423718,0
ENST00000423719,0
ENST00000374283,1
ENST00000374282,12
ENST00000532748,0
ENST00000437194,0
ENST00000374287,0
ENST00000437192,0
ENST00000374284,7
ENST00000532743,20
ENST00000321505,12
ENST00000532747,11
ENST00000532744,63
ENST00000437198,12
ENST00000295246,16
ENST00000377958,76
ENST00000425719,0
ENST00000217939,3
ENST00000377957,1
ENST00000377954,17
ENST00000425715,3
ENST00000377952,77
ENST00000377953,0
ENST00000377950,5
ENST00000425711,0
ENST00000392839,18
ENST00000501541,1
ENST00000392830,28
ENST00000392832,0
ENST00000392833,0
ENST00000540507,9
ENST00000392837,23
ENST00000438647,0
ENST00000399770,0
ENST00000438643,199
ENST00000438640,8
ENST00000399775,0
ENST00000358178,0
ENST00000439599,17
ENST00000358173,0
ENST00000373391,11
ENST00000439597,31
ENST00000358170,158
ENST00000439591,24
ENST00000439590,28
ENST00000398427,5
ENST00000524656,10
ENST00000246794,1
ENST00000545188,0
ENST00000441444,0
ENST00000545182,2
ENST00000535576,5
ENST00000545180,0
ENST00000545181,0
ENST00000583718,66
ENST00000478853,6
ENST00000478850,6
ENST00000583715,16
ENST00000478859,0
ENST00000012049,2
ENST00000531218,228
ENST00000283628,4
ENST00000283629,7
ENST00000597295,168
ENST00000531210,0
ENST00000531212,0
ENST00000531214,29
ENST00000475362,0
ENST00000539027,4
ENST00000298472,1
ENST00000539023,41
ENST00000327908,7
ENST00000371509,15
ENST00000371506,40
ENST00000371505,0
ENST00000371504,2
ENST00000371503,2
ENST00000371502,5
ENST00000371501,9
ENST00000371500,0
ENST00000529052,11
ENST00000285667,3
ENST00000529050,25
ENST00000529051,3
ENST00000529054,5
ENST00000370918,21
ENST00000418781,109
ENST00000396686,0
ENST00000396684,11
ENST00000418785,23
ENST00000396682,12
ENST00000396681,42
ENST00000418786,0
ENST00000409602,0
ENST00000409603,21
ENST00000409600,42
ENST00000409601,21
ENST00000409606,0
ENST00000409607,4
ENST00000409604,0
ENST00000409605,0
ENST00000400968,8
ENST00000400960,29
ENST00000400962,2
ENST00000400967,12
ENST00000370911,114
ENST00000609853,4
ENST00000609852,0
ENST00000325642,38
ENST00000609858,4
ENST00000394681,3
ENST00000394685,7
ENST00000394684,22
ENST00000394686,3
ENST00000394689,0
ENST00000394688,5
ENST00000323959,16
ENST00000226730,0
ENST00000287437,13
ENST00000443504,0
ENST00000443503,0
ENST00000534190,92
ENST00000443501,0
ENST00000443500,0
ENST00000543930,0
ENST00000543933,5
ENST00000543935,168
ENST00000443509,0
ENST00000543936,3
ENST00000375856,0
ENST00000215798,0
ENST00000215794,0
ENST00000215793,11
ENST00000215790,22
ENST00000521224,0
ENST00000521221,0
ENST00000442457,0
ENST00000442455,19
ENST00000442458,242
ENST00000536419,1
ENST00000521229,0
ENST00000522755,0
ENST00000441903,0
ENST00000441902,35
ENST00000522751,8
ENST00000441907,0
ENST00000530712,8
ENST00000441908,18
ENST00000576671,0
ENST00000400389,0
ENST00000601038,10
ENST00000400384,0
ENST00000594375,0
ENST00000576679,86
ENST00000400380,311
ENST00000400382,417
ENST00000278979,33
ENST00000375576,6
ENST00000375577,33
ENST00000395334,8
ENST00000395335,28
ENST00000395332,31
ENST00000395330,7
ENST00000395331,21
ENST00000395338,30
ENST00000375579,8
ENST00000535828,5
ENST00000535829,15
ENST00000460012,2
ENST00000535822,0
ENST00000535820,2
ENST00000535826,0
ENST00000564862,0
ENST00000460018,17
ENST00000535825,3
ENST00000367746,5
ENST00000597808,80
ENST00000525253,10
ENST00000525254,6
ENST00000367740,15
ENST00000560406,16
ENST00000560403,5
ENST00000367748,11
ENST00000367749,20
ENST00000570859,0
ENST00000476044,0
ENST00000252244,0
ENST00000252245,0
ENST00000252242,0
ENST00000414785,2
ENST00000414786,3
ENST00000414781,4
ENST00000216211,0
ENST00000414789,17
ENST00000405600,0
ENST00000216214,13
ENST00000206020,13
ENST00000523483,30
ENST00000604729,63
ENST00000523481,28
ENST00000523484,0
ENST00000403601,37
ENST00000604724,0
ENST00000397021,0
ENST00000575322,3
ENST00000547137,21
ENST00000547131,8
ENST00000547133,10
ENST00000358945,0
ENST00000562814,0
ENST00000355282,0
ENST00000355283,13
ENST00000355280,13
ENST00000355281,0
ENST00000355286,0
ENST00000355285,0
ENST00000355288,0
ENST00000355289,0
ENST00000485157,0
ENST00000397029,5
ENST00000445105,0
ENST00000445101,0
ENST00000445102,3
ENST00000445108,5
ENST00000526509,0
ENST00000526508,83
ENST00000368291,72
ENST00000326828,0
ENST00000368297,41
ENST00000368299,75
ENST00000352397,6
ENST00000562803,10
ENST00000352393,236
ENST00000352392,59
ENST00000369160,1
ENST00000369161,1
ENST00000369162,13
ENST00000369163,3
ENST00000361379,19
ENST00000369167,4
ENST00000369168,4
ENST00000369169,0
ENST00000361377,26
ENST00000361371,7
ENST00000361373,1
ENST00000218075,0
ENST00000529880,8
ENST00000529882,38
ENST00000529887,11
ENST00000529886,5
ENST00000546192,52
ENST00000570571,21
ENST00000357410,4
ENST00000544447,0
ENST00000544440,11
ENST00000544441,14
ENST00000544442,24
ENST00000544443,0
ENST00000423485,3
ENST00000419664,0
ENST00000423487,3
ENST00000419661,63
ENST00000419660,34
ENST00000419662,0
ENST00000444274,0
ENST00000290585,0
ENST00000510158,4
ENST00000356641,10
ENST00000444272,19
ENST00000510153,0
ENST00000503690,0
ENST00000510151,0
ENST00000510150,0
ENST00000444278,0
ENST00000510156,314
ENST00000510155,0
ENST00000510154,21
ENST00000527670,8
ENST00000527671,3
ENST00000527672,8
ENST00000527673,44
ENST00000397764,7
ENST00000564537,32
ENST00000224337,12
ENST00000609181,88
ENST00000316637,32
ENST00000316634,15
ENST00000252207,33
ENST00000250489,9
ENST00000267169,70
ENST00000429416,10
ENST00000470467,9
ENST00000267163,9
ENST00000470465,13
ENST00000382643,0
ENST00000382641,23
ENST00000382647,10
ENST00000219302,6
ENST00000591934,65
ENST00000591935,250
ENST00000591938,18
ENST00000591939,1
ENST00000472264,9
ENST00000399179,9
ENST00000344157,4
ENST00000344150,5
ENST00000344158,0
ENST00000506738,0
ENST00000506739,0
ENST00000506731,7
ENST00000506732,0
ENST00000506736,21
ENST00000380894,0
ENST00000380897,0
ENST00000223641,0
ENST00000223642,3
ENST00000251758,106
ENST00000380898,0
ENST00000441941,247
ENST00000314672,0
ENST00000314673,28
ENST00000314674,32
ENST00000314675,30
ENST00000441940,14
ENST00000541674,0
ENST00000274242,6
ENST00000541676,22
ENST00000502392,1
ENST00000502393,10
ENST00000502390,0
ENST00000431400,5
ENST00000502396,0
ENST00000502397,3
ENST00000502394,31
ENST00000228347,3
ENST00000265148,4
ENST00000502399,103
ENST00000601387,64
ENST00000441949,1
ENST00000441948,23
ENST00000324932,10
ENST00000421882,0
ENST00000380270,5
ENST00000380272,0
ENST00000380274,2
ENST00000380277,3
ENST00000380276,10
ENST00000507066,1
ENST00000507065,3
ENST00000418888,22
ENST00000507061,10
ENST00000349847,0
ENST00000440718,47
ENST00000349841,10
ENST00000507069,0
ENST00000222990,18
ENST00000446258,35
ENST00000314099,0
ENST00000446256,4
ENST00000446250,17
ENST00000443357,6
ENST00000339664,4
ENST00000433211,5
ENST00000336906,3
ENST00000510978,0
ENST00000336904,0
ENST00000336905,3
ENST00000510975,0
ENST00000336909,31
ENST00000587261,58
ENST00000587260,28
ENST00000461209,47
ENST00000556928,0
ENST00000593391,0
ENST00000593393,16
ENST00000593397,27
ENST00000556922,25
ENST00000556923,0
ENST00000556924,16
ENST00000556927,0
ENST00000326019,1
ENST00000601382,0
ENST00000584513,4
ENST00000584517,0
ENST00000521255,0
ENST00000521256,0
ENST00000488699,25
ENST00000449162,5
ENST00000488690,0
ENST00000565333,226
ENST00000536624,2
ENST00000565331,6
ENST00000536626,32
ENST00000536621,0
ENST00000536620,210
ENST00000565335,56
ENST00000536622,6
ENST00000565338,145
ENST00000536628,23
ENST00000343218,2
ENST00000452499,2
ENST00000343213,23
ENST00000343210,120
ENST00000452494,0
ENST00000343216,0
ENST00000343217,19
ENST00000343214,64
ENST00000452490,0
ENST00000412508,16
ENST00000328345,3
ENST00000328344,4
ENST00000542103,12
ENST00000412503,15
ENST00000412505,133
ENST00000412504,24
ENST00000412507,2
ENST00000608379,1
ENST00000608377,0
ENST00000608374,3
ENST00000608373,1
ENST00000608372,0
ENST00000344979,0
ENST00000289316,1
ENST00000379904,3
ENST00000395980,17
ENST00000368703,0
ENST00000277475,6
ENST00000578072,0
ENST00000578071,92
ENST00000368701,6
ENST00000458406,149
ENST00000458404,1
ENST00000458405,0
ENST00000449787,0
ENST00000368707,16
ENST00000449785,36
ENST00000458408,2
ENST00000515806,4
ENST00000607494,0
ENST00000302017,2
ENST00000585644,3
ENST00000450655,4
ENST00000529008,16
ENST00000585649,4
ENST00000360578,9
ENST00000360579,13
ENST00000483786,21
ENST00000367709,12
ENST00000517400,0
ENST00000418770,3
ENST00000517402,0
ENST00000517403,18
ENST00000525292,0
ENST00000517407,1
ENST00000434197,23
ENST00000434194,0
ENST00000434192,0
ENST00000418772,33
ENST00000463501,7
ENST00000436909,6
ENST00000436908,23
ENST00000372072,9
ENST00000436901,3
ENST00000436905,0
ENST00000372073,9
ENST00000376515,3
ENST00000332712,0
ENST00000332710,0
ENST00000376511,3
ENST00000376510,0
ENST00000332715,6
ENST00000376512,25
ENST00000548567,415
ENST00000548565,15
ENST00000548564,21
ENST00000548563,120
ENST00000548560,7
ENST00000433922,33
ENST00000537998,0
ENST00000537992,3
ENST00000537995,15
ENST00000537996,0
ENST00000433927,0
ENST00000539105,0
ENST00000539107,51
ENST00000539106,80
ENST00000396638,9
ENST00000379624,35
ENST00000606727,0
ENST00000478381,26
ENST00000491903,0
ENST00000606723,0
ENST00000491906,7
ENST00000491908,6
ENST00000416333,80
ENST00000416330,6
ENST00000416337,11
ENST00000416334,5
ENST00000507856,3
ENST00000507857,0
ENST00000507855,10
ENST00000507853,0
ENST00000507851,20
ENST00000337299,0
ENST00000312051,4
ENST00000610153,47
ENST00000610154,11
ENST00000610158,0
ENST00000543483,6
ENST00000543482,8
ENST00000543485,0
ENST00000543484,0
ENST00000435245,1
ENST00000359282,712
