,transcript_id,EffectiveLength,NumReads,Length,TPM,eq_param,mean,faulty,count,predict_diff,diff,new_std,new_mean,new_deviation
9141,ENST00000286452,3327.991,7.559948,3527,0.069908,4.0,7.70239269224,0,7,-22.9142435888,-0.702392692239,4,-15,5
1342,ENST00000495273,5400.991,51.530038,5600,0.293616,3.8,47.8378240835,0,63,-34.089305114,15.1621759165,9,13,5
10482,ENST00000607794,1066.991,7.0,1266,0.201897,1.0,6.94,0,7,-11.3768344519,0.06,2,-4,5
6549,ENST00000601673,1752.991,7.2088,1952,0.126554,3.5,7.47432267397,0,9,-9.23367997369,1.52567732603,2,-1,5
4401,ENST00000427914,2085.991,21.228957,2285,0.313191,1.5,21.723720823,0,26,-17.4625682627,4.27627917696,4,4,5
10460,ENST00000394009,2906.991,18.177585,3106,0.192436,2.66666666667,18.1085032009,0,18,-21.5591519353,-0.108503200937,4,-3,5
2373,ENST00000311331,4041.991,55.441693,4241,0.422118,2.0,55.2796492426,0,65,-28.4779397533,9.72035075743,7,26,5
5310,ENST00000393130,1965.991,13.0,2165,0.203496,3.0,13.39,0,16,-12.2180025891,2.61,3,1,5
8008,ENST00000430996,626.998,1.543722,826,0.07577,1.5,1.55477130364,0,1,-6.14561289078,-0.554771303639,1,-4,5
2109,ENST00000228850,2819.991,9e-06,3019,0.0,3.0,4.45467663423,0,14,-25.3002177213,9.54532336577,6,-20,5
8924,ENST00000284563,2656.991,11.925338,2856,0.138125,2.5,12.0988326628,0,13,-20.9341482087,0.901167337194,4,-8,5
10479,ENST00000438894,335.006,2.0,534,0.183726,1.0,1.965,0,2,-5.01238163471,0.035,1,-3,5
8206,ENST00000303129,1941.991,16.297972,2141,0.258273,1.0,16.5197697798,0,18,-18.5608665289,1.48023022019,4,-2,5
2896,ENST00000369862,2029.991,23.928813,2229,0.362761,1.0,24.4116311043,0,31,-18.2459907691,6.58836889571,5,6,5
5692,ENST00000609602,1928.991,12.0,2128,0.191445,2.0,11.4838680786,0,14,-15.1337827475,2.51613192137,3,-3,5
6736,ENST00000506491,6366.991,48.415692,6566,0.234016,3.25,47.196062041,0,53,-47.6403303532,5.803937959,10,0,5
3100,ENST00000383836,8456.991,32.75826,8656,0.119206,2.0,20.5826838954,0,40,-69.5189634481,19.4173161046,16,-48,5
3084,ENST00000535209,4441.991,13.369648,4641,0.092627,2.0,13.9401668077,0,6,-40.4313746816,-7.94016680767,6,-26,5
4772,ENST00000374195,2055.991,17.345317,2255,0.25963,2.5,16.6299477129,0,20,-13.5290768883,3.37005228711,3,3,5
10291,ENST00000433882,367.005,1.0,566,0.083853,1.0,1.04,0,1,-5.48999748583,-0.04,1,-4,5
5300,ENST00000524230,2750.991,8.859873,2950,0.099113,3.0,7.45995659512,0,11,-19.6977736377,3.54004340488,4,-12,5
599,ENST00000269185,3375.991,14.365919,3575,0.130956,4.8,13.446066141,0,23,-18.6678015396,9.55393385903,5,-5,5
5542,ENST00000338799,3135.991,6.78822,3335,0.066615,6.0,6.53918659309,0,9,-13.6711393427,2.46081340691,3,-7,5
10494,ENST00000517732,363.005,3.0,562,0.254332,1.0,3.035,0,3,-5.19547074311,-0.035,1,-2,5
9745,ENST00000602385,342.005,1.0,541,0.089983,1.0,1.085,0,1,-5.2712684604,-0.085,1,-4,5
6551,ENST00000487179,2388.991,9.05305,2588,0.11662,2.5,7.54074633612,0,10,-17.8213672487,2.45925366388,4,-10,5
2351,ENST00000335056,3198.991,33.0,3398,0.317464,3.66666666667,32.915,0,41,-18.1740400468,8.085,5,14,5
2092,ENST00000445000,2604.991,7.776105,2804,0.091865,3.0,5.70672807634,0,13,-18.0583523857,7.29327192366,5,-12,5
7994,ENST00000320057,4274.991,7.270804,4474,0.052341,5.0,5.204358165,0,7,-27.4888193916,1.795641835,5,-22,5
4948,ENST00000409093,2047.991,3.450529,2247,0.05185,2.75,3.33073077931,0,6,-15.3103661189,2.66926922069,3,-11,5
5260,ENST00000261560,3723.991,43.359975,3923,0.358322,2.0,42.6369445535,0,48,-27.185135269,5.36305544647,6,15,5
164,ENST00000558090,6001.991,121.0,6201,0.620416,3.0,121.18,0,141,-32.5538171683,19.82,10,88,5
491,ENST00000453919,2210.991,0.0,2410,0.0,5.6,1.83475197202,0,9,-8.32003838378,7.16524802798,3,-6,5
1104,ENST00000335475,1959.991,8.700063,2159,0.136603,3.5,8.4678883507,0,14,-10.7395039462,5.5321116493,3,-2,5
4690,ENST00000527524,5602.991,31.762478,5802,0.174457,1.5,31.6239468407,0,23,-50.0416512612,-8.62394684067,9,-18,4
3314,ENST00000330287,2420.991,32.647961,2620,0.415008,1.5,33.3090163993,0,42,-18.8479081395,8.69098360066,7,14,4
3376,ENST00000411657,2062.991,3.231042,2262,0.048199,4.2,3.37560731632,0,7,-10.3925157551,3.62439268368,3,-7,4
8463,ENST00000338883,4435.991,19.624805,4635,0.136147,5.0,17.6500114097,0,16,-26.9151344472,-1.65001140969,6,-9,4
2863,ENST00000406856,2978.991,0.0,3178,0.0,2.33333333333,3.26901489093,0,14,-28.6210285266,10.7309851091,8,-25,4
9459,ENST00000543753,756.998,2.596935,956,0.105575,2.0,1.17443288768,0,1,-4.63293992875,-0.174432887675,1,-3,4
1816,ENST00000298943,2293.991,45.0,2493,0.60369,2.0,45.53,0,56,-13.5425918305,10.47,6,31,4
7544,ENST00000371070,4364.991,15.311539,4564,0.107951,4.33333333333,14.467743128,0,12,-30.0502799892,-2.46774312801,6,-15,4
10695,ENST00000280325,1005.991,1.0,1205,0.030591,3.0,1.01,0,1,-4.5514606402,-0.01,1,-3,4
1818,ENST00000523870,293.007,4.0,492,0.420121,2.0,4.055,0,7,-0.814206987768,2.945,1,3,4
107,ENST00000263087,3658.991,92.0,3858,0.773784,1.0,91.155,0,109,-21.3824496067,17.845,9,69,4
1821,ENST00000377255,4599.991,70.774098,4799,0.47349,2.0,70.7443979515,0,87,-31.3031995087,16.2556020485,10,39,4
9804,ENST00000380342,1378.991,5.0,1578,0.111584,2.5,4.84,0,5,-9.29335263639,0.16,2,-4,4
7450,ENST00000295605,2179.991,4.595823,2379,0.064879,2.5,5.13353107687,0,7,-17.7025552291,1.86646892313,4,-12,4
2290,ENST00000369049,1725.991,16.0,1925,0.285282,2.5,15.4704987677,0,22,-10.619238845,6.52950123232,4,4,4
583,ENST00000316981,7122.991,170.557604,7322,0.736888,2.5,168.972555374,0,196,-35.4206951926,27.0274446259,14,133,4
2293,ENST00000539745,378.005,8.0,577,0.651307,1.0,8.045,0,12,-4.7004493234,3.955,2,3,4
9515,ENST00000580048,3263.991,31.173285,3463,0.293918,2.0,30.3706570731,0,31,-24.7738413274,0.629342926929,6,5,4
2400,ENST00000353234,6964.991,84.678111,7164,0.374148,3.4,83.5361884414,0,103,-46.4776048523,19.4638115586,14,37,4
3306,ENST00000562322,339.005,7.0,538,0.635455,1.0,6.885,0,10,-4.3950917788,3.115,2,2,4
6198,ENST00000302550,4008.991,59.923649,4208,0.459998,2.0,59.8498074531,0,65,-27.3970763372,5.15019254694,8,32,4
8285,ENST00000514198,285.007,3.96596,496,0.428238,2.0,4.21754519291,0,5,-8.60174422819,0.782454807085,2,-4,4
9512,ENST00000417684,1620.991,4.0,1820,0.07594,3.5,3.795,0,4,-8.21032008283,0.205,2,-4,4
10337,ENST00000413796,251.009,3.0,450,0.367811,1.0,3.055,0,3,-4.16886912142,-0.055,1,-1,4
4775,ENST00000366644,595.998,2.088017,795,0.107816,1.0,2.12732324808,0,4,-7.58737417363,1.87267675192,2,-5,4
10346,ENST00000610279,1022.991,2.0,1222,0.060166,3.0,2.045,0,2,-4.57605116984,-0.045,1,-2,4
10773,ENST00000610276,477.001,1.0,676,0.064517,1.5,0.995,0,1,-4.73518179181,0.005,1,-3,4
2405,ENST00000368811,1002.991,11.981166,1202,0.367617,1.0,12.0920575742,0,18,-10.0310866314,5.90794242583,4,2,4
4857,ENST00000272273,2011.991,3.141279,2211,0.048048,5.0,2.69843185614,0,1,-6.66604108876,-1.69843185614,1,-3,4
7960,ENST00000409416,3230.991,13.953355,3430,0.132903,5.25,13.5115917376,0,15,-15.9450268596,1.48840826238,4,-2,4
6546,ENST00000505448,3049.991,33.0,3249,0.332973,2.75,33.985,0,37,-20.6369095846,3.015,5,13,4
8652,ENST00000371717,1884.991,7.292855,2084,0.119064,2.5,7.78320738458,0,7,-14.2794801473,-0.783207384581,3,-6,4
5940,ENST00000571340,1942.991,21.0,2142,0.332615,2.5,21.03,0,24,-12.205318054,2.97,4,8,4
2334,ENST00000606629,1236.991,11.0,1436,0.273665,2.5,10.755,0,15,-6.83443432605,4.245,3,3,4
827,ENST00000328796,1169.991,5.0,1369,0.131517,3.0,4.29028377605,0,8,-5.10148812547,3.70971622395,2,0,4
2362,ENST00000264914,5127.991,83.912315,5327,0.503583,4.0,84.0607598935,0,98,-26.9974726745,13.9392401065,10,57,4
9851,ENST00000609434,735.998,5.0,935,0.209067,1.0,4.855,0,5,-8.40613730509,0.145,2,-3,4
10749,ENST00000314218,3044.991,15.135347,3244,0.152968,2.33333333333,14.0303704949,0,14,-24.0838280109,-0.030370494918,5,-10,4
5386,ENST00000394691,4196.991,40.0,4396,0.293302,4.0,38.2606682734,0,44,-24.6362909025,5.73933172663,7,13,4
2979,ENST00000344041,6421.991,59.173343,6621,0.283563,2.0,50.3315243723,0,70,-46.4070664738,19.6684756277,15,3,4
3326,ENST00000251473,2527.991,16.0,2727,0.194777,2.0,13.8285551076,0,21,-19.4087813446,7.17144489241,6,-5,4
7138,ENST00000482457,2739.991,19.0,2939,0.213402,4.5,19.12,0,21,-13.2225211632,1.88,4,5,4
233,ENST00000586301,1166.991,4.0,1366,0.105484,3.0,4.025,0,8,-5.65846210851,3.975,2,-1,4
818,ENST00000301194,1888.991,7.159805,2088,0.116645,4.0,6.31196740381,0,12,-8.14006466075,5.68803259619,3,-1,4
10299,ENST00000441085,324.007,3.0,523,0.284945,1.0,2.94,0,3,-4.773171869,0.06,1,-1,4
2543,ENST00000486180,1350.991,13.777366,1550,0.313839,2.5,13.9295058371,0,19,-7.70938980445,5.07049416289,3,6,4
5382,ENST00000606908,967.991,14.0,1167,0.445092,1.0,14.17,0,17,-9.39686967399,2.83,3,4,4
813,ENST00000337400,1841.991,0.059759,2041,0.000998,5.4,1.09781425914,0,6,-4.90871118864,4.90218574086,2,-3,4
1779,ENST00000328046,6072.991,162.0,6272,0.820929,1.5,162.17,0,182,-31.245054113,19.83,13,130,4
4076,ENST00000424811,2949.991,20.906299,3149,0.218097,1.5,20.7684635038,0,29,-25.6896717506,8.23153649624,8,-4,4
3323,ENST00000355774,7696.991,0.064975,7896,0.00026,4.83333333333,20.9055902871,0,51,-76.5209619061,30.0944097129,25,-55,4
4417,ENST00000394705,1915.991,27.0,2115,0.433674,1.5,27.03,0,32,-14.5216345762,4.97,5,12,4
7404,ENST00000432866,1214.991,3.0,1414,0.075987,2.5,2.111802819,0,3,-7.59118031971,0.888197180995,2,-5,4
10763,ENST00000262722,2051.991,1.0,2251,0.014997,6.0,1.005,0,1,-4.06815999685,-0.005,1,-3,4
8465,ENST00000607837,1988.991,16.0,2188,0.24756,1.0,15.935,0,17,-18.912227232,1.065,4,-2,4
8067,ENST00000512097,3016.991,7.548555,3216,0.076999,2.5,6.79089636554,0,9,-24.7506446163,2.20910363446,6,-17,4
10704,ENST00000222481,1166.991,7.0,1366,0.184597,2.0,7.025,0,7,-8.78321180162,-0.025,2,-1,4
2956,ENST00000295269,3938.991,84.0,4138,0.656277,1.0,83.595,0,95,-25.8179397936,11.405,9,57,4
3318,ENST00000262995,7781.991,163.085954,7981,0.644939,3.83333333333,161.009027628,0,176,-38.1805156273,14.9909723717,12,122,4
442,ENST00000525975,3468.991,0.0,3668,0.0,4.0,1.78443676726,0,22,-26.605436781,20.2155632327,10,-24,4
6171,ENST00000608041,252.009,3.0,451,0.366352,1.5,2.89,0,4,-2.27103255004,1.11,1,0,4
3335,ENST00000471562,2654.991,0.0,2854,0.0,5.16666666667,1.67340046221,0,8,-14.2154324614,6.32659953779,5,-12,4
1733,ENST00000435842,1749.991,13.0,1949,0.228613,2.5,11.5966858628,0,18,-10.8744362236,6.4033141372,4,0,4
98,ENST00000320239,6405.991,114.0,6605,0.547661,3.6,110.142577037,0,139,-33.3352848807,28.8574229634,14,76,4
6107,ENST00000380958,2633.991,14.360267,2833,0.16778,2.0,13.9677266944,0,18,-21.7644325342,4.03227330559,6,-7,4
4589,ENST00000291592,2329.991,41.0,2529,0.54153,1.0,41.755,0,48,-18.3512462214,6.245,6,23,4
9857,ENST00000561560,330.007,3.0,529,0.279764,1.0,3.12,0,3,-4.93212515703,-0.12,1,-1,4
237,ENST00000446349,8430.991,202.0,8630,0.737337,4.0,201.264345539,0,229,-37.663064513,27.735654461,14,163,4
8642,ENST00000493094,1637.991,4.961658,1837,0.09322,2.33333333333,5.11024890403,0,6,-12.6446716241,0.889751095967,3,-7,4
4069,ENST00000544180,2496.991,8.90628,2696,0.109767,2.33333333333,10.3398035161,0,17,-21.2056306399,6.66019648394,6,-10,4
6540,ENST00000479232,353.005,0.0,552,0.0,1.5,0.357791259188,0,1,-3.84674045513,0.642208740812,1,-3,4
10314,ENST00000594089,253.009,3.0,452,0.364904,1.0,2.935,0,3,-4.11817760221,0.065,1,-1,4
4096,ENST00000335621,1314.991,13.411191,1514,0.313861,2.0,13.2493714467,0,17,-9.0521168937,3.7506285533,3,4,4
1702,ENST00000296933,4339.991,31.937682,4539,0.226468,3.33333333333,31.0460275146,0,52,-30.4052081465,20.9539724854,13,0,4
6274,ENST00000295500,3730.991,75.0,3930,0.618629,1.0,75.63,0,81,-25.9793294708,5.37,8,49,4
8037,ENST00000431102,4549.991,11.492731,4749,0.077733,3.4,8.83279995976,0,6,-34.9217165837,-2.83279995976,8,-26,4
417,ENST00000376477,3106.991,58.743558,3306,0.581853,2.5,58.8486783048,0,74,-17.0168351573,15.1513216952,8,41,4
6156,ENST00000368667,2216.991,18.413576,2416,0.255604,2.0,16.7290314684,0,20,-16.1888834576,3.27096853156,5,0,4
6194,ENST00000493325,916.991,3.0,1116,0.100681,3.125,2.7525,0,4,-2.7443921715,1.2475,1,0,4
9646,ENST00000603464,652.998,2.0,852,0.094256,2.0,2.13,0,2,-4.58813145496,-0.13,1,-2,4
3074,ENST00000396058,4099.991,26.353655,4299,0.197811,3.2,26.1036131798,0,38,-29.8810191869,11.8963868202,9,-3,4
4833,ENST00000553023,367.005,5.657429,566,0.474395,1.0,5.69042785614,0,8,-4.89496905311,2.30957214386,2,0,4
2817,ENST00000505231,3956.991,50.185572,4156,0.390307,3.5,50.7459508203,0,60,-23.5581763585,9.2540491797,7,27,4
4782,ENST00000542485,2162.991,10.0,2362,0.142278,4.0,9.79806574508,0,13,-10.7270994832,3.20193425492,3,0,4
7318,ENST00000421646,2396.991,3.641863,2596,0.046757,5.0,3.63066796049,0,5,-10.6490500055,1.36933203951,3,-7,4
8332,ENST00000550600,1496.991,5.152257,1696,0.105918,3.0,5.18433389368,0,6,-8.73235531113,0.815666106321,2,-3,4
6318,ENST00000588267,1743.991,5.654952,1943,0.099788,3.0,6.0821708503,0,8,-11.3179754444,1.9178291497,3,-5,4
8552,ENST00000556489,2563.991,12.385838,2763,0.148663,2.5,11.5695383752,0,13,-19.3655138434,1.43046162478,5,-7,4
8549,ENST00000321453,2698.991,5.070498,2898,0.057815,4.5,4.88245958844,0,6,-15.1080244397,1.11754041156,4,-10,4
5101,ENST00000341509,2947.991,14.863825,3147,0.155166,3.0,12.5658122121,0,17,-20.0722723015,4.43418778795,5,-7,4
2001,ENST00000372040,1780.991,2.75163,1980,0.047547,4.25,2.04939261685,0,5,-7.01037521878,2.95060738315,2,-4,4
4615,ENST00000371940,5525.991,66.609216,5725,0.370952,2.0,66.7673713931,0,77,-41.3216194796,10.2326286069,11,25,4
4395,ENST00000375221,5727.991,25.0,5927,0.134317,5.57142857143,18.2253370015,0,29,-33.9575482587,10.7746629985,11,-15,4
739,ENST00000268719,4037.991,85.453261,4237,0.651263,2.0,85.7489957974,0,104,-23.3058560128,18.2510042026,10,62,4
1993,ENST00000344386,1609.991,2.237432,1809,0.042768,4.0,3.0796386775,0,8,-7.18993508345,4.9203613225,3,-4,4
545,ENST00000378128,2303.991,0.0,2503,0.0,5.06666666667,1.60288887744,0,10,-11.0459979766,8.39711112256,4,-9,4
6159,ENST00000394897,3137.991,19.0,3337,0.186335,3.0,15.9381589099,0,20,-20.7821891935,4.06184109011,6,-4,4
669,ENST00000262895,3293.991,24.0,3493,0.224224,3.0,19.42597588,0,36,-20.5710832045,16.57402412,9,-1,4
4611,ENST00000366512,2222.991,12.290892,2422,0.170153,2.0,12.9533339518,0,19,-18.6633025807,6.0466660482,6,-5,4
2504,ENST00000301599,675.998,6.0,875,0.273148,2.0,5.69845625427,0,9,-3.95424431123,3.30154374573,2,1,4
5950,ENST00000416845,225.01,3.0,424,0.410311,1.0,2.9,0,4,-3.85047833231,1.1,1,0,4
6464,ENST00000337911,1336.991,4.252807,1536,0.09789,2.33333333333,4.4649400301,0,3,-9.82111466416,-1.4649400301,2,-5,4
6344,ENST00000443913,585.998,0.0,785,0.0,1.5,1.53501516384,0,3,-6.84170476327,1.46498483616,2,-5,4
2837,ENST00000522939,445.002,7.0,644,0.484093,1.0,6.705,0,10,-5.24368591258,3.295,2,1,4
5830,ENST00000472383,457.001,8.0,656,0.538724,1.0,7.985,0,10,-5.37654084878,2.015,2,2,4
553,ENST00000606279,803.991,20.0,1003,0.765547,1.0,20.51,0,29,-7.07173033046,8.49,4,13,4
10492,ENST00000606641,1617.991,3.0,1817,0.057061,4.66666666667,2.96,0,3,-4.21756231738,0.04,1,-1,4
5235,ENST00000379982,5337.991,75.987879,5537,0.438086,2.5,75.6646365965,0,83,-35.6751822293,7.33536340347,9,39,4
5881,ENST00000317814,479.001,1.114531,678,0.071606,2.0,1.7104177619,0,3,-3.26968074977,1.2895822381,1,-1,4
10488,ENST00000356530,298.007,2.0,497,0.206536,1.0,1.97,0,2,-4.66234856902,0.03,1,-2,4
2074,ENST00000345162,4362.991,15.585735,4562,0.109935,2.66666666667,13.4018977731,0,33,-35.2569048112,19.5981022269,13,-21,4
5882,ENST00000555038,1596.991,11.0,1796,0.211974,2.5,10.97,0,13,-10.4957029491,2.03,3,0,4
9912,ENST00000429666,415.003,4.0,614,0.296621,1.5,3.88,0,4,-3.65725416707,0.12,1,0,4
2833,ENST00000230792,3292.991,45.769019,3492,0.427734,1.5,46.1681100319,0,57,-24.9537766709,10.8318899681,8,21,4
4164,ENST00000307063,3143.991,36.705947,3343,0.359293,2.0,36.3828677607,0,44,-22.8758139497,7.61713223933,7,13,4
158,ENST00000369787,3470.991,47.59539,3670,0.421992,2.0,47.7153135952,0,75,-24.4105605887,27.2846864048,13,23,4
2069,ENST00000373664,5484.991,97.107,5684,0.544838,2.25,97.7052555351,0,119,-34.7368669529,21.2947444649,14,62,4
3131,ENST00000561928,2348.991,24.0,2548,0.314429,2.0,23.995,0,30,-17.4689053414,6.005,5,6,4
9677,ENST00000562040,273.007,1.0,472,0.112725,1.0,1.095,0,1,-4.6050840738,-0.095,1,-3,4
6532,ENST00000427538,970.991,3.0,1170,0.095082,3.5,3.045,0,4,-2.08546632124,0.955,1,0,4
2118,ENST00000578927,2027.991,11.0,2227,0.166924,4.5,11.135,0,16,-7.59627391133,4.865,3,3,4
3095,ENST00000561150,369.005,4.0,568,0.333596,2.0,3.765,0,6,-1.34581583423,2.235,1,2,4
2120,ENST00000410104,5595.991,130.0,5795,0.714923,1.0,131.12,0,148,-34.7024825543,16.88,11,96,4
8571,ENST00000505019,6452.991,70.289737,6652,0.335215,3.0,70.8100803949,0,68,-46.4193866847,-2.81008039493,11,24,4
7855,ENST00000487349,2979.991,24.0,3179,0.24785,2.0,23.6161754184,0,26,-23.4832785302,2.38382458158,6,0,4
5953,ENST00000473233,4548.991,23.268629,4748,0.157416,3.75,19.0197809591,0,25,-30.6115335109,5.9802190409,9,-11,4
2485,ENST00000354448,7876.991,135.034176,8076,0.527565,2.5,130.871446973,0,150,-47.8756986126,19.1285530268,14,82,4
3146,ENST00000366600,1815.991,24.161488,2015,0.409452,1.5,23.6555742558,0,30,-13.729016107,6.34442574422,5,9,4
687,ENST00000322773,6032.991,109.729657,6232,0.559737,2.0,101.490458091,0,127,-33.7193216104,25.5095419092,14,67,4
4875,ENST00000457348,2339.991,39.642908,2539,0.521368,1.0,39.3464230149,0,45,-18.0869822408,5.65357698505,6,21,4
3149,ENST00000312019,1774.991,9.0,1974,0.156041,4.0,9.315,0,13,-7.35734750276,3.685,3,1,4
2835,ENST00000536379,1513.991,3.0,1713,0.060981,3.66666666667,3.125,0,1,-6.90497901537,-2.125,1,-3,4
5336,ENST00000357504,3003.991,37.0,3203,0.37905,3.0,36.67,0,41,-17.8134979716,4.33,5,18,4
1976,ENST00000540131,1731.991,10.080578,1931,0.179115,3.66666666667,10.0913443262,0,15,-7.78013707305,4.9086556738,3,2,4
7988,ENST00000590559,350.005,0.0,549,0.0,1.5,0.523469120161,0,1,-3.91157132371,0.476530879839,1,-3,4
8509,ENST00000367357,1593.991,3.677724,1793,0.071005,3.0,3.6147483998,0,3,-9.89158312352,-0.614748399799,2,-6,4
2226,ENST00000271277,5697.991,120.454238,5897,0.650569,1.5,120.234605624,0,137,-34.8606905884,16.7653943764,11,85,4
6359,ENST00000371968,1475.991,7.0,1675,0.145951,2.0,6.05539429907,0,8,-11.27619691,1.94460570093,3,-5,4
10630,ENST00000400163,292.007,1.0,491,0.10539,1.0,0.985,0,1,-4.72614857776,0.015,1,-3,4
8054,ENST00000347644,2264.991,7.0,2464,0.09511,5.5,7.1,0,8,-6.99920416772,0.9,2,0,4
6126,ENST00000311519,3040.991,1.139776,3240,0.011534,3.5,5.6842191139,0,2,-25.534587353,-3.6842191139,5,-19,4
9885,ENST00000609649,231.01,2.0,430,0.266436,1.0,2.1,0,2,-4.10975048036,-0.1,1,-2,4
4115,ENST00000393062,1972.991,20.0,2172,0.311959,2.5,20.26,0,25,-12.8058806515,4.74,4,7,4
638,ENST00000283441,2404.991,23.670128,2604,0.302887,4.14285714286,23.0534147711,0,32,-9.96165603297,8.94658522894,4,13,4
4862,ENST00000418210,4463.991,58.0,4663,0.399851,2.5,58.5859068059,0,66,-30.8020145943,7.41409319411,8,27,4
8445,ENST00000446333,2297.991,4.198261,2497,0.056223,1.5,5.35041215385,0,4,-22.920026041,-1.35041215385,5,-17,4
9796,ENST00000290417,1227.991,2.0,1427,0.050122,3.5,1.88,0,2,-4.70159303829,0.12,1,-2,4
3259,ENST00000370098,937.991,4.0,1137,0.131236,2.0,2.92,0,6,-6.3918283364,3.08,2,-3,4
10369,ENST00000564146,785.998,4.0,985,0.156614,2.5,4.06,0,4,-3.73187006478,-0.06,1,0,4
9626,ENST00000535133,294.007,2.0,493,0.209346,1.0,1.885,0,2,-4.57593353967,0.115,1,-2,4
2264,ENST00000540144,260.007,9.0,459,1.065246,1.0,9.13,0,13,-3.67580490552,3.87,2,5,4
1885,ENST00000366911,7505.991,161.0,7705,0.660102,3.0,161.495213726,0,180,-40.3220220153,18.5047862737,12,121,4
5078,ENST00000360311,2898.991,32.0,3098,0.3397,3.0,31.555,0,36,-17.6010960569,4.445,5,13,4
1074,ENST00000358024,3538.991,35.633481,3738,0.309865,3.66666666667,33.8420642407,0,50,-20.0886399856,16.1579357593,9,13,4
443,ENST00000368012,3302.991,68.0,3502,0.63357,1.5,67.6738940054,0,84,-20.6683674435,16.3261059946,8,47,4
627,ENST00000337843,2734.991,43.617737,2934,0.490795,2.0,42.781230595,0,59,-17.3261522081,16.218769405,8,25,4
10359,ENST00000302495,1895.991,7.0,2095,0.11362,4.0,6.915,0,7,-8.67308001172,0.085,2,-1,4
9550,ENST00000409309,845.991,1.0,1045,0.036377,2.5,1.105,0,1,-4.83061322409,-0.105,1,-3,4
4387,ENST00000553340,2415.991,27.803855,2615,0.354163,1.0,28.6966604046,0,36,-21.5971648619,7.30333959541,7,7,4
9545,ENST00000505600,243.009,4.0,442,0.506559,1.0,4.19,0,4,-4.07757841786,-0.19,1,0,4
625,ENST00000402377,6297.991,136.589549,6497,0.667434,2.66666666667,137.026705301,0,161,-34.0018344571,23.973294699,13,103,4
4599,ENST00000528132,369.005,1.684806,568,0.140511,1.5,1.7613609913,0,3,-3.63086278519,1.2386390087,1,-1,4
541,ENST00000381033,2301.991,46.0,2501,0.614961,1.0,45.855,0,58,-16.6842215413,12.145,6,29,4
5085,ENST00000312006,1933.991,3.0,2133,0.047738,6.0,2.59432558047,0,4,-2.3123145625,1.40567441953,1,0,4
7974,ENST00000467448,2474.991,12.472908,2674,0.155091,2.66666666667,12.532598343,0,14,-18.3649232858,1.46740165699,4,-5,4
8438,ENST00000375337,1105.991,7.0,1305,0.194778,2.5,7.28,0,8,-6.51668835224,0.72,2,0,4
7205,ENST00000568887,3563.991,2.11166,3763,0.018234,5.625,3.13566834954,0,1,-20.8472930486,-2.13566834954,4,-17,4
10430,ENST00000421318,242.009,1.0,441,0.127163,1.0,0.97,0,1,-4.23401283609,0.03,1,-3,4
5092,ENST00000551619,2518.991,11.497111,2718,0.140461,3.0,7.18514105822,0,12,-15.2665834015,4.81485894178,5,-8,4
9622,ENST00000563574,506.0,1.0,705,0.060819,1.5,1.1,0,1,-5.08173755868,-0.1,1,-3,4
10219,ENST00000403076,1323.991,0.0,1523,0.0,2.6,1.09168668387,0,1,-9.94674368074,-0.0916866838712,2,-8,4
2186,ENST00000374165,1849.991,32.0,2049,0.532321,2.0,31.95,0,40,-11.1501641658,8.05,5,20,4
5343,ENST00000361781,3544.991,58.0,3744,0.503507,2.0,57.8839991455,0,64,-23.1433242551,6.11600085446,7,34,4
1958,ENST00000285243,3984.991,41.096836,4184,0.317376,6.0,41.06391454,0,51,-16.0662859075,9.93608545999,6,24,4
10225,ENST00000436535,1180.991,1.0,1380,0.026058,3.5,1.045,0,1,-4.49667825345,-0.045,1,-3,4
128,ENST00000372808,872.991,12.0,1072,0.423024,1.5,11.91,0,19,-6.84552214125,7.09,3,5,4
7261,ENST00000419755,3347.991,11.194215,3547,0.102897,3.44444444444,7.01622906547,0,10,-22.0086879542,2.98377093453,6,-14,4
1954,ENST00000379562,6148.991,148.568224,6348,0.743558,2.0,148.751960325,0,168,-32.6279463386,19.2480396754,13,116,4
2195,ENST00000249700,8991.991,243.0,9191,0.831655,2.5,242.189977441,0,264,-41.1182837007,21.8100225587,15,201,4
3030,ENST00000299687,7748.991,112.744608,7948,0.447758,2.5,112.972209898,0,137,-53.1798522086,24.0277901024,19,59,4
8436,ENST00000561148,703.998,1.466198,903,0.064094,2.0,1.36925986531,0,1,-5.04364164932,-0.369259865306,1,-3,4
4663,ENST00000504333,984.991,14.0,1184,0.43741,1.0,13.79,0,17,-9.34351115471,3.21,3,4,4
9602,ENST00000304337,2272.991,17.0,2472,0.230168,2.9,17.615,0,18,-15.0414244874,0.385,4,2,4
2209,ENST00000447306,3551.991,28.321521,3751,0.245379,2.5,25.2887930006,0,37,-25.0459223821,11.7112069994,8,0,4
5905,ENST00000416366,321.007,2.0,520,0.191738,1.5,2.04,0,3,-3.10840288557,0.96,1,-1,4
10613,ENST00000421862,707.998,2.0,907,0.086934,2.0,0.980008477305,0,1,-4.47303543954,0.0199915226946,1,-3,4
5908,ENST00000368124,2346.991,2.950801,2546,0.038692,2.0,3.76880611137,0,1,-21.6226868277,-2.76880611137,4,-17,4
408,ENST00000272433,3940.991,82.869043,4140,0.647113,3.0,83.0882436521,0,101,-19.1474754812,17.9117563479,9,63,4
